
------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |          Observed  |   Rel. |    Aki    | Acc. |         Ei           Ek         |  Lower level  |     Upper level      |Type|
          |         Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)        |---------------|----------------------|    |
          |          Vac (nm)  |        |           |      |                                 | Conf.  | Term | Conf.         | Term |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           481.505  |     85 |           |      |                                 |        |      |               |      |    |
Lu II     |           483.962  |    50c |           |      |                                 |        |      |               |      |    |
Lu II     |           486.536  |     18 |           |      |                                 |        |      |               |      |    |
Lu I      |           490.488  |    460 |           |      |                                 |        |      |               |      |    |
Lu I      |           494.234  |    180 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu III    |           495.643  |    400 |           |      |                                 |        |      |               |      |    |
Lu II     |           499.413  |    800 |           |      |                                 |        |      |               |      |    |
Lu I      |           500.114  |    800 |           |      |                                 |        |      |               |      |    |
Lu III    |           504.612  |     10 |           |      |                                 |        |      |               |      |    |
Lu I      |           505.760  |    55w |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           513.405  |    140 |           |      |                                 |        |      |               |      |    |
Lu I      |           513.509  |   2700 | 9.1e+06   |      |    0.247215    -     2.660996   | 5d.6s2 | 2D   | 5d.6s.(3D).6p | 2D*  |    |
Lu III    |           514.586  |   150c |           |      |                                 |        |      |               |      |    |
Lu I      |           519.661  |    170 |           |      |                                 |        |      |               |      |    |
Lu I      |           520.647  |     90 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           530.440  |     40 |           |      |                                 |        |      |               |      |    |
Lu I      |           534.912  |     80 |           |      |                                 |        |      |               |      |    |
Lu I      |           540.257  |    500 |           |      |                                 |        |      |               |      |    |
Lu III    |           541.942  |     70 |           |      |                                 |        |      |               |      |    |
Lu I      |           542.190  |   140c |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           543.788  |    100 |           |      |                                 |        |      |               |      |    |
Lu I      |           545.357  |     35 |           |      |                                 |        |      |               |      |    |
Lu II     |           547.669  |   2100 |           |      |    1.760461    -     4.023691   | 5d.6s  | 3D   | 6s.6p         | 3P*  |    |
Lu III    |           551.988  |     60 |           |      |                                 |        |      |               |      |    |
Lu III    |           552.680  |      5 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu II     |           566.489  |      9 |           |      |                                 |        |      |               |      |    |
Lu II     |           571.349  |     14 |           |      |                                 |        |      |               |      |    |
Lu I      |           573.655  |    550 |           |      |                                 |        |      |               |      |    |
Lu III    |           574.871  |      5 |           |      |                                 |        |      |               |      |    |
Lu I      |           577.540  |     55 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu III    |           578.646  |     70 |           |      |                                 |        |      |               |      |    |
Lu I      |           580.059  |     80 |           |      |                                 |        |      |               |      |    |
Lu I      |           586.079  |    40w |           |      |                                 |        |      |               |      |    |
Lu I      |           586.630  |      9 |           |      |                                 |        |      |               |      |    |
Lu III    |           586.971  |     80 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu III    |           588.976  |     60 |           |      |                                 |        |      |               |      |    |
Lu II     |           598.39   | 690c,w |           |      |                                 |        |      |               |      |    |
Lu I      |           599.713  |    140 |           |      |                                 |        |      |               |      |    |
Lu I      |           600.452  |   1400 | 4.9e+07   |      |    0.926954    -     2.991241   | 6s2.6p | 2P*  | 6s2.7s        | 2S   |    |
Lu I      |           604.166  |    35w |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           605.503  |    440 |           |      |                                 |        |      |               |      |    |
Lu I      |           614.071  |     11 |           |      |                                 |        |      |               |      |    |
Lu II     |           615.994  |    150 |           |      |                                 |        |      |               |      |    |
Lu III    |           619.796  |    300 |           |      |                                 |        |      |               |      |    |
Lu III    |           619.813  |    600 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu II     |           619.966  |    160 |           |      |                                 |        |      |               |      |    |
Lu II     |           622.187  |   2100 | 9.9e+06   |      |    1.541783    -     3.533941   | 5d.6s  | 3D   | 6s.6p         | 3P*  |    |
Lu II     |           622.814  |     35 |           |      |                                 |        |      |               |      |    |
Lu II     |           623.536  |     80 |           |      |                                 |        |      |               |      |    |
Lu II     |           624.234  |    160 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           624.880  |    16w |           |      |                                 |        |      |               |      |    |
Lu I      |           634.535  |    70w |           |      |                                 |        |      |               |      |    |
Lu I      |           635.485  |    18w |           |      |                                 |        |      |               |      |    |
Lu I      |           636.579  |      9 |           |      |                                 |        |      |               |      |    |
Lu I      |           636.600  |     16 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           644.114  |     22 |           |      |                                 |        |      |               |      |    |
Lu II     |           644.489  |     11 |           |      |                                 |        |      |               |      |    |
Lu II     |           646.312  |   1100 |           |      |                                 |        |      |               |      |    |
Lu I      |           647.767  |     29 |           |      |                                 |        |      |               |      |    |
Lu I      |           652.318  |    55c |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu II     |           661.128  |  35c,w |           |      |                                 |        |      |               |      |    |
Lu II     |           661.158  |        |           |      |                                 |        |      |               |      |    |
Lu II     |           661.180  |        |           |      |                                 |        |      |               |      |    |
Lu II     |           661.195  |        |           |      |                                 |        |      |               |      |    |
Lu II     |           661.204  |        |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu II     |           661.915  |     11 |           |      |                                 |        |      |               |      |    |
Lu I      |           667.714  |    23c |           |      |                                 |        |      |               |      |    |
Lu I      |           673.576  |     9w |           |      |                                 |        |      |               |      |    |
Lu I      |           679.377  |    30c |           |      |                                 |        |      |               |      |    |
Lu II     |           682.659  |     11 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           691.731  |     45 |           |      |                                 |        |      |               |      |    |
Lu II     |           694.396  |      8 |           |      |                                 |        |      |               |      |    |
Lu I      |           703.124  |     23 |           |      |                                 |        |      |               |      |    |
Lu I      |           709.634  |    14c |           |      |                                 |        |      |               |      |    |
Lu II     |           712.584  |     45 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           714.279  |      9 |           |      |                                 |        |      |               |      |    |
Lu I      |           714.310  |      7 |           |      |                                 |        |      |               |      |    |
Lu II     |           716.594  |      8 |           |      |                                 |        |      |               |      |    |
Lu I      |           723.798  |  14w,c |           |      |                                 |        |      |               |      |    |
Lu III    |           730.995  |    100 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu III    |           731.025  |    200 |           |      |                                 |        |      |               |      |    |
Lu II     |           740.970  |      5 |           |      |                                 |        |      |               |      |    |
Lu I      |           744.152  |    11c |           |      |                                 |        |      |               |      |    |
Lu II     |           745.696  |      8 |           |      |                                 |        |      |               |      |    |
Lu III    |           753.427  |     50 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           764.008  |   7w,c |           |      |                                 |        |      |               |      |    |
Lu I      |           775.830  |   7c,w |           |      |                                 |        |      |               |      |    |
Lu I      |           781.59   |     7w |           |      |                                 |        |      |               |      |    |
Lu III    |           793.645  |    70l |           |      |                                 |        |      |               |      |    |
Lu III    |           800.859  |      3 |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           817.816  |     9c |           |      |                                 |        |      |               |      |    |
Lu I      |           838.208  |     17 |           |      |                                 |        |      |               |      |    |
Lu II     |           845.919  |     35 |           |      |                                 |        |      |               |      |    |
Lu I      |           847.850  |   10bl |           |      |                                 |        |      |               |      |    |
Lu I      |           850.808  |    29c |           |      |                                 |        |      |               |      |    |
          |                    |        |           |      |                                 |        |      |               |      |    |
Lu I      |           861.098  |    35c |           |      |                                 |        |      |               |      |    |
