
-----------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level       |      Upper level       |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |------------------------|------------------------|    |
          |             Vac (nm)  |       |           |      |                                     | Conf.           | Term | Conf.           | Term |    |
C II      |             133.4532  |   150 | 2.41e+08  | A    |      0.00000     -       9.290460   | 2s2.2p          | 2P*  | 2s.2p2          | 2D   |    |
C II      |             133.5708  |   300 | 2.88e+08  | A    |      0.007863    -       9.290148   | 2s2.2p          | 2P*  | 2s.2p2          | 2D   |    |
C I       |             135.4288  |   100 | 2.95e+07  | C    |      1.263725    -      10.418658   | 2s2.2p2         | 1D   | 2s2.2p.4d       | 1P*  |    |
C I       |             135.584   |   150 | 1.04e+08  | B    |      1.263725    -      10.408154   | 2s2.2p2         | 1D   | 2s2.2p.4d       | 1F*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             136.4164  |   120 | 1.57e+07  | C    |      1.263725    -      10.352385   | 2s2.2p2         | 1D   | 2s2.2p.4d       | 1D*  |    |
C I       |             145.9032  |   100 | 5.45e+07  | B    |      1.263725    -       9.761433   | 2s2.2p2         | 1D   | 2s2.2p.3d       | 1P*  |    |
C I       |             146.3336  |   200 | 1.79e+08  | B+   |      1.263725    -       9.736432   | 2s2.2p2         | 1D   | 2s2.2p.3d       | 1F*  |    |
C I       |             146.7402  |   120 | 5.49e+07  | A    |      1.263725    -       9.712956   | 2s2.2p2         | 1D   | 2s2.2p.4s       | 1P*  |    |
C I       |             148.1764  |   150 | 3.45e+07  | B    |      1.263725    -       9.631070   | 2s2.2p2         | 1D   | 2s2.2p.3d       | 1D*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C IV      |             154.8202  |  1000 | 2.65e+08  | A    |      0.0000      -       8.00835    | 1s2.2s          | 2S   | 1s2.2p          | 2P*  |    |
C IV      |             155.0774  |   900 | 2.64e+08  | A    |      0.0000      -       7.99500    | 1s2.2s          | 2S   | 1s2.2p          | 2P*  |    |
C I       |             156.0310  |   150 | 6.54e+07  | A    |      0.00000     -       7.946128   | 2s2.2p2         | 3P   | 2s.2p3          | 3D*  |    |
C I       |             156.0683  |   400 | 8.82e+07  | A    |      0.002033    -       7.946265   | 2s2.2p2         | 3P   | 2s.2p3          | 3D*  |    |
C I       |             156.0708  |   400 | 4.89e+07  | A    |      0.002033    -       7.946128   | 2s2.2p2         | 3P   | 2s.2p3          | 3D*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             156.1341  |   100 | 2.93e+07  | A    |      0.005381    -       7.946265   | 2s2.2p2         | 3P   | 2s.2p3          | 3D*  |    |
C I       |             156.1438  |   400 | 1.17e+08  | A    |      0.005381    -       7.945765   | 2s2.2p2         | 3P   | 2s.2p3          | 3D*  |    |
C I       |             165.6266  |   150 | 8.72e+07  | A    |      0.002033    -       7.487795   | 2s2.2p2         | 3P   | 2s2.2p.3s       | 3P*  |    |
C I       |             165.6928  |   120 | 1.16e+08  | A    |      0.00000     -       7.482772   | 2s2.2p2         | 3P   | 2s2.2p.3s       | 3P*  |    |
C I       |             165.7008  |   300 | 2.61e+08  | A    |      0.005381    -       7.487795   | 2s2.2p2         | 3P   | 2s2.2p.3s       | 3P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             165.7380  |   120 | 8.66e+07  | A    |      0.002033    -       7.482772   | 2s2.2p2         | 3P   | 2s2.2p.3s       | 3P*  |    |
C I       |             165.7907  |   120 | 3.47e+08  | A    |      0.002033    -       7.480392   | 2s2.2p2         | 3P   | 2s2.2p.3s       | 3P*  |    |
C I       |             165.8122  |   150 | 1.44e+08  | A    |      0.005381    -       7.482772   | 2s2.2p2         | 3P   | 2s2.2p.3s       | 3P*  |    |
C I       |             175.1823  |   500 | 8.38e+07  | B+   |      2.684011    -       9.761433   | 2s2.2p2         | 1S   | 2s2.2p.3d       | 1P*  |    |
C I       |             193.0905  |  1000 | 3.39e+08  | A    |      1.263725    -       7.684766   | 2s2.2p2         | 1D   | 2s2.2p.3s       | 1P*  |    |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level       |      Upper level       |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |------------------------|------------------------|    |
          |             Air (nm)  |       |           |      |                                     | Conf.           | Term | Conf.           | Term |    |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C III     |             216.294   |   250 | 8.18e+08  | B    |     34.279504    -      40.009950   | 1s2.2s.3d       | 1D   | 1s2.2s.4f       | 1F*  |    |
C V       |             227.091   |    40 | 5.669e+07 | AA   |    298.95951     -     304.41755    | 1s.2s           | 3S   | 1s.2p           | 3P*  |    |
C V       |             227.725   |     5 | 5.621e+07 | AA   |    298.95951     -     304.40226    | 1s.2s           | 3S   | 1s.2p           | 3P*  |    |
C V       |             227.792   |    20 | 5.616e+07 | AA   |    298.95951     -     304.40070    | 1s.2s           | 3S   | 1s.2p           | 3P*  |    |
C III     |             229.687   |   800 | 1.376e+08 | A+   |     12.690035    -      18.086334   | 1s2.2s.2p       | 1P*  | 1s2.2p2         | 1D   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             247.856   |   800 | 2.80e+07  | C+   |      2.684011    -       7.684766   | 2s2.2p2         | 1S   | 2s2.2p.3s       | 1P*  |    |
C II      |             250.912   |   250 | 4.71e+07  | A    |     13.715648    -      18.655491   | 2s.2p2          | 2P   | 2p3             | 2D*  |    |
C II      |             251.206   |   350 | 5.61e+07  | A    |     13.720780    -      18.654858   | 2s.2p2          | 2P   | 2p3             | 2D*  |    |
C IV      |             252.441   |  200l |           |      |                                     |                 |      |                 |      |    |
C IV      |             252.998   |  300s |           |      |                                     |                 |      |                 |      |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             257.483   |  250w |           |      |                                     |                 |      |                 |      |    |
C III     |             269.775   |   150 | 5.09e+07  | B    |     39.402338    -      43.996786   | 1s2.2s.4p       | 3P*  | 1s2.2s.6s       | 3S   |    |
C III     |             272.485   |  110l |           |      |                                     |                 |      |                 |      |    |
C III     |             272.530   |  150l |           |      |                                     |                 |      |                 |      |    |
C III     |             272.590   |  150l |           |      |                                     |                 |      |                 |      |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             274.128   |  350l |           |      |                                     |                 |      |                 |      |    |
C II      |             274.649   |   250 | 4.36e+07  | B    |     16.331740    -      20.844686   | 2s2.3p          | 2P*  | 2s2.4d          | 2D   |    |
C II      |             283.671   |  1000 | 3.30e+07  | B+   |     11.963698    -      16.333122   | 2s.2p2          | 2S   | 2s2.3p          | 2P*  |    |
C II      |             283.760   |   800 | 3.29e+07  | B+   |     11.963698    -      16.331740   | 2s.2p2          | 2S   | 2s2.3p          | 2P*  |    |
C III     |             298.211   |   200 | 1.52e+07  | B    |     34.279504    -      38.435883   | 1s2.2s.3d       | 1D   | 1s2.2p.(2P*).3s | 1P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             299.262   |  800w |           |      |                                     |                 |      |                 |      |    |
C II      |             387.619   |   350 |           |      |                                     |                 |      |                 |      |    |
C II      |             387.641   |   350 |           |      |                                     |                 |      |                 |      |    |
C II      |             387.666   |   350 |           |      |                                     |                 |      |                 |      |    |
C II      |             391.898   |   570 | 6.36e+07  | B    |     16.331740    -      19.494539   | 2s2.3p          | 2P*  | 2s2.4s          | 2S   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             392.069   |   800 | 1.27e+08  | B    |     16.333122    -      19.494539   | 2s2.3p          | 2P*  | 2s2.4s          | 2S   |    |
C III     |             405.606   |   150 | 1.07e+08  | B    |     40.197224    -      43.253124   | 1s2.2s.4d       | 1D   | 1s2.2s.5f       | 1F*  |    |
C III     |             406.794   |   200 | 3.02e+08  | C+   |     39.923366    -      42.970344   | 1s2.2s.4f       | 3F*  | 1s2.2s.5g       | 3G   |    |
C III     |             406.891   |  250* | 3.08e+08  | C+   |     39.924098    -      42.970344   | 1s2.2s.4f       | 3F*  | 1s2.2s.5g       | 3G   |    |
C III     |             406.891   |  250* | 2.63e+07  | C+   |     39.924098    -      42.970344   | 1s2.2s.4f       | 3F*  | 1s2.2s.5g       | 3G   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C III     |             407.026   |   250 | 3.28e+08  | C+   |     39.925138    -      42.970378   | 1s2.2s.4f       | 3F*  | 1s2.2s.5g       | 3G   |    |
C II      |             407.452   |   250 |           |      |                                     |                 |      |                 |      |    |
C II      |             407.585   |  350l |           |      |                                     |                 |      |                 |      |    |
C III     |             416.286   |   150 | 7.06e+07  | C+   |     40.064293    -      43.041783   | 1s2.2p.(2P*).3p | 3D   | 1s2.2s.5f       | 3F*  |    |
C III     |             418.690   |  250w | 3.50e+08  | B    |     40.009950    -      42.970356   | 1s2.2s.4f       | 1F*  | 1s2.2s.5g       | 1G   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             426.700   |   800 | 2.23e+08  | C+   |     18.045809    -      20.950643   | 2s2.3d          | 2D   | 2s2.4f          | 2F*  |    |
C II      |             426.726   | 1000* | 1.59e+07  | C+   |     18.045986    -      20.950643   | 2s2.3d          | 2D   | 2s2.4f          | 2F*  |    |
C II      |             426.726   | 1000* | 2.38e+08  | C+   |     18.045986    -      20.950643   | 2s2.3d          | 2D   | 2s2.4f          | 2F*  |    |
C III     |             432.556   |   200 | 1.24e+07  | B    |     38.435883    -      41.301392   | 1s2.2p.(2P*).3s | 1P*  | 1s2.2p.(2P*).3p | 1D   |    |
C III     |             464.742   |   600 | 7.26e+07  | B+   |     29.534647    -      32.201708   | 1s2.2s.3s       | 3S   | 1s2.2s.3p       | 3P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C III     |             465.025   |   520 | 7.25e+07  | B+   |     29.534647    -      32.200086   | 1s2.2s.3s       | 3S   | 1s2.2s.3p       | 3P*  |    |
C III     |             465.147   |   375 | 7.24e+07  | B+   |     29.534647    -      32.199383   | 1s2.2s.3s       | 3S   | 1s2.2s.3p       | 3P*  |    |
C IV      |             465.830   |  200w |           |      |                                     |                 |      |                 |      |    |
C III     |             466.586   |   200 | 6.78e+07  | B    |     38.226470    -      40.882990   | 1s2.2p.(2P*).3s | 3P*  | 1s2.2p.(2P*).3p | 3P   |    |
C I       |             477.175   |   200 | 7.97e+05  | C    |      7.487795    -      10.085369   | 2s2.2p.3s       | 3P*  | 2s2.2p.4p       | 3P   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             493.205   |   200 | 6.02e+06  | B    |      7.684766    -      10.197912   | 2s2.2p.3s       | 1P*  | 2s2.2p.4p       | 1S   |    |
C V       |             494.388   |     5 |           |      |                                     |                 |      |                 |      |    |
C V       |             494.456   |     5 |           |      |                                     |                 |      |                 |      |    |
C I       |             505.217   |   200 | 2.60e+06  | B    |      7.684766    -      10.138161   | 2s2.2p.3s       | 1P*  | 2s2.2p.4p       | 1D   |    |
C II      |             513.294   |   350 | 3.89e+07  | B    |     20.701285    -      23.116070   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4P   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             513.328   |   350 | 2.80e+07  | B    |     20.704211    -      23.118839   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4P   |    |
C II      |             514.349   |   350 | 7.73e+07  | B    |     20.704211    -      23.114045   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4P   |    |
C II      |             514.516   |   570 | 6.49e+07  | B    |     20.709788    -      23.118839   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4P   |    |
C II      |             515.109   |   400 | 4.16e+07  | B    |     20.709788    -      23.116070   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4P   |    |
C I       |             538.034   |   300 | 1.86e+06  | B    |      7.684766    -       9.988520   | 2s2.2p.3s       | 1P*  | 2s2.2p.4p       | 1P   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             564.807   |   250 | 1.97e+07  | B    |     20.704211    -      22.898762   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4S   |    |
C II      |             566.247   |   350 | 2.93e+07  | B    |     20.709788    -      22.898762   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4S   |    |
