
---------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |    Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------|-------------------|    |
           Air (nm)  |       |           |      |                                   | Conf.     | Term | Conf.     | Term  |    |
           364.477   |    14 | 9.4e+06   | C+   |    1.8989348    -     5.2996691   | 3p6.4s.4p | 3P*  | 3p6.4s.5d | 3D    |    |
           364.499   |     8 | 9.5e+05   | C+   |    1.8989348    -     5.2994566   | 3p6.4s.4p | 3P*  | 3p6.4s.5d | 3D    |    |
           367.529   |     5 | 2.2e+06   | D    |    2.5229866    -     5.8954820   | 3p6.3d.4s | 3D   | 3p6.4s.8f | 3F*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
           367.821   |     6 | 2.3e+06   | D    |    2.5256820    -     5.8954944   | 3p6.3d.4s | 3D   | 3p6.4s.8f | 3F*   |    |
           374.835   |     6 | 3.4e+06   | D    |    2.5212632    -     5.8280250   | 3p6.3d.4s | 3D   | 3p6.4s.7f | 3F*   |    |
           375.029   |     8 | 3.4e+06   | D    |    2.5229866    -     5.8280357   | 3p6.3d.4s | 3D   | 3p6.4s.7f | 3F*   |    |
           375.334   |     9 | 4.1e+06   | D    |    2.5256820    -     5.8280506   | 3p6.3d.4s | 3D   | 3p6.4s.7f | 3F*   |    |
           387.048   |     9 | 7.2e+06   | D    |    2.5212632    -     5.7236861   | 3p6.3d.4s | 3D   | 3p6.4s.6f | 3F*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
           387.254   |    11 | 5.4e+06   | D    |    2.5229866    -     5.7237036   | 3p6.3d.4s | 3D   | 3p6.4s.6f | 3F*   |    |
           387.256   |    11 | 9.8e+05   | D    |    2.5229866    -     5.7236861   | 3p6.3d.4s | 3D   | 3p6.4s.6f | 3F*   |    |
           387.578   |    12 | 7.9e+06   | D    |    2.5256820    -     5.7237267   | 3p6.3d.4s | 3D   | 3p6.4s.6f | 3F*   |    |
           387.580   |    12 | 8.9e+05   | D    |    2.5256820    -     5.7237036   | 3p6.3d.4s | 3D   | 3p6.4s.6f | 3F*   |    |
           388.910   |     6 |           |      |                                   |           |      |           |       |    |
                     |       |           |      |                                   |           |      |           |       |    |
           392.348   |     6 |           |      |                                   |           |      |           |       |    |
           393.529   |     9 |           |      |                                   |           |      |           |       |    |
           394.604   |     6 |           |      |                                   |           |      |           |       |    |
           394.890   |    15 | 3.34e+06  | C    |    1.8793401    -     5.0181661   | 3p6.4s.4p | 3P*  | 3p6.4s.6s | 3S    |    |
           395.705   |    17 | 9.8e+06   | C    |    1.8858074    -     5.0181661   | 3p6.4s.4p | 3P*  | 3p6.4s.6s | 3S    |    |
                     |       |           |      |                                   |           |      |           |       |    |
           397.257   |     8 |           |      |                                   |           |      |           |       |    |
           397.371   |    18 | 1.75e+07  | C    |    1.8989348    -     5.0181661   | 3p6.4s.4p | 3P*  | 3p6.4s.6s | 3S    |    |
           409.853   |    15 | 1.3e+07   | D    |    2.5256820    -     5.5499191   | 3p6.3d.4s | 3D   | 3p6.4s.5f | 3F*   |    |
           409.857   |    15 | 1.5e+06   | D    |    2.5256820    -     5.5498845   | 3p6.3d.4s | 3D   | 3p6.4s.5f | 3F*   |    |
           422.673   |    50 | 2.18e+08  | B+   |    0.000000     -     2.9325118   | 3p6.4s2   | 1S   | 3p6.4s.4p | 1P*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
