
--------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek           |  Lower level   |         Upper level         |Type|
          |            Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)          |----------------|-----------------------------|    |
          |             Vac (nm)  |        |           |      |                                    | Conf.   | Term | Conf.                | Term |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |             789.6737  |      5 |           |      |                                    |         |      |                      |      |    |
Pb II     |             815.691   |    2bl |           |      |                                    |         |      |                      |      |    |
Pb I      |             816.8001  |     10 |           |      |                                    |         |      |                      |      |    |
Pb I      |             819.1886  |      6 |           |      |                                    |         |      |                      |      |    |
Pb I      |             821.7711  |      5 |           |      |                                    |         |      |                      |      |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |             825.561   |      8 |           |      |                                    |         |      |                      |      |    |
Pb I      |             827.2690  |     40 |           |      |                                    |         |      |                      |      |    |
Pb II     |             833.554   |      6 |           |      |                                    |         |      |                      |      |    |
Pb II     |             839.568   |     10 |           |      |                                    |         |      |                      |      |    |
Pb I      |             840.9384  |     20 |           |      |                                    |         |      |                      |      |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |             847.8492  |     10 |           |      |                                    |         |      |                      |      |    |
Pb I      |             853.217   |      8 |           |      |                                    |         |      |                      |      |    |
Pb II     |             854.495   |     7c |           |      |                                    |         |      |                      |      |    |
Pb II     |             870.990   |      7 |           |      |                                    |         |      |                      |      |    |
Pb II     |             871.939   |      5 |           |      |                                    |         |      |                      |      |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |             872.2810  |      5 |           |      |                                    |         |      |                      |      |    |
Pb I      |             885.7457  |     10 |           |      |                                    |         |      |                      |      |    |
Pb II     |             905.082   |     10 |           |      |                                    |         |      |                      |      |    |
Pb II     |             906.343   |     10 |           |      |                                    |         |      |                      |      |    |
Pb II     |             924.528   |    2bl |           |      |                                    |         |      |                      |      |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |             929.3476  |      8 |           |      |                                    |         |      |                      |      |    |
Pb I      |             938.435   |      5 |           |      |                                    |         |      |                      |      |    |
Pb I      |             938.589   |      5 |           |      |                                    |         |      |                      |      |    |
Pb I      |             943.805   |     15 |           |      |                                    |         |      |                      |      |    |
Pb I      |             960.4297  |     15 |           |      |                                    |         |      |                      |      |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |             960.873   |      6 |           |      |                                    |         |      |                      |      |    |
Pb I      |             967.4351  |     15 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1029.0458  |    200 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1043.432   |      5 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1049.8965  |    100 |           |      |                                    |         |      |                      |      |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |            1064.9249  |     50 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1075.941   |      5 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1075.974   |      7 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1088.6688  |     15 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1096.953   |     40 |           |      |                                    |         |      |                      |      |    |
          |                       |        |           |      |                                    |         |      |                      |      |    |
Pb I      |            1105.922   |      6 |           |      |                                    |         |      |                      |      |    |
Pb I      |            1133.308   |      3 |           |      |                                    |         |      |                      |      |    |
Pb II     |            1147.949   |    2bl |           |      |                                    |         |      |                      |      |    |
Pb I      |            1148.876   |      2 |           |      |                                    |         |      |                      |      |    |
Pb II     |            1162.791   |      5 |           |      |                                    |         |      |                      |      |    |
