
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |   Rel. |    Aki    | Acc. |             Ei           Ek            |       Lower level       |        Upper level        |Type|
          |              Wavelength |   Int. |    s^-1   |      |            (eV)         (eV)           |-------------------------|---------------------------|    |
          |               Vac (nm)  |        |           |      |                                        | Conf.            | Term | Conf.              | Term |    |
Cl III    |               237.037   |    600 | 2.8e+08   | D    |    26.86866?       -     32.09775?     | 3s2.3p2.(1D).4p  | 2F*  | 3s2.3p2.(1D).5s    | 2D   |    |
Cl III    |               241.642   |    700 | 8.8e+07   | D    |    25.295411       -     30.42478?     | 3s2.3p2.(3P).4p  | 4P*  | 3s2.3p2.(3P).5s    | 4P   |    |
Cl II     |               242.779   |    170 | 2.5e+07   | D    |    15.947218       -     21.052574     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).5d   | 5D*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               243.407   |    360 | 7.2e+07   | D    |    15.960587       -     21.052738     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).5d   | 5D*  |    |
Cl III    |               244.714   |    600 | 9.4e+07   | D    |    25.359845       -     30.42478?     | 3s2.3p2.(3P).4p  | 4P*  | 3s2.3p2.(3P).5s    | 4P   |    |
Cl III    |               244.858   |    600 | 1.8e+08   | D    |    25.308154       -     30.37011?     | 3s2.3p2.(3P).4p  | 4P*  | 3s2.3p2.(3P).5s    | 4P   |    |
Cl III    |               248.691   |    500 | 6.8e+07   | D    |    25.533064       -     30.51712?     | 3s2.3p2.(3P).4p  | 4S*  | 3s2.3p2.(3P).5s    | 4P   |    |
Cl II     |               249.853   |    340 | 2.2e+07   | D    |    15.952249       -     20.913031     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).6s   | 5S*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               250.274   |    470 | 3.1e+07   | D    |    15.960587       -     20.913031     | 3s2.3p3.(4S*).4p | 5P   | 3s2.3p3.(4S*).6s   | 5S*  |    |
Cl III    |               253.248   |    500 | 5.3e+08   | D    |    25.93536?       -     30.829716     | 3s2.3p2.(3P).4p  | 2P*  | 3s2.3p2.(3P).4d    | 2D   |    |
Cl II     |               254.696   |    260 | 5.8e+07   | D    |    16.335676       -     21.202149     | 3s2.3p3.(4S*).4p | 3P   | 3s2.3p3.(4S*).5d   | 3D*  |    |
Cl II     |               254.988   |    500 | 7.6e+07   | D    |    16.337231       -     21.198124     | 3s2.3p3.(4S*).4p | 3P   | 3s2.3p3.(4S*).5d   | 3D*  |    |
Cl II     |               256.484   |    460 |           |      |                                        |                  |      |                    |      |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               258.067   |    600 | 4.7e+08   | D    |    25.53416?       -     30.336971     | 3s2.3p2.(3P).4p  | 2D*  | 3s2.3p2.(3P).4d    | 2F   |    |
Cl II     |               260.331   |    320 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               260.359   |    500 | 5.0e+08   | D    |    24.961852       -     29.72272?     | 3s2.3p2.(3P).4p  | 4D*  | 3s2.3p2.(3P).4d    | 4F   |    |
Cl III    |               263.267   |    500 | 4.1e+07   | D    |    26.86866?       -     31.57672?     | 3s2.3p2.(1D).4p  | 2F*  | 3s2.3p2.(1D).4d    | 2D   |    |
Cl III    |               263.318   |    500 | 1.6e+08   | D    |    25.015529       -     29.72272?     | 3s2.3p2.(3P).4p  | 4D*  | 3s2.3p2.(3P).4d    | 4F   |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               265.872   |    950 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               266.554   |    600 | 4.8e+08   | D    |    25.359845       -     30.00990?     | 3s2.3p2.(3P).4p  | 4P*  | 3s2.3p2.(3P).4d    | 4D   |    |
Cl II     |               267.695   |    750 |           |      |                                        |                  |      |                    |      |    |
Cl II     |               268.804   |   1200 |           |      |                                        |                  |      |                    |      |    |
Cl IV     |               270.136   |    400 | 8.2e+07   | D    |    26.70487        -     31.29320      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3P   |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               271.037   |    700 |           |      |                                        |                  |      |                    |      |    |
