
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |  Rel. |    Aki    | Acc. |              Ei           Ek              |           Lower level           |           Upper level            |Type|
          |                Wavelength |  Int. |    s^-1   |      |             (eV)         (eV)             |---------------------------------|----------------------------------|    |
          |                 Vac (nm)  |       |           |      |                                           | Conf.                 | Term    | Conf.                 | Term     |    |
Mg IV     |                103.2448   |     4 |           |      |      83.82265       -       95.83136      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<1>).4f    | 2[4]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg XI     |                103.431    |       | 1.31e+08  | A    |   [1331.1112]       -    [1343.0982]      | 1s.2s                 | 3S      | 1s.2p                 | 3P*      |    |
Mg I      |                103.696    |   g,a |           |      |       0.000000      -       11.9565       | 2p6.3s2               | 1S      | 3p.12s                | 1P*      |    |
Mg IV     |                103.718    |     1 |           |      |      83.91578       -       95.86980      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
Mg IV     |                103.7395   |     5 | 5.71e+08  | B    |      68.64584       -       80.59736      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).3p       | 2P*      |    |
Mg I      |                103.792    |   g,a |           |      |       0.000000      -       11.9454       | 2p6.3s2               | 1S      | 3p.10d                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                103.950    |   g,a |           |      |       0.000000      -       11.927        | 2p6.3s2               | 1S      | 3p.11s                | 1P*      |    |
Mg IV     |                104.036    |   5bl |           |      |      83.91578       -       95.83301      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<1>).4f    | 2[4]*    |    |
Mg I      |                104.070    |   g,a |           |      |       0.000000      -       11.9135       | 2p6.3s2               | 1S      | 3p.9d                 | 1P*      |    |
Mg IV     |                104.1740   |     6 | 3.97e+09  | C+   |      83.73523       -       95.63687      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[5]*    |    |
Mg I      |                104.281    |   g,a |           |      |       0.000000      -       11.8895       | 2p6.3s2               | 1S      | 3p.10s                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                104.2993   |     4 |           |      |      83.98242       -       95.86980      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
Mg XI     |                104.329    |       | 1.27e+08  | A    |   [1331.1112]       -    [1342.9954]      | 1s.2s                 | 3S      | 1s.2p                 | 3P*      |    |
Mg IV     |                104.4096   |     3 |           |      |      83.99333       -       95.86814      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
Mg IV     |                104.4366   |     5 | 4.53e+08  | C+   |      68.85362       -       80.72535      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).3p       | 2P*      |    |
Mg I      |                104.454    |   g,a |           |      |       0.000000      -       11.8698       | 2p6.3s2               | 1S      | 3p.8d                 | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                104.7338   |     5 |           |      |      83.99333       -       95.83136      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<1>).4f    | 2[4]*    |    |
Mg IV     |                104.7522   |     4 |           |      |      83.73523       -       95.57123      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[4]*    |    |
Mg I      |                104.777    |   g,a |           |      |       0.000000      -       11.833        | 2p6.3s2               | 1S      | 3p.9s                 | 1P*      |    |
Mg I      |                104.874    |   g,a |           |      |       0.000000      -       11.8221       | 2p6.3s2               | 1S      | 3p.9s                 | 3P*      |    |
Mg IV     |                104.8746   |     4 |           |      |      84.11027       -       95.93240      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<0>).4f    | 2[3]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                104.900    |     2 |           |      |      84.11439       -       95.93371      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<0>).4f    | 2[3]*    |    |
Mg IV     |                104.9398   |     5 |           |      |      83.82265       -       95.63739      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[5]*    |    |
Mg IV     |                104.9579   |     4 |           |      |      88.23121       -      100.04399      | 2s2.2p4.(1D).3d       | 2P      | 2s2.2p4.(1D<2>).4f    | 2[2]*    |    |
Mg I      |                105.017    |   g,a |           |      |       0.000000      -       11.8061       | 2p6.3s2               | 1S      | 3p.7d                 | 1P*      |    |
Mg IV     |                105.2288   |     3 |           |      |      88.26193       -      100.04427      | 2s2.2p4.(1D).3d       | 2P      | 2s2.2p4.(1D<2>).4f    | 2[2]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                105.4074   |     3 |           |      |      84.05880       -       95.82110      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<1>).4f    | 2[2]*    |    |
Mg IV     |                105.427    |     1 |           |      |      83.82265       -       95.58282      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                105.4479   |     4 |           |      |      84.11027       -       95.86814      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
Mg IV     |                105.471    |     1 |           |      |      84.11439       -       95.86980      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
Mg IV     |                105.5019   |     4 |           |      |      83.82265       -       95.57449      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[4]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                105.518    |   g,a |           |      |       0.000000      -       11.750        | 2p6.3s2               | 1S      | 3p.8s                 | 1P*      |    |
Mg IV     |                105.531    |     1 |           |      |      83.82265       -       95.57123      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[4]*    |    |
Mg IV     |                105.5752   |     4 | 1.19e+08  | C    |      68.85362       -       80.59736      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).3p       | 2P*      |    |
Mg IV     |                105.6192   |     3 |           |      |      88.23121       -       99.97000      | 2s2.2p4.(1D).3d       | 2P      | 2s2.2p4.(1D<2>).4f    | 2[1]*    |    |
Mg I      |                105.653    |   g,a |           |      |       0.000000      -       11.735        | 2p6.3s2               | 1S      | 3p.8s                 | 3P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                105.764    |     1 |           |      |      84.11027       -       95.83301      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<1>).4f    | 2[4]*    |    |
Mg IV     |                105.873    |     1 |           |      |      84.11027       -       95.82110      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<1>).4f    | 2[2]*    |    |
Mg IV     |                105.8934   |     4 |           |      |      84.11439       -       95.82265      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<1>).4f    | 2[2]*    |    |
Mg IV     |                105.909    |     1 |           |      |      84.11439       -       95.82110      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<1>).4f    | 2[2]*    |    |
Mg I      |                105.910    |   g,a |           |      |       0.000000      -       11.707        | 2p6.3s2               | 1S      | 3p.6d                 | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                106.1722   |    3* |           |      |      88.29218       -       99.97000      | 2s2.2p4.(1D).3d       | 2S      | 2s2.2p4.(1D<2>).4f    | 2[1]*    |    |
Mg IV     |                106.1722   |    3* | 1.84e+09  | D+   |      88.29218       -       99.96966      | 2s2.2p4.(1D).3d       | 2S      | 2s2.2p4.(1D<2>).4f    | 2[1]*    |    |
Mg IV     |                106.2382   |     4 |           |      |      84.19776       -       95.86814      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
Mg IV     |                106.3329   |     4 |           |      |      88.45169       -      100.11178      | 2s2.2p4.(1D).3d       | 2D      | 2s2.2p4.(1D<2>).4f    | 2[3]*    |    |
Mg IV     |                106.3430   |     3 |           |      |      83.91578       -       95.57449      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[4]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                106.4789   |     5 |           |      |      83.99333       -       95.63739      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<2>).4f    | 2[5]*    |    |
Mg IV     |                106.5597   |     3 |           |      |      84.19776       -       95.83301      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<1>).4f    | 2[4]*    |    |
Mg IV     |                106.613    |   3bl |           |      |      83.98242       -       95.61210      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[2]*    |    |
Mg IV     |                106.6410   |     3 |           |      |      88.48535       -      100.11166      | 2s2.2p4.(1D).3d       | 2D      | 2s2.2p4.(1D<2>).4f    | 2[3]*    |    |
Mg I      |                106.744    |   g,a |           |      |       0.000000      -       11.615        | 2p6.3s2               | 1S      | 3p.7s                 | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                106.8351   |     3 |           |      |      84.05880       -       95.66405      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[1]*    |    |
Mg IV     |                106.8592   |     4 | 2.68e+09  | D+   |      84.05880       -       95.66138      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[1]*    |    |
Mg IV     |                106.897    |     1 |           |      |      83.98242       -       95.58077      | 2s2.2p4.(3P).3d       | 4F      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg I      |                106.911    |   g,a |           |      |       0.000000      -       11.597        | 2p6.3s2               | 1S      | 3p.7s                 | 3P*      |    |
Mg IV     |                106.9538   |     3 |           |      |      88.45169       -      100.04399      | 2s2.2p4.(1D).3d       | 2D      | 2s2.2p4.(1D<2>).4f    | 2[2]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                106.9797   |     3 |           |      |      83.99333       -       95.58282      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                107.0876   |     4 |           |      |      83.99333       -       95.57123      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<2>).4f    | 2[4]*    |    |
Mg IV     |                107.2140   |     4 |           |      |      88.56642       -      100.13060      | 2s2.2p4.(1D).3d       | 2F      | 2s2.2p4.(1D<2>).4f    | 2[4]*    |    |
Mg IV     |                107.2302   |     5 |           |      |      88.56846       -      100.13089      | 2s2.2p4.(1D).3d       | 2F      | 2s2.2p4.(1D<2>).4f    | 2[4]*    |    |
Mg IV     |                107.264    |     1 |           |      |      88.48535       -      100.04427      | 2s2.2p4.(1D).3d       | 2D      | 2s2.2p4.(1D<2>).4f    | 2[2]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                107.348    |   3bl |           |      |      84.11439       -       95.66405      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[1]*    |    |
Mg I      |                107.351    |   g,a |           |      |       0.000000      -       11.5494       | 2p6.3s2               | 1S      | 3p.5d                 | 1P*      |    |
Mg IV     |                107.352    |   3bl |           |      |      84.05880       -       95.60783      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[2]*    |    |
Mg IV     |                107.374    |     1 | 5.28e+08  | E    |      84.11439       -       95.66138      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[1]*    |    |
Mg IV     |                107.3899   |     2 |           |      |      88.56642       -      100.11166      | 2s2.2p4.(1D).3d       | 2F      | 2s2.2p4.(1D<2>).4f    | 2[3]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                107.4055   |   3bl |           |      |      88.56846       -      100.11178      | 2s2.2p4.(1D).3d       | 2F      | 2s2.2p4.(1D<2>).4f    | 2[3]*    |    |
Mg IV     |                107.7296   |   3bl |           |      |      84.31343       -       95.82265      | 2s2.2p4.(3P).3d       | 2D      | 2s2.2p4.(3P<1>).4f    | 2[2]*    |    |
Mg IV     |                107.7951   |     3 |           |      |      84.11027       -       95.61210      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<2>).4f    | 2[2]*    |    |
Mg IV     |                107.8337   |    3* |           |      |      84.37040       -       95.86814      | 2s2.2p4.(3P).3d       | 2D      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
Mg IV     |                107.8337   |    3* |           |      |      84.11439       -       95.61210      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[2]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                107.8767   |   3bl |           |      |      84.11439       -       95.60783      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[2]*    |    |
Mg IV     |                108.0710   |     4 |           |      |      84.11027       -       95.58282      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                108.090    |   3bl |           |      |      84.11027       -       95.58077      | 2s2.2p4.(3P).3d       | 2F      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                108.130    |     1 |           |      |      84.11439       -       95.58077      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                108.622    |     1 |           |      |      84.19776       -       95.61210      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[2]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                108.890    |   g,a |           |      |       0.000000      -       11.387        | 2p6.3s2               | 1S      | 3p.6s                 | 1P*      |    |
Mg IV     |                108.9013   |    4* |           |      |      84.19776       -       95.58282      | 2s2.2p4.(3P).3d       | 4P      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                108.9013   |    4* |           |      |      84.43612       -       95.82110      | 2s2.2p4.(3P).3d       | 2P      | 2s2.2p4.(3P<1>).4f    | 2[2]*    |    |
Mg I      |                109.151    |   g,a |           |      |       0.000000      -       11.359        | 2p6.3s2               | 1S      | 3p.6s                 | 3P*      |    |
Mg IV     |                109.2317   |     1 |           |      |      84.31343       -       95.66405      | 2s2.2p4.(3P).3d       | 2D      | 2s2.2p4.(3P<2>).4f    | 2[1]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                109.5468   |     4 |           |      |      84.61584       -       95.93371      | 2s2.2p4.(3P).3d       | 2P      | 2s2.2p4.(3P<0>).4f    | 2[3]*    |    |
Mg IV     |                109.7331   |     4 |           |      |      84.31343       -       95.61210      | 2s2.2p4.(3P).3d       | 2D      | 2s2.2p4.(3P<2>).4f    | 2[2]*    |    |
Mg IV     |                110.036    |   5bl |           |      |      84.31343       -       95.58077      | 2s2.2p4.(3P).3d       | 2D      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg I      |                110.160    |   g,a |           |      |       0.000000      -       11.2549       | 2p6.3s2               | 1S      | 3p.4d                 | 1P*      |    |
Mg IV     |                110.1686   |     4 |           |      |      84.61584       -       95.86980      | 2s2.2p4.(3P).3d       | 2P      | 2s2.2p4.(3P<1>).4f    | 2[3]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                110.4240   |     3 |           |      |      84.43612       -       95.66405      | 2s2.2p4.(3P).3d       | 2P      | 2s2.2p4.(3P<2>).4f    | 2[1]*    |    |
Mg IV     |                110.5766   |     3 |           |      |      84.37040       -       95.58282      | 2s2.2p4.(3P).3d       | 2D      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                110.5976   |     1 |           |      |      84.37040       -       95.58077      | 2s2.2p4.(3P).3d       | 2D      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
Mg IV     |                112.2211   |     3 |           |      |      84.61584       -       95.66405      | 2s2.2p4.(3P).3d       | 2P      | 2s2.2p4.(3P<2>).4f    | 2[1]*    |    |
Mg IV     |                113.0717   |     1 |           |      |      84.61584       -       95.58077      | 2s2.2p4.(3P).3d       | 2P      | 2s2.2p4.(3P<2>).4f    | 2[3]*    |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                113.558    |   g,a |           |      |       0.000000      -       10.918        | 2p6.3s2               | 1S      | 3p.5s                 | 1P*      |    |
Mg I      |                114.185    |   g,a |           |      |       0.000000      -       10.859        | 2p6.3s2               | 1S      | 3p.5s                 | 3P*      |    |
Mg I      |                116.380    |   g,a |           |      |       0.000000      -       10.6533       | 2p6.3s2               | 1S      | 3p.3d                 | 1P*      |    |
Mg VII    |                118.983    |       | 3.62e+01  | B    |       0.1373        -       10.5576       | 2s2.2p2               | 3P      | 2s2.2p2               | 1S       | M1 |
Mg VI     |                119.007    |       | 1.21e+01  | B    |       0.0000        -       10.41819      | 2s2.2p3               | 4S*     | 2s2.2p3               | 2P*      | M1 |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg VI     |                119.163    |       | 4.91e+00  | C+   |       0.0000        -       10.40475      | 2s2.2p3               | 4S*     | 2s2.2p3               | 2P*      | M1 |
Mg IV     |                121.0967   |     8 | 3.79e+08  | B    |      73.95927       -       84.19776      | 2s2.2p4.(3P).3p       | 4P*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg IV     |                121.8992   |     8 | 2.25e+08  | B    |      74.02671       -       84.19776      | 2s2.2p4.(3P).3p       | 4P*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg IV     |                122.0900   |     9 | 3.25e+08  | B    |      73.95927       -       84.11439      | 2s2.2p4.(3P).3p       | 4P*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg IV     |                122.9066   |     4 | 7.49e+07  | C    |      74.02671       -       84.11439      | 2s2.2p4.(3P).3p       | 4P*     | 2s2.2p4.(3P).3d       | 4P       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                122.9389   |     2 | 5.72e+07  | D+   |      57.94755       -       68.03269      | 2s2.2p5.3p            | 3S      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
Mg IV     |                123.5873   |    10 | 7.04e+08  | B    |      74.02671       -       84.05880      | 2s2.2p4.(3P).3p       | 4P*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg IV     |                123.6936   |    11 | 3.88e+08  | B    |      74.09092       -       84.11439      | 2s2.2p4.(3P).3p       | 4P*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg III    |                123.9827   |   2bl | 1.82e+08  | C    |      57.94755       -       67.94760      | 2s2.2p5.3p            | 3S      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
Mg II     |                123.9936   |   25g | 1.35e+06  | C    |       0.0           -        9.999328     | 2p6.3s                | 2S      | 2p6.4p                | 2P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg II     |                124.0399   |   20g | 1.52e+06  | C    |       0.0           -        9.995544     | 2p6.3s                | 2S      | 2p6.4p                | 2P*      |    |
Mg IV     |                124.3840   |     7 | 1.86e+08  | C+   |      74.09092       -       84.05880      | 2s2.2p4.(3P).3p       | 4P*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg II     |                124.8511   |     6 | 3.83e+06  | B    |       4.422431      -       14.353029     | 2p6.3p                | 2P*     | 2p6.10s               | 2S       |    |
Mg II     |                124.9932   |     8 | 7.64e+06  | B    |       4.433784      -       14.353029     | 2p6.3p                | 2P*     | 2p6.10s               | 2S       |    |
Mg III    |                126.3375   |     3 |           |      |      57.94755       -       67.76128      | 2s2.2p5.3p            | 3S      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg II     |                127.1243   |     8 | 1.23e+06  | C    |       4.422431      -       14.175453     | 2p6.3p                | 2P*     | 2p6.8d                | 2D       |    |
Mg I      |                127.134    |   g,a |           |      |       0.000000      -        9.753        | 2p6.3s2               | 1S      | 3p.4s                 | 1P*      |    |
Mg III    |                127.1784   |     1 |           |      |      65.76377       -       75.51263      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<1/2>).5f | 2[5/2]   |    |
Mg II     |                127.1943   |     9 | 4.49e+06  | C+   |       4.422431      -       14.170074     | 2p6.3p                | 2P*     | 2p6.9s                | 2S       |    |
Mg II     |                127.2725   |     8 | 1.44e+06  | C+   |       4.433784      -       14.175445     | 2p6.3p                | 2P*     | 2p6.8d                | 2D       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg II     |                127.3427   |    11 | 8.97e+06  | C+   |       4.433784      -       14.170074     | 2p6.3p                | 2P*     | 2p6.9s                | 2S       |    |
Mg III    |                127.4831   |    10 | 2.53e+08  | B    |      57.94755       -       67.67310      | 2s2.2p5.3p            | 3S      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
Mg III    |                128.0702   |    1d |           |      |      65.83101       -       75.51198      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<1/2>).5f | 2[5/2]   |    |
Mg I      |                129.975    |   g,a |           |      |       0.000000      -        9.539        | 2p6.3s2               | 1S      | 3p.4s                 | 3P*      |    |
Mg III    |                130.659    |    bl |           |      |      65.73372       -       75.22283      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).5f | 2[3/2]   |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg II     |                130.6711   |    11 | 2.19e+06  | C+   |       4.422431      -       13.910676     | 2p6.3p                | 2P*     | 2p6.7d                | 2D       |    |
Mg II     |                130.7877   |    12 | 6.72e+06  | C+   |       4.422431      -       13.902248     | 2p6.3p                | 2P*     | 2p6.8s                | 2S       |    |
Mg IV     |                130.79     |    bl | 5.52e+08  | B    |      79.08700       -       88.56642      | 2s2.2p4.(1D).3p       | 2F*     | 2s2.2p4.(1D).3d       | 2F       |    |
Mg II     |                130.8282   |    12 | 2.58e+06  | C+   |       4.433784      -       13.910661     | 2p6.3p                | 2P*     | 2p6.7d                | 2D       |    |
Mg III    |                130.8654   |    1d |           |      |      65.76377       -       75.23791      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).5f | 2[5/2]   |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg II     |                130.9439   |    14 | 1.34e+07  | C+   |       4.433784      -       13.902248     | 2p6.3p                | 2P*     | 2p6.8s                | 2S       |    |
Mg III    |                131.0271   |     1 |           |      |      66.04957       -       75.51200      | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<1/2>).5f | 2[7/2]   |    |
Mg III    |                131.0633   |   3bl |           |      |      65.76377       -       75.22362      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).5f | 2[3/2]   |    |
Mg III    |                131.0720   |     1 |           |      |      65.76377       -       75.22283      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).5f | 2[3/2]   |    |
Mg IV     |                131.1650   |    12 | 5.53e+08  | B+   |      79.11591       -       88.56846      | 2s2.2p4.(1D).3p       | 2F*     | 2s2.2p4.(1D).3d       | 2F       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                131.1930   |     7 | 3.63e+07  | C    |      79.11591       -       88.56642      | 2s2.2p4.(1D).3p       | 2F*     | 2s2.2p4.(1D).3d       | 2F       |    |
Mg III    |                131.450    |    bl |           |      |      66.08000       -       75.51204      | 2s2.2p5.3d            | 1F*     | 2s2.2p5.(2P*<1/2>).5f | 2[7/2]   |    |
Mg III    |                131.8078   |     4 |           |      |      65.83101       -       75.23741      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).5f | 2[5/2]   |    |
Mg III    |                132.0022   |     2 |           |      |      65.83101       -       75.22362      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<3/2>).5f | 2[3/2]   |    |
Mg V      |                132.4445   |       | 2.15e+01  | B    |       0.22108       -        9.5814       | 2s2.2p4               | 3P      | 2s2.2p4               | 1S       | M1 |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
