
-----------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level   |  Upper level   |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |----------------|----------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.   | Term | Conf.   | Term |    |
            547.098   |     8 |           |      |    34.061717    -     36.327312   | 3p6.6p  | 2P*  | 3p6.7s  | 2S   |    |
            549.251   |    18 | 9.9e+07   | D    |    26.335153    -     28.591857   | 3p6.5s  | 2S   | 3p6.5p  | 2P*  |    |
            551.772   |    10 |           |      |    34.080925    -     36.327312   | 3p6.6p  | 2P*  | 3p6.7s  | 2S   |    |
            587.779   |    14 |           |      |    32.091880    -     34.200669   | 3p6.5d  | 2D   | 3p6.5f  | 2F*  |    |
            588.596   |    15 |           |      |    32.096666    -     34.202520   | 3p6.5d  | 2D   | 3p6.5f  | 2F*  |    |
                      |       |           |      |                                   |         |      |         |      |    |
            589.115   |     7 |           |      |    32.096666    -     34.200669   | 3p6.5d  | 2D   | 3p6.5f  | 2F*  |    |
            623.162   |     6 |           |      |    32.091880    -     34.080925   | 3p6.5d  | 2D   | 3p6.6p  | 2P*  |    |
            624.665   |    17 |           |      |    32.096666    -     34.080925   | 3p6.5d  | 2D   | 3p6.6p  | 2P*  |    |
            624.774   |    11 |           |      |    32.091880    -     34.075793   | 3p6.5d  | 2D   | 3p5.3d2 | 2F*  |    |
            626.286   |     3 |           |      |    32.096666    -     34.075793   | 3p6.5d  | 2D   | 3p5.3d2 | 2F*  |    |
                      |       |           |      |                                   |         |      |         |      |    |
            629.241   |    15 |           |      |    32.091880    -     34.061717   | 3p6.5d  | 2D   | 3p6.6p  | 2P*  |    |
            691.385   |    12 |           |      |    34.061717    -     35.854492   | 3p6.6p  | 2P*  | 3p6.6d  | 2D   |    |
            696.854   |     1 |           |      |    34.075793    -     35.854492   | 3p5.3d2 | 2F*  | 3p6.6d  | 2D   |    |
            697.851   |    15 |           |      |    34.080925    -     35.857088   | 3p6.6p  | 2P*  | 3p6.6d  | 2D   |    |
            698.874   |     4 |           |      |    34.080925    -     35.854492   | 3p6.6p  | 2P*  | 3p6.6d  | 2D   |    |
                      |       |           |      |                                   |         |      |         |      |    |
            748.307   |     1 |           |      |    34.200669    -     35.857088   | 3p6.5f  | 2F*  | 3p6.6d  | 2D   |    |
            749.137   |     9 |           |      |    34.202520    -     35.857088   | 3p6.5f  | 2F*  | 3p6.6d  | 2D   |    |
            749.477   |     8 |           |      |    34.200669    -     35.854492   | 3p6.5f  | 2F*  | 3p6.6d  | 2D   |    |
            765.212   |    5* |           |      |    37.20099     -     38.820780   | 3p6.6g  | 2G   | 3p6.7h  | 2H*  |    |
            765.212   |    5* |           |      |    37.20095     -     38.820780   | 3p6.6g  | 2G   | 3p6.7h  | 2H*  |    |
                      |       |           |      |                                   |         |      |         |      |    |
            765.212   |    5* |           |      |    37.20099     -     38.820780   | 3p6.6g  | 2G   | 3p6.7h  | 2H*  |    |
            770.685   |     8 |           |      |    37.214942    -     38.823252   | 3p6.6h  | 2H*  | 3p6.7i  | 2I   |    |
            770.685   |     8 |           |      |    37.214942    -     38.823252   | 3p6.6h  | 2H*  | 3p6.7i  | 2I   |    |
            770.685   |     8 |           |      |    37.214942    -     38.823252   | 3p6.6h  | 2H*  | 3p6.7i  | 2I   |    |
