
-----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |         Lower level         |         Upper level          |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------------|------------------------------|    |
             Vac (nm)  |       |           |      |                                     | Conf.             | Term    | Conf.             | Term     |    |
             164.1846  |    15 |           |      |    18.2049206    -     25.756440    | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).6f | 2[7/2]   |    |
             164.1941  |    20 |           |      |    18.2049206    -     25.756001    | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).6f | 2[7/2]   |    |
             164.3722  |   2*p |           |      |    18.2049206    -     25.747843    | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).6f | 2[5/2]   |    |
             164.3768  |    40 |           |      |    18.4348022    -     25.977495    | 4p5.4d            | 3F*     | 4p5.(2P*<1/2>).5f | 2[7/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             164.4959  |   200 |           |      |    18.2049206    -     25.742147    | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).6f | 2[9/2]   |    |
             166.7542  |    10 |           |      |    19.225427     -     26.660591    | 4p5.4d            | 1D*     | 4p5.(2P*<1/2>).6f | 2[7/2]   |    |
             166.7595  |     2 |           |      |    19.225427     -     26.660342    | 4p5.4d            | 1D*     | 4p5.(2P*<1/2>).6f | 2[5/2]   |    |
             167.3565  |     2 |           |      |    19.2558387    -     26.664231    | 4p5.4d            | 3D*     | 4p5.(2P*<1/2>).6f | 2[5/2]   |    |
             169.0429  |    50 |           |      |    18.830351     -     26.164833    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).7f | 2[7/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             169.1496  |     3 |           |      |    18.830351     -     26.160200    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).7f | 2[5/2]   |    |
             169.2626  |     5 |           |      |    18.830351     -     26.155328    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).7f | 2[9/2]   |    |
             169.3495  |   150 |           |      |    18.4348022    -     25.756001    | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).6f | 2[7/2]   |    |
             169.4856  |     7 |           |      |    18.4348022    -     25.750118    | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).6f | 2[5/2]   |    |
             169.6171  |    50 |           |      |    17.7325088    -     25.0421584   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[3/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             169.9061  |    20 |           |      |    17.4334232    -     24.7306351   | 4p5.(2P*<1/2>).5s | 2[1/2]* | 4p5.(2P*<1/2>).4f | 2[5/2]   |    |
             170.1135  |     4 |           |      |    17.7870174    -     25.0753318   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
             170.1561  |   100 |           |      |    16.5322515    -     23.8187486   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).4f | 2[5/2]   |    |
             170.7518  |   200 |           |      |    17.7870174    -     25.0480808   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[3/2]   |    |
             170.8913  |    60 |           |      |    17.7870174    -     25.0421584   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[3/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             171.0264  |     3 |           |      |    19.411165     -     26.660591    | 4p5.4d            | 3D*     | 4p5.(2P*<1/2>).6f | 2[7/2]   |    |
             171.0320  |    10 |           |      |    19.411165     -     26.660342    | 4p5.4d            | 3D*     | 4p5.(2P*<1/2>).6f | 2[5/2]   |    |
             171.1174  |    15 |           |      |    16.5322515    -     23.7778117   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             171.5551  |     2 |           |      |    17.8482525    -     25.0753318   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
             171.6851  |   600 |           |      |    17.8482525    -     25.0698496   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             172.2045  |   100 |           |      |    17.8482525    -     25.0480808   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[3/2]   |    |
             172.3462  |     5 |           |      |    17.8482525    -     25.0421584   | 4p5.4d            | 3P*     | 4p5.(2P*<3/2>).5f | 2[3/2]   |    |
             172.7112  |    35 |           |      |    19.482489     -     26.661181    | 4p5.4d            | 1F*     | 4p5.(2P*<1/2>).6f | 2[7/2]   |    |
             172.8724  |     1 |           |      |    19.2558387    -     26.427844    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).8f | 2[5/2]   |    |
             174.5061  |     1 |           |      |    16.7217172    -     23.8265717   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).4f | 2[5/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             175.3626  |    65 |           |      |    18.0119423    -     25.0821073   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[7/2]   |    |
             175.6677  |     1 |           |      |    18.0119423    -     25.0698496   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
             175.7126  |    40 |           |      |    16.7217172    -     23.7778117   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             175.8989  |    15 |           |      |    16.7217172    -     23.7703422   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             176.0103  |    15 |           |      |    18.0119423    -     25.0561059   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[9/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             176.0497  |  5000 |           |      |    18.0119423    -     25.054508    | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[9/2]   |    |
             178.5586  |    15 |           |      |    17.7870174    -     24.7306351   | 4p5.4d            | 3P*     | 4p5.(2P*<1/2>).4f | 2[5/2]   |    |
             178.6740  |     3 |           |      |    19.225427     -     26.164554    | 4p5.4d            | 1D*     | 4p5.(2P*<3/2>).7f | 2[7/2]   |    |
             179.0104  |   100 |           |      |    18.830351     -     25.756440    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).6f | 2[7/2]   |    |
             179.2328  |    30 |           |      |    18.830351     -     25.747843    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).6f | 2[5/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             179.3805  |    40 |           |      |    18.830351     -     25.742147    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).6f | 2[9/2]   |    |
             179.4995  |     2 |           |      |    19.4329118    -     26.340129    | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).9d | 2[7/2]*  |    |
             179.5027  |     7 |           |      |    19.2558387    -     26.162932    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).7f | 2[5/2]   |    |
             179.7023  |     2 |           |      |                                     |                   |         |                   |          |    |
             179.9628  |     2 |           |      |                                     |                   |         |                   |          |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             180.1140  |     4 |           |      |    19.4525602    -     26.336211    | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).9d | 2[7/2]*  |    |
             180.1472  |    10 |           |      |    17.8482525    -     24.7306351   | 4p5.4d            | 3P*     | 4p5.(2P*<1/2>).4f | 2[5/2]   |    |
             180.2833  |    65 |           |      |    18.2049206    -     25.0821073   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[7/2]   |    |
             180.2976  |    75 |           |      |    18.2049206    -     25.0815591   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[7/2]   |    |
             180.3240  |     1 |           |      |    17.8482525    -     24.723889    | 4p5.4d            | 3P*     | 4p5.(2P*<1/2>).4f | 2[7/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             180.3468  |   200 |           |      |    17.8482525    -     24.723008    | 4p5.4d            | 3P*     | 4p5.(2P*<1/2>).4f | 2[5/2]   |    |
             180.6052  |    25 |           |      |    18.2049206    -     25.0698496   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
             180.9676  |   500 |           |      |    18.2049206    -     25.0561059   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[9/2]   |    |
             182.0129  |     4 |           |      |    16.5322515    -     23.3441014   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).6p | 2[3/2]   |    |
             182.0937  |     3 |           |      |                                     |                   |         |                   |          |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             182.3225  |     1 |           |      |    19.1275349    -     25.9278068   | 4p5.(2P*<3/2>).5p | 2[1/2]  | 4p5.(2P*<3/2>).9s | 2[3/2]*  |    |
