
--------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |       Lower level       |       Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-------------------------|-------------------------|    |
             Vac (nm)  |       |           |      |                                     | Conf.            | Term | Conf.            | Term |    |
             170.2409  |    10 | 5.95e+08  | B+   |    66.47525      -     73.75810     | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).3d | 3D*  |    |
             170.2735  |     6 | 3.30e+08  | B    |    66.47525      -     73.75672     | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).3d | 3D*  |    |
             170.2995  |     7 | 1.98e+08  | B    |    66.47770      -     73.75810     | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).3d | 3D*  |    |
                       |       |           |      |                                     |                  |      |                  |      |    |
             170.353   |   9bl | 4.40e+08  | B    |    66.47845      -     73.75672     | 2s2.2p3.(4S*).3p | 3P   | 2s2.2p3.(4S*).3d | 3D*  |    |
             179.1629  |     8 | 4.47e+08  | B    |    69.0339       -     75.9541?     | 2s2.2p3.(2P*).3s | 1P*  | 2s2.2p3.(2P*).3p | 1D   |    |
             182.4113  |     5 | 5.85e+08  | B+   |    75.9541?      -     82.7523      | 2s2.2p3.(2P*).3p | 1D   | 2s2.2p3.(2P*).3d | 1F*  |    |
             196.0760  |    12 | 3.71e+08  | B+   |    58.76231+x    -     65.08558+x   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).3p | 5P   |    |
             196.5078  |    11 | 3.68e+08  | B+   |    58.76231+x    -     65.07169+x   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).3p | 5P   |    |
                       |       |           |      |                                     |                  |      |                  |      |    |
             196.7601  |    10 | 3.67e+08  | B+   |    58.76231+x    -     65.06359+x   | 2s2.2p3.(4S*).3s | 5S*  | 2s2.2p3.(4S*).3p | 5P   |    |
             196.8441  |     9 | 3.82e+08  | B+   |    65.1022       -     71.40084     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3F   |    |
             197.0986  |   4bl | 2.70e+07  | C+   |    65.1022       -     71.39270     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3F   |    |
             197.2223  |     9 | 3.51e+08  | B+   |    65.1062       -     71.39270     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3F   |    |
