
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek               |          Lower level           |           Upper level           |Type|
          |                    Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)              |--------------------------------|---------------------------------|    |
          |                     Vac (nm)  |         |           |      |                                            | Conf.                | Term    | Conf.                | Term     |    |
Ag II     |                 105.76448     |     920 |           |      |     5.70935579      -     17.432014        | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 3G*      |    |
Ag II     |                 106.3224      |    1100 |           |      |     5.05178146      -     16.7129656       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 106.54841     |    2100 |           |      |     4.85621507      -     16.4926344       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[5/2]*  |    |
Ag II     |                 106.66403     |     210 |           |      |     4.85621507      -     16.4800210       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[5/2]*  |    |
Ag II     |                 106.69452     |     580 |           |      |     5.42340767      -     17.0438907       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[3/2]*  |    |
Ag II     |                 106.84019     |    1300 |           |      |     5.05178146      -     16.6564252       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d8.(3F).5s.5p.(3P*) | 5G*      |    |
Ag II     |                 106.92823     |    1000 |           |      |     4.85621507      -     16.4512988       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d8.(3F).5s.5p.(3P*) | 5G*      |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 106.97171     |    1700 |           |      |     5.42340767      -     17.0137816       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[3/2]*  |    |
