
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           286.320  |    24 |           |      |                     |    |
           286.381  |   370 |           |      |                     |    |
           286.562  |    40 |           |      |                     |    |
                    |       |           |      |                     |    |
           286.669  |   220 |           |      |                     |    |
           286.811  |    40 |           |      |                     |    |
           286.832  |    40 |           |      |                     |    |
           287.151  |  1700 |           |      |                     |    |
           287.288  |    85 |           |      |                     |    |
                    |       |           |      |                     |    |
           287.905  |   220 |           |      |                     |    |
           288.815  |    65 |           |      |                     |    |
           289.099  |  1300 |           |      |                     |    |
           289.128  |    95 |           |      |                     |    |
           289.281  |   190 |           |      |                     |    |
                    |       |           |      |                     |    |
           289.445  |   950 |           |      |                     |    |
           289.763  |   140 |           |      |                     |    |
           290.080  |    70 |           |      |                     |    |
           290.307  |   290 |           |      |                     |    |
           290.712  |    80 |           |      |                     |    |
                    |       |           |      |                     |    |
           290.912  |   600 |           |      |                     |    |
           291.192  |  1100 |           |      |                     |    |
           291.381  |    55 |           |      |                     |    |
           291.883  |   120 |           |      |                     |    |
           292.339  |  1300 |           |      |                     |    |
                    |       |           |      |                     |    |
           292.432  |   140 |           |      |                     |    |
           292.754  |    65 |           |      |                     |    |
           293.006  |    50 |           |      |                     |    |
           293.050  |  1100 |           |      |                     |    |
           293.077  |    55 |           |      |                     |    |
                    |       |           |      |                     |    |
           293.430  |   800 |           |      |                     |    |
           293.520  |    65 |           |      |                     |    |
           293.830  |    40 |           |      |                     |    |
           294.010  |    95 |           |      |                     |    |
           294.122  |   110 |           |      |                     |    |
                    |       |           |      |                     |    |
           294.482  |   150 |           |      |                     |    |
           294.595  |       |           |      |                     |    |
           294.669  |   140 |           |      |                     |    |
           294.728  |    95 |           |      |                     |    |
           295.584  |    95 |           |      |                     |    |
                    |       |           |      |                     |    |
           295.606  |   240 |           |      |                     |    |
           295.690  |    70 |           |      |                     |    |
           296.024  |    95 |           |      |                     |    |
           296.379  |   250 |           |      |                     |    |
           296.496  |    50 |           |      |                     |    |
                    |       |           |      |                     |    |
           296.527  |   210 |           |      |                     |    |
           297.191  |    70 |           |      |                     |    |
           297.261  |   250 |           |      |                     |    |
           297.540  |    80 |           |      |                     |    |
           299.284  |    95 |           |      |                     |    |
                    |       |           |      |                     |    |
           299.352  |    50 |           |      |                     |    |
           300.446  |    40 |           |      |                     |    |
           302.777  |    95 |           |      |                     |    |
           306.078  |   100 |           |      |                     |    |
           306.504  |   250 |           |      |                     |    |
                    |       |           |      |                     |    |
           307.766  |    85 |           |      |                     |    |
           308.762  |   270 |           |      |                     |    |
           309.207  |   190 |           |      |                     |    |
           312.200  |   290 |           |      |                     |    |
           313.872  |   110 |           |      |                     |    |
                    |       |           |      |                     |    |
           315.282  |   220 |           |      |                     |    |
           315.564  |    55 |           |      |                     |    |
           317.203  |    95 |           |      |                     |    |
           317.274  |   160 |           |      |                     |    |
           318.759  | 120bl |           |      |                     |    |
                    |       |           |      |                     |    |
           320.150  |    40 |           |      |                     |    |
           324.071  |    65 |           |      |                     |    |
           329.231  |   190 |           |      |                     |    |
           331.362  |   100 |           |      |                     |    |
           332.090  |   190 |           |      |                     |    |
                    |       |           |      |                     |    |
           334.640  |    95 |           |      |                     |    |
           339.536  |   130 |           |      |                     |    |
           344.608  |   130 |           |      |                     |    |
           363.514  |    28 |           |      |                     |    |
           368.422  |    45 |           |      |                     |    |
                    |       |           |      |                     |    |
           368.831  |    65 |           |      |                     |    |
           369.264  |   180 |           |      |                     |    |
           374.437  |    80 |           |      |                     |    |
           394.148  |    65 |           |      |                     |    |
