
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
              Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
               Air (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
              429.1976   |    20* |           |      |    18.63679075    -     21.524711     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              429.1976   |    20* |           |      |    18.63679075    -     21.524715     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[5/2]* |    |
              430.3248   |    300 |           |      |    18.38162243    -     21.2619855    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              430.3695   |     10 |           |      |    18.61270446    -     21.492757     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[3/2]* |    |
              430.3955   |     50 |           |      |    18.61270446    -     21.492593     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[5/2]* |    |
              430.62508  |    700 |           |      |    18.38162243    -     21.2599801    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              431.0130   |     20 |           |      |    18.57583520    -     21.451602     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).11d | 2[7/2]* |    |
              431.4110   |     10 |           |      |    18.55510723    -     21.428219     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[5/2]* |    |
              431.4695   |    300 |           |      |    18.55510723    -     21.427832     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[7/2]* |    |
              431.6008   |    150 |           |      |    18.57583520    -     21.4476887    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[5/2]* |    |
              431.8834   |     50 |           |      |    18.57583520    -     21.4458297    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).12s | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              431.9511   |     10 |           |      |    18.57583520    -     21.445361     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).12s | 2[3/2]* |    |
              432.1492   |     20 |           |      |    18.61270446    -     21.480911     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              432.7265   |    100 |           |      |    18.55510723    -     21.419487     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              433.41267  |    700 |           |      |    18.38162243    -     21.24146921   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              433.62268  |    500 |           |      |    18.38162243    -     21.24008438   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              433.8200   |     20 |           |      |    18.61270446    -     21.469865     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).12d | 2[5/2]* |    |
              434.0256   |     20 |           |      |    18.63679075    -     21.492600     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[5/2]* |    |
              434.0420   |     20 |           |      |    18.57583520    -     21.431536     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              434.5479   |    20* |           |      |    18.57583520    -     21.428213     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[5/2]* |    |
              434.5479   |    20* |           |      |    18.57583520    -     21.428219     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              434.5762   |     10 |           |      |    18.61270446    -     21.464902     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).13s | 2[3/2]* |    |
              434.6036   |    150 |           |      |    18.57583520    -     21.427860     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[7/2]* |    |
              435.7298   |     20 |           |      |    18.63679075    -     21.481434     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              435.7918   |     50 |           |      |    18.57583520    -     21.420080     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              435.8816   |     20 |           |      |    18.57583520    -     21.419487     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              436.2690   |    300 |           |      |    18.55510723    -     21.396227     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[5/2]* |    |
              436.3228   |     20 |           |      |    18.55510723    -     21.395878     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              436.3524   |    700 |           |      |    18.55510723    -     21.3956865    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[7/2]* |    |
              436.5705   |     10 |           |      |    18.61270446    -     21.451864     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).11d | 2[5/2]* |    |
              437.1796   |     20 |           |      |    18.61270446    -     21.447900     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              437.2157   |    300 |           |      |    18.61270446    -     21.4476789    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[5/2]* |    |
              437.4997   |    20* |           |      |    18.61270446    -     21.4458297    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).12s | 2[3/2]* |    |
              437.4997   |    20* |           |      |    18.63679075    -     21.469903     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).12d | 2[5/2]* |    |
              437.7754   |    20* |           |      |    18.69335861    -     21.524711     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[3/2]* |    |
              437.7754   |     20 |           |      |    18.69335861    -     21.524711     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              438.1220   |    300 |           |      |    18.55510723    -     21.3842135    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              439.4370   |   150* |           |      |    18.70407036    -     21.524711     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[3/2]* |    |
              439.4370   |   150* |           |      |    18.70407036    -     21.524711     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[5/2]* |    |
              439.4370   |   150* |           |      |    18.70407036    -     21.524715     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[5/2]* |    |
              439.4773   |    150 |           |      |    18.57583520    -     21.396215     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              439.5008   |     10 |           |      |    18.57583520    -     21.396055     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              439.5306   |     10 |           |      |    18.57583520    -     21.395878     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              439.5556   |    500 |           |      |    18.57583520    -     21.3957145    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[7/2]* |    |
              439.5969   |     10 |           |      |    18.57583520    -     21.395448     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[1/2]* |    |
              439.7175   |     10 |           |      |    18.61270446    -     21.431536     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              439.8136   |     50 |           |      |    18.61270446    -     21.430932     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              440.2374   |     20 |           |      |    18.61270446    -     21.428213     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[5/2]* |    |
              440.2580   |     10 |           |      |    18.61270446    -     21.428101     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[3/2]* |    |
              440.2985   |     10 |           |      |    18.63679075    -     21.451905     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).11d | 2[5/2]* |    |
              440.5582   |     20 |           |      |    18.71137586    -     21.524845     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              440.9620   |    200 |           |      |    18.63679075    -     21.4476887    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[5/2]* |    |
              441.2285   |    200 |           |      |    18.57583520    -     21.38502144   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              441.3561   |    150 |           |      |    18.57583520    -     21.3842135    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              441.5141   |     50 |           |      |    18.61270446    -     21.420080     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              441.6817   |    500 |           |      |    18.57583520    -     21.3821420    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              442.0558   |     10 |           |      |    18.38162243    -     21.18553271   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[5/2]* |    |
              442.15553  |    500 |           |      |    18.38162243    -     21.1849215    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              442.25205  |   3000 |           |      |    18.38162243    -     21.18430984   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              442.48065  |   3000 |           |      |    18.38162243    -     21.18286186   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
              442.5400   |   1500 |           |      |    18.38162243    -     21.1824854    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              442.7755   |    300 |           |      |    18.69335861    -     21.492757     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[3/2]* |    |
              442.7981   |    150 |           |      |    18.69335861    -     21.492593     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[5/2]* |    |
              442.9410   |     10 |           |      |    18.72638063    -     21.524711     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).10d | 2[3/2]* |    |
              443.25166  |    200 |           |      |    18.55510723    -     21.3514748    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[5/2]* |    |
              443.3398   |    100 |           |      |    18.55510723    -     21.3509174    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              443.37239  |    700 |           |      |    18.55510723    -     21.3507120    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[7/2]* |    |
              443.5094   |     50 |           |      |    18.63679075    -     21.431536     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              444.0363   |   150* |           |      |    18.63679075    -     21.428219     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[5/2]* |    |
              444.0363   |   150* |           |      |    18.63679075    -     21.428213     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[5/2]* |    |
              444.0812   |     20 |           |      |    18.63679075    -     21.427931     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              444.0890   |     10 |           |      |    18.63679075    -     21.427860     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[7/2]* |    |
              444.4978   |    300 |           |      |    18.70407036    -     21.492600     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[5/2]* |    |
              444.5671   |     10 |           |      |    18.69335861    -     21.481434     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              444.6538   |     10 |           |      |    18.69335861    -     21.480911     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              445.2983   |    150 |           |      |    18.61270446    -     21.396215     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              445.3253   |     50 |           |      |    18.61270446    -     21.396055     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              445.3324   |     20 |           |      |    18.63679075    -     21.420080     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              445.3528   |     10 |           |      |    18.61270446    -     21.395878     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              445.4285   |     50 |           |      |    18.63679075    -     21.419487     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              445.5564   |    150 |           |      |    18.57583520    -     21.3577329    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              445.6380   |     10 |           |      |    18.71137586    -     21.492757     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[3/2]* |    |
              446.0175   |   1000 |           |      |    18.55510723    -     21.3341323    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              446.2856   |     20 |           |      |    18.70407036    -     21.481434     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              446.56544  |    500 |           |      |    18.57583520    -     21.3514551    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[5/2]* |    |
              446.6045   |     50 |           |      |    18.57583520    -     21.351212     | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              446.6503   |     20 |           |      |    18.57583520    -     21.3509174    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
              446.68120  |    700 |           |      |    18.57583520    -     21.3507317    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[7/2]* |    |
              446.7491   |     10 |           |      |    18.57583520    -     21.3503109    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[1/2]* |    |
              447.0971   |    50* |           |      |    18.61270446    -     21.38502144   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              447.0971   |    50* |           |      |    18.71137586    -     21.483682     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).13d | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              447.2246   |    10* |           |      |    18.69335861    -     21.464902     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).13s | 2[3/2]* |    |
              447.2246   |    10* |           |      |    18.61270446    -     21.3842135    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              447.5131   |     50 |           |      |    18.61270446    -     21.3824337    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              447.5656   |   1000 |           |      |    18.61270446    -     21.3821189    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[5/2]* |    |
              448.0823   |    150 |           |      |    18.72638063    -     21.492599     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).9d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              448.3190   |   1500 |           |      |    18.38162243    -     21.14637801   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              448.80926  |   3000 |           |      |    18.38162243    -     21.14336129   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              449.17716  |    800 |           |      |    18.57583520    -     21.3353134    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              449.1838   |    500 |           |      |    18.63679075    -     21.396227     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[5/2]* |    |
              449.2132   |     50 |           |      |    18.63679075    -     21.396055     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              449.2412   |    300 |           |      |    18.63679075    -     21.395878     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[3/2]* |    |
              449.2689   |    150 |           |      |    18.63679075    -     21.3957145    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[7/2]* |    |
              449.3108   |     50 |           |      |    18.63679075    -     21.395448     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).9d  | 2[1/2]* |    |
              449.3699   |    500 |           |      |    18.57583520    -     21.3341323    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).9s  | 2[3/2]* |    |
              449.9000   |     20 |           |      |    18.72638063    -     21.481434     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              449.9843   |    50* |           |      |    18.69335861    -     21.447900     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[3/2]* |    |
              449.9843   |    50* |           |      |    18.72638063    -     21.480911     | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).10s | 2[1/2]* |    |
              450.0182   |    500 |           |      |    18.69335861    -     21.4476789    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[5/2]* |    |
              451.0170   |    150 |           |      |    18.63679075    -     21.38502144   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
              451.1509   |   200* |           |      |    18.63679075    -     21.3842135    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10s | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              451.1509   |   200* |           |      |    18.70407036    -     21.451495     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).11d | 2[1/2]* |    |
              451.4891   |    700 |           |      |    18.63679075    -     21.3821420    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[5/2]* |    |
              451.5022   |     20 |           |      |    18.63679075    -     21.3820440    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7d  | 2[3/2]* |    |
              451.5411   |    300 |           |      |    18.61270446    -     21.3577329    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              451.6936   |    500 |           |      |    18.61270446    -     21.3568098    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              451.7736   |   1000 |           |      |    18.70407036    -     21.4476887    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[5/2]* |    |
              452.5764   |    700 |           |      |    18.61270446    -     21.3514551    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[5/2]* |    |
              452.6177   |    500 |           |      |    18.61270446    -     21.351212     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
              452.6685   |   150* |           |      |    18.61270446    -     21.3509174    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[3/2]* |    |
              452.6685   |   150* |           |      |    18.69335861    -     21.431536     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              452.7725   |    150 |           |      |    18.69335861    -     21.430932     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              452.7973   |     10 |           |      |    18.61270446    -     21.350119     | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8d  | 2[1/2]* |    |
              452.9476   |    300 |           |      |    18.71137586    -     21.447900     | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8d  | 2[3/2]* |    |
              453.2395   |     10 |           |      |    18.69335861    -     21.428101     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[3/2]* |    |
              453.63003  |   1500 | 5.0e+05   | D    |    18.38162243    -     21.11401336   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              453.76768  |   3000 |           |      |    18.38162243    -     21.11318445   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
              453.77545  |  10000 |           |      |    18.38162243    -     21.11313699   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              453.83026  |   3000 |           |      |    18.55510723    -     21.2862934    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[5/2]* |    |
              453.9168   |    500 |           |      |    18.55510723    -     21.2857734    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              454.03801  |    500 |           |      |    18.55510723    -     21.2850432    | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              454.4502   |    500 |           |      |    18.70407036    -     21.431536     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).9s  | 2[1/2]* |    |
              454.5729   |     10 |           |      |    18.69335861    -     21.420080     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).11s | 2[3/2]* |    |
              454.7218   |    100 |           |      |    18.55510723    -     21.28095058   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[5/2]* |    |
              454.7728   |    150 |           |      |    18.55510723    -     21.28064368   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              455.0640   |     10 |           |      |    18.70407036    -     21.427860     | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).10d | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
