
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |     Lower level      |              Upper level              |Type|
          |           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |----------------------|---------------------------------------|    |
          |            Vac (nm)  |       |           |      |                                    | Conf.   | Term       | Conf.                    | Term       |    |
Au II     |             253.352  |    60 |           |      |                                    |         |            |                          |            |    |
Au I      |             254.418  |    16 |           |      |                                    |         |            |                          |            |    |
Au II     |             255.267  |    45 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             258.925  |    20 |           |      |                                    |         |            |                          |            |    |
Au I      |             259.004  |    30 |           |      |                                    |         |            |                          |            |    |
Au II     |             261.640  |    50 |           |      |                                    |         |            |                          |            |    |
Au II     |             262.702  |    20 |           |      |                                    |         |            |                          |            |    |
Au I      |             264.148  |   250 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             267.595  |  3400 | 1.64e+08  |      |    0.000000     -      4.6319244   | 5d10.6s | 2S         | 5d10.6p                  | 2P*        |    |
Au II     |             268.763  |    20 |           |      |                                    |         |            |                          |            |    |
Au II     |             268.816  |    20 |           |      |                                    |         |            |                          |            |    |
Au I      |             268.871  |    30 |           |      |                                    |         |            |                          |            |    |
Au I      |             270.089  |    80 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             274.825  |  1100 |           |      |    1.1358411    -      5.6458924   | 5d9.6s2 | 2D         | 5d9<5/2>.6s<1/2>.6p<1/2> | 4F*        |    |
Au II     |             274.871  |    20 |           |      |                                    |         |            |                          |            |    |
Au I      |             278.082  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             280.093  |    30 |           |      |                                    |         |            |                          |            |    |
Au II     |             280.204  |  1000 |           |      |    8.9882501    -     13.4117362   | 5d9.6p  | (5/2,3/2)* | 5d9.7s                   | (5/2,1/2)  |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au II     |             281.979  |   300 |           |      |                                    |         |            |                          |            |    |
Au II     |             282.255  |   100 |           |      |   10.6254703    -     15.0168141   | 5d9.6p  | (3/2,3/2)* | 5d9.7s                   | (3/2,1/2)  |    |
Au II     |             282.313  |    30 |           |      |                                    |         |            |                          |            |    |
Au II     |             282.544  |  100w |           |      |                                    |         |            |                          |            |    |
