
----------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
             Air (nm)  |       |           |      |                                   | Conf.  | Term | Conf.  | Term |    |
            359.32024  |    12 |           |      |    1.1898184    -     4.6393546   | 6s.5d  | 3D   | 6s.5f  | 3F*  |    |
            359.94005  |    16 |           |      |    1.1425765    -     4.5861729   | 6s.5d  | 3D   | 5d.7p  | 3P*  |    |
            361.09572  |    11 |           |      |    1.1898184    -     4.6223941   | 6s.5d  | 3D   | 5d.7p  | 1F*  |    |
            363.06401  |    57 |           |      |    1.1898184    -     4.6037855   | 6s.5d  | 3D   | 5d.7p  | 3F*  |    |
            363.68413  |    19 |           |      |    1.4128433    -     4.8209893   | 6s.5d  | 1D   | 6s.6f  | 1F*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            363.97064  |     1 |           |      |    1.1898184    -     4.5952822   | 6s.5d  | 3D   | 5d.7p  | 3D*  |    |
            364.03888  |   114 |           |      |    1.1200690    -     4.5248939   | 6s.5d  | 3D   | 5d.7p  | 3D*  |    |
            366.25367  |    13 |           |      |    1.1425765    -     4.5268125   | 6s.5d  | 3D   | 5d.7p  | 3F*  |    |
            368.83730  |    13 |           |      |    1.4128433    -     4.7733741   | 6s.5d  | 1D   | 5d.7p  | 1P*  |    |
            379.47979  |    33 |           |      |    1.4128433    -     4.6791305   | 6s.5d  | 1D   | 6s.5f  | 1F*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            386.18816  |    53 |           |      |    1.4128433    -     4.6223941   | 6s.5d  | 1D   | 5d.7p  | 1F*  |    |
            388.13342  |     3 |           |      |    1.5207931    -     4.7142583   | 6s.6p  | 3P*  | 5d.6d  | 3P   |    |
            388.93263  |   165 | 1.1e+06   | C+   |    0.000000     -     3.1869033   | 6s2    | 1S   | 5d.6p  | 3P*  |    |
            389.05714  |     9 |           |      |    1.5207931    -     4.7066765   | 6s.6p  | 3P*  | 6s.8d  | 3D   |    |
            389.26555  |    82 |           |      |    1.4128433    -     4.5970211   | 6s.5d  | 1D   | 5d.7p  | 3P*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            389.43494  |     4 |           |      |    1.6756148    -     4.8584074   | 6s.6p  | 3P*  | 6s.9d  | 3D   |    |
            389.47817  |     1 |           |      |    1.4128433    -     4.5952822   | 6s.5d  | 1D   | 5d.7p  | 3D*  |    |
            390.59632  |     5 |           |      |    1.4128433    -     4.5861729   | 6s.5d  | 1D   | 5d.7p  | 3P*  |    |
            390.99092  |   272 |           |      |    1.1200690    -     4.2901959   | 6s.5d  | 3D   | 6s.4f  | 3F*  |    |
            391.72520  |     4 |           |      |    1.1425765    -     4.3067612   | 6s.5d  | 3D   | 6s.4f  | 1F*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            393.57167  |   423 |           |      |    1.1425765    -     4.2919165   | 6s.5d  | 3D   | 6s.4f  | 3F*  |    |
            393.78681  |    59 |           |      |    1.1425765    -     4.2901959   | 6s.5d  | 3D   | 6s.4f  | 3F*  |    |
            394.55928  |    21 |           |      |    1.5667415    -     4.7081988   | 6s.6p  | 3P*  | 6s.8d  | 3D   |    |
            394.75057  |     9 |           |      |    1.5667415    -     4.7066765   | 6s.6p  | 3P*  | 6s.8d  | 3D   |    |
            399.33989  |   530 |           |      |    1.1898184    -     4.2936692   | 6s.5d  | 3D   | 6s.4f  | 3F*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            399.56551  |    61 |           |      |    1.1898184    -     4.2919165   | 6s.5d  | 3D   | 6s.4f  | 3F*  |    |
            399.78728  |     1 |           |      |    1.1898184    -     4.2901959   | 6s.5d  | 3D   | 6s.4f  | 3F*  |    |
            408.09615  |    13 |           |      |    1.4128433    -     4.4500983   | 6s.5d  | 1D   | 6s.8p  | 1P*  |    |
            408.48673  |    43 |           |      |    1.6756148    -     4.7099653   | 6s.6p  | 3P*  | 6s.8d  | 3D   |    |
            408.72467  |     8 |           |      |    1.6756148    -     4.7081988   | 6s.6p  | 3P*  | 6s.8d  | 3D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            408.73435  |     9 |           |      |    1.5667415    -     4.5992539   | 6s.6p  | 3P*  | 5d.6d  | 3S   |    |
            413.24266  |   309 | 1.50e+06  | B    |    0.000000     -     2.9994297   | 6s2    | 1S   | 5d.6p  | 3D*  |    |
            417.93487  |    14 |           |      |    1.6756148    -     4.6413701   | 6s.6p  | 3P*  | 6s.8d  | 1D   |    |
            422.39634  |    34 |           |      |    1.5207931    -     4.4552239   | 6s.6p  | 3P*  | 5d.6d  | 3D   |    |
            423.95552  |    25 |           |      |    1.6756148    -     4.5992539   | 6s.6p  | 3P*  | 5d.6d  | 3S   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            424.26050  |    17 |           |      |    1.5667415    -     4.4882789   | 6s.6p  | 3P*  | 5d.6d  | 3D   |    |
            426.44174  |    42 |           |      |    1.5207931    -     4.4273874   | 6s.6p  | 3P*  | 6s.7d  | 3D   |    |
            428.30973  |   530 |           |      |    1.4128433    -     4.3067612   | 6s.5d  | 1D   | 6s.4f  | 1F*  |    |
            429.11571  |    26 |           |      |    1.5667415    -     4.4552239   | 6s.6p  | 3P*  | 5d.6d  | 3D   |    |
            430.51815  |     6 |           |      |    1.4128433    -     4.2919165   | 6s.5d  | 1D   | 6s.4f  | 3F*  |    |
                       |       |           |      |                                   |        |      |        |      |    |
            432.30031  |    61 | 8.8e+06   | C+   |    1.5667415    -     4.4339459   | 6s.6p  | 3P*  | 6s.7d  | 1D   |    |
            432.51085  |    18 |           |      |    1.6756148    -     4.5414236   | 6s.6p  | 3P*  | 5d.6d  | 3D   |    |
            433.29146  |    39 |           |      |    1.5667415    -     4.4273874   | 6s.6p  | 3P*  | 6s.7d  | 3D   |    |
            435.03255  |   271 |           |      |    1.5667415    -     4.4159387   | 6s.6p  | 3P*  | 6s.7d  | 3D   |    |
