
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek              |           Lower level           |           Upper level           |Type|
          |                Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)             |---------------------------------|---------------------------------|    |
          |                 Vac (nm)  |         |           |      |                                           | Conf.                 | Term    | Conf.                 | Term    |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al VI     |                141.605    |      20 | 2.74e+08  | A    |    123.2247         -     131.9803        | 2s2.2p3.(2P*).3s      | 3P*     | 2s2.2p3.(2P*).3p      | 3S      |    |
Al I      |                141.6481   | 1000g,a |           |      |      0.0138938      -       8.76685       | 3s2.3p                | 2P*     | 3s.3p.(3P*).4p        | 2P      |    |
Al I      |                141.7222   |  630g,a |           |      |      0.000000       -       8.74839       | 3s2.3p                | 2P*     | 3s.3p.(3P*).4p        |         |    |
Al IV     |                141.7558   |     100 | 3.23e+08  | B    |     85.38164        -      94.12798       | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3P*     |    |
Al I      |                141.9479   | 1040g,a |           |      |      0.0138938      -       8.74839       | 3s2.3p                | 2P*     | 3s.3p.(3P*).4p        |         |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                142.2176   |     200 | 6.13e+07  | B    |     76.45413        -      85.17207       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
Al VI     |                142.258    |     200 | 4.82e+08  | A    |    119.16           -     127.8767        | 2s2.2p3.(2D*).3s      | 3D*     | 2s2.2p3.(2D*).3p      | 3D      |    |
Al IV     |                142.4995   |     250 | 7.57e+07  | C+   |     76.68099        -      85.38164       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
Al I      |                142.5037   |  800g,a |           |      |      0.0138938      -       8.71432       | 3s2.3p                | 2P*     | 3s.3p.(3P*).4p        |         |    |
Al V      |                142.564    |      80 | 2.12e+08  | B    |     95.07011        -     103.76701       | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | 2P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al VI     |                143.052    |      10 | 3.72e+08  | A    |    119.16           -     127.8283        | 2s2.2p3.(2D*).3s      | 3D*     | 2s2.2p3.(2D*).3p      | 3D      |    |
Al I      |                143.1018   |  380g,a |           |      |      0.000000       -       8.66405       | 3s2.3p                | 2P*     | 3s.3p.(3P*).4p        |         |    |
Al I      |                143.1865   |  315g,a |           |      |      0.000000       -       8.65897       | 3s2.3p                | 2P*     | 3s.3p.(3P*).4p        |         |    |
Al IV     |                143.1935   |     600 | 8.25e+08  | B+   |     76.68099        -      85.33951       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
Al VI     |                143.251    |      10 | 3.18e+08  | A    |    119.16           -     127.8163        | 2s2.2p3.(2D*).3s      | 3D*     | 2s2.2p3.(2D*).3p      | 3D      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                143.297    |      10 |           |      |     95.08110        -     103.73342       | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  |    |
Al I      |                143.4155   |  500g,a |           |      |      0.0138938      -       8.65897       | 3s2.3p                | 2P*     | 3s.3p.(3P*).4p        |         |    |
Al IV     |                144.1825   |     700 | 1.92e+08  | B    |     76.68099        -      85.28011       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
Al VI     |                144.217    |     400 | 5.30e+08  | A    |    120.3068         -     128.9039        | 2s2.2p3.(2D*).3s      | 1D*     | 2s2.2p3.(2D*).3p      | 1F      |    |
Al V      |                144.587    |     400 | 6.56e+08  | B    |     98.76859        -     107.34364       | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2F*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                144.7512   |     800 | 3.16e+08  | A    |     76.45413        -      85.01946       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1D      |    |
Al V      |                145.465    |      30 | 5.53e+07  | C+   |     98.76859        -     107.29206       | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2F*     |    |
Al V      |                145.5265   |     300 | 5.87e+08  | B    |     98.77237        -     107.29206       | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2F*     |    |
Al IV     |                145.7956   |     600 | 2.44e+08  | B    |     76.87765        -      85.38164       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
Al IV     |                146.0168   |     250 | 5.47e+07  | B    |     76.68099        -      85.17207       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al V      |                146.5392   |      10 | 2.02e+07  | C    |     95.07011        -     103.53093       | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | 2P*     |    |
Al IV     |                146.624    |      15 |           |      |     94.17800        -     102.63405       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
Al IV     |                147.0024   |      30 |           |      |     94.28654        -     102.72076       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  |    |
Al IV     |                147.1303   |      40 |           |      |     94.28654        -     102.71337       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
Al III    |                147.340    |         |           |      |     79.0338         -      87.4487        | 2p5.(2P*).3s.3p.(3P*) | 4P      | 2p5.(2P*).3p2.(3P)    | 4D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al V      |                147.564    |     600 | 6.17e+08  | A    |     94.75497        -     103.15703       | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | 2D*     |    |
Al III    |                147.810    |         |           |      |     78.4142         -      86.8022        | 2p5.(2P*).3s.3p.(3P*) | 4D      | 2p5.(2P*).3p2.(3P)    | 4P*     |    |
Al V      |                148.605    |     300 | 3.84e+08  | B+   |     95.07011        -     103.41332       | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | 2D*     |    |
Al IV     |                148.6887   |     700 | 1.13e+08  | B+   |     76.68099        -      85.01946       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1D      |    |
Al III    |                149.145    |         |           |      |     79.0338         -      87.3472        | 2p5.(2P*).3s.3p.(3P*) | 4P      | 2p5.(2P*).3p2.(3P)    | 4D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                149.4791   |     800 | 2.07e+08  | A    |     76.87765        -      85.17207       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
Al IV     |                150.7442   |     300 | 5.83e+07  | B+   |     76.45413        -      84.67895       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
Al V      |                150.837    |     700 | 3.06e+08  | A    |     93.21629        -     101.43597       | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4P*     |    |
Al IV     |                151.188    |     100 |           |      |     94.17800        -     102.37866       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
Al IV     |                151.320    |      10 |           |      |     94.12798        -     102.32141       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                151.907    |     400 |           |      |     95.57159        -     103.73342       | 2s2.2p5.(2P*).3d      | 1P*     | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  |    |
Al V      |                152.614    |    1000 | 4.28e+08  | A    |     93.21629        -     101.34033       | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4P*     |    |
Al IV     |                153.216    |     300 |           |      |     94.28654        -     102.37866       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
Al IV     |                153.7540   |     800 | 2.53e+08  | A    |     76.45413        -      84.51795       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
Al V      |                153.9124   |     500 | 4.53e+08  | A    |     93.48278        -     101.53829       | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                153.98303  |     340 | 6.70e+08  | B+   |      7.420704       -      15.472500      | 3s.3p                 | 1P*     | 3s.4d                 | 1D      |    |
Al IV     |                155.0192   |     500 | 3.89e+08  | A    |     76.68099        -      84.67895       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
Al II     |                155.5943   |       1 |           |      |     10.598336       -      18.56678       | 3p2                   | 1D      | 3s.16p                | 1P*     |    |
Al IV     |                155.688    |       1 |           |      |     94.67602        -     102.63968       | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
Al IV     |                155.7254   |    1000 | 6.70e+08  | A+   |     76.45413        -      84.41585       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al V      |                155.892    |     150 | 7.58e+07  | A    |     93.48278        -     101.43597       | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4P*     |    |
Al IV     |                155.903    |     500 |           |      |     94.76076        -     102.71337       | 2s2.2p5.(2P*).3d      | 1F*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
Al II     |                156.3580   |       1 |           |      |     10.598336       -      18.527847      | 3p2                   | 1D      | 3s.15p                | 1P*     |    |
Al IV     |                156.4164   |     700 | 2.67e+08  | B+   |     77.45510        -      85.38164       | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
Al V      |                156.925    |      50 | 6.23e+07  | A    |     93.63750        -     101.53829       | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                157.254    |     100 | 2.84e+07  | B    |     77.45510        -      85.33951       | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
Al II     |                157.3003   |       3 |           |      |     10.598336       -      18.480337      | 3p2                   | 1D      | 3s.14p                | 1P*     |    |
Al V      |                157.790    |     300 | 9.56e+07  | A    |     93.48278        -     101.34033       | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4P*     |    |
Al V      |                157.938    |     10* |           |      |    137.4355         -     145.2857        | 2s2.2p4.(1D<2>).4f    | 2[1]*   | 2s2.2p4.(1D<2>).5g    | 2[2]    |    |
Al V      |                157.938    |     10* |           |      |    137.4355         -     145.2857        | 2s2.2p4.(1D<2>).4f    | 2[1]*   | 2s2.2p4.(1D<2>).5g    | 2[2]    |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al V      |                157.938    |     10* |           |      |    137.4355         -     145.2857        | 2s2.2p4.(1D<2>).4f    | 2[1]*   | 2s2.2p4.(1D<2>).5g    | 2[2]    |    |
Al II     |                158.0919   |       1 |           |      |     10.598336       -      18.440871      | 3p2                   | 1D      | 3s.12f                | 1F*     |    |
Al IV     |                158.2040   |     900 | 4.01e+08  | A    |     76.68099        -      84.51795       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
Al IV     |                158.4460   |     800 | 3.34e+08  | A    |     77.45510        -      85.28011       | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3P      |    |
Al II     |                158.4708   |       4 |           |      |     10.598336       -      18.422122      | 3p2                   | 1D      | 3s.13p                | 1P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                158.9275   |     400 | 2.18e+08  | A    |     76.87765        -      84.67895       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
Al V      |                158.987    |     350 | 1.39e+08  | A    |     93.63750        -     101.43597       | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4P*     |    |
Al V      |                159.262    |      40 |           |      |    132.4191         -     140.2043        | 2s2.2p4.(3P<2>).4f    | 2[4]*   | 2s2.2p4.(3P<2>).5g    | 2[5]    |    |
Al V      |                159.354    |      20 |           |      |    132.4240         -     140.2043        | 2s2.2p4.(3P<2>).4f    | 2[4]*   | 2s2.2p4.(3P<2>).5g    | 2[5]    |    |
Al V      |                159.546    |      20 |           |      |    132.4336         -     140.2047        | 2s2.2p4.(3P<2>).4f    | 2[3]*   | 2s2.2p4.(3P<2>).5g    | 2[4]    |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al III    |                159.600    |         |           |      |     79.0338         -      86.8022        | 2p5.(2P*).3s.3p.(3P*) | 4P      | 2p5.(2P*).3p2.(3P)    | 4P*     |    |
Al II     |                159.6059   |     112 |           |      |     10.598336       -      18.36651       | 3p2                   | 1D      | 3s.11f                | 1F*     |    |
Al V      |                159.695    |     60* |           |      |    132.4408         -     140.2047        | 2s2.2p4.(3P<2>).4f    | 2[3]*   | 2s2.2p4.(3P<2>).5g    | 2[4]    |    |
Al V      |                159.695    |     60* |           |      |    132.4408         -     140.2047        | 2s2.2p4.(3P<2>).4f    | 2[3]*   | 2s2.2p4.(3P<2>).5g    | 2[4]    |    |
Al V      |                159.695    |     60* |           |      |    137.5375         -     145.3013        | 2s2.2p4.(1D<2>).4f    | 2[5]*   | 2s2.2p4.(1D<2>).5g    | 2[6]    |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al V      |                159.695    |     60* |           |      |    137.5375         -     145.3013        | 2s2.2p4.(1D<2>).4f    | 2[5]*   | 2s2.2p4.(1D<2>).5g    | 2[6]    |    |
Al V      |                159.695    |     60* |           |      |    137.5375         -     145.3013        | 2s2.2p4.(1D<2>).4f    | 2[5]*   | 2s2.2p4.(1D<2>).5g    | 2[6]    |    |
Al II     |                159.9410   |      20 |           |      |     10.598336       -      18.350217      | 3p2                   | 1D      | 3s.12p                | 1P*     |    |
Al V      |                160.203    |    20d* |           |      |    132.4751         -     140.2143        | 2s2.2p4.(3P<2>).4f    | 2[2]*   | 2s2.2p4.(3P<2>).5g    | 2[3]    |    |
Al V      |                160.203    |    20d* |           |      |    132.8032         -     140.5424        | 2s2.2p4.(3P<1>).4f    | 2[2]*   | 2s2.2p4.(3P<1>).5g    | 2[3]    |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                160.277    |     300 |           |      |     94.43732        -     102.17289       | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
Al VII    |                160.480    |       * | 3.16e-03  | B    |      0.00           -       7.7258        | 2s2.2p3               | 4S*     | 2s2.2p3               | 2D*     | E2 |
Al VII    |                160.480    |       * | 4.39e-01  | B    |      0.00           -       7.7258        | 2s2.2p3               | 4S*     | 2s2.2p3               | 2D*     | M1 |
Al III    |                160.57661  |     700 | 1.16e+09  | A+   |      6.655835       -      14.377021      | 2p6.3p                | 2P*     | 2p6.3d                | 2D      |    |
Al IV     |                160.6646   |     400 | 3.68e+08  | B+   |     77.45510        -      85.17207       | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 1P      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                160.731    |       1 |           |      |     94.12798        -     101.84172       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
Al III    |                161.18141  |     100 | 2.30e+08  | A+   |      6.684806       -      14.377021      | 2p6.3p                | 2P*     | 2p6.3d                | 2D      |    |
Al III    |                161.18735  |     800 | 1.38e+09  | A+   |      6.684806       -      14.376737      | 2p6.3p                | 2P*     | 2p6.3d                | 2D      |    |
Al II     |                161.6415   |      10 |           |      |     10.598336       -      18.268658      | 3p2                   | 1D      | 3s.10f                | 1F*     |    |
Al IV     |                161.781    |     400 |           |      |     94.17800        -     101.84172       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                161.793    |     200 |           |      |     94.50974        -     102.17289       | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
Al II     |                161.83990  |      50 |           |      |     10.598336       -      18.259254      | 3p2                   | 1D      | 3s.11p                | 1P*     |    |
Al V      |                162.136    |     10* |           |      |    137.6908         -     145.3377        | 2s2.2p4.(1D<2>).4f    | 2[4]*   | 2s2.2p4.(1D<2>).5g    | 2[5]    |    |
Al V      |                162.136    |     10* |           |      |    137.6908         -     145.3377        | 2s2.2p4.(1D<2>).4f    | 2[4]*   | 2s2.2p4.(1D<2>).5g    | 2[5]    |    |
Al V      |                162.136    |     10* |           |      |    137.6908         -     145.3377        | 2s2.2p4.(1D<2>).4f    | 2[4]*   | 2s2.2p4.(1D<2>).5g    | 2[5]    |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                162.168    |     350 |           |      |     94.67602        -     102.32141       | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
Al II     |                162.56271  |     125 | 1.31e+08  | C+   |      7.420704       -      15.0475555     | 3s.3p                 | 1P*     | 3s.5s                 | 1S      |    |
Al IV     |                162.7536   |     600 |           |      |     94.76076        -     102.37866       | 2s2.2p5.(2P*).3d      | 1F*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
Al IV     |                162.858    |      50 |           |      |     95.10030        -     102.71337       | 2s2.2p5.(2P*).3d      | 1D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
Al IV     |                163.6822   |     500 |           |      |     95.13871        -     102.71337       | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                163.9055   |     800 | 2.84e+08  | B+   |     77.45510        -      85.01946       | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 1D      |    |
Al IV     |                164.105    |     300 |           |      |     94.28654        -     101.84172       | 2s2.2p5.(2P*).3d      | 3P*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
Al IV     |                164.120    |     200 |           |      |     94.67602        -     102.23051       | 2s2.2p5.(2P*).3d      | 3F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
Al IV     |                164.155    |      50 |           |      |     95.08110        -     102.63405       | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  |    |
Al II     |                164.42348  |     100 |           |      |     10.598336       -      18.138878      | 3p2                   | 1D      | 3s.10p                | 1P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                164.447    |     200 |           |      |     95.10030        -     102.63968       | 2s2.2p5.(2P*).3d      | 1D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
Al II     |                164.48089  |     100 |           |      |     10.598336       -      18.136247      | 3p2                   | 1D      | 3s.9f                 | 1F*     |    |
Al IV     |                164.779    |       1 |           |      |     95.18894        -     102.71337       | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
Al II     |                167.07867  |    400g | 1.41e+09  | A+   |      0.00000        -       7.420704      | 2p6.3s2               | 1S      | 3s.3p                 | 1P*     |    |
Al IV     |                167.2722   |      20 |           |      |     94.76076        -     102.17289       | 2s2.2p5.(2P*).3d      | 1F*     | 2s2.2p5.(2P*<3/2>).4p | 2[5/2]  |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                168.18089  |      80 |           |      |     10.598336       -      17.970405      | 3p2                   | 1D      | 3s.9p                 | 1P*     |    |
Al II     |                168.62505  |     100 |           |      |     10.598336       -      17.950983      | 3p2                   | 1D      | 3s.8f                 | 1F*     |    |
Al IV     |                171.243    |     200 |           |      |     95.08110        -     102.32141       | 2s2.2p5.(2P*).3d      | 3D*     | 2s2.2p5.(2P*<3/2>).4p | 2[3/2]  |    |
Al IV     |                171.628    |       5 | 1.47e+06  | C+   |     77.45510        -      84.67895       | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
Al II     |                171.94400  |     340 | 6.55e+08  | A    |      4.636145       -      11.846868      | 3s.3p                 | 3P*     | 3s.3d                 | 3D      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                172.12435  |     255 | 4.93e+08  | A    |      4.643693       -      11.846868      | 3s.3p                 | 3P*     | 3s.3d                 | 3D      |    |
Al II     |                172.12714  |     365 | 8.82e+08  | A    |      4.643693       -      11.846753      | 3s.3p                 | 3P*     | 3s.3d                 | 3D      |    |
Al II     |                172.49519  |     255 | 2.97e+08  | A    |      4.659052       -      11.846753      | 3s.3p                 | 3P*     | 3s.3d                 | 3D      |    |
Al II     |                172.49838  |     365 | 1.18e+09  | A    |      4.659052       -      11.846618      | 3s.3p                 | 3P*     | 3s.3d                 | 3D      |    |
Al II     |                173.97382  |      50 |           |      |     10.598336       -      17.724929      | 3p2                   | 1D      | 3s.8p                 | 1P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                175.0612   |      60 | 5.73e+07  | C+   |     10.598336       -      17.680648      | 3p2                   | 1D      | 3s.7f                 | 1F*     |    |
Al IV     |                175.4120   |      20 |           |      |     95.57159        -     102.63968       | 2s2.2p5.(2P*).3d      | 1P*     | 2s2.2p5.(2P*<1/2>).4p | 2[3/2]  |    |
Al IV     |                175.5431   |     100 | 5.39e+06  | B    |     77.45510        -      84.51795       | 2s2.2p5.(2P*).3s      | 1P*     | 2s2.2p5.(2P*).3p      | 3D      |    |
Al II     |                176.01044  |     210 | 3.13e+08  | A    |      4.643693       -      11.687826      | 3s.3p                 | 3P*     | 3p2                   | 3P      |    |
Al II     |                176.19751  |     190 | 4.12e+08  | A    |      4.636145       -      11.672797      | 3s.3p                 | 3P*     | 3p2                   | 3P      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                176.2424   |     200 | 3.69e+08  | B+   |     88.53673        -      95.57159       | 2s2.2p5.(2P*).3p      | 1S      | 2s2.2p5.(2P*).3d      | 1P*     |    |
Al I      |                176.2899   |    100g |           |      |      0.000000       -       7.0330009     | 3s2.3p                | 2P*     | 3s.3p2                | 2P      |    |
Al II     |                176.38692  |     255 | 3.04e+08  | A    |      4.643693       -      11.672797      | 3s.3p                 | 3P*     | 3p2                   | 3P      |    |
Al II     |                176.39521  |     315 | 9.21e+08  | A    |      4.659052       -      11.687826      | 3s.3p                 | 3P*     | 3p2                   | 3P      |    |
Al I      |                176.5636   |    200g |           |      |      0.000000       -       7.0220844     | 3s2.3p                | 2P*     | 3s.3p2                | 2P      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                176.58150  |     190 | 1.23e+09  | A    |      4.643693       -      11.665048      | 3s.3p                 | 3P*     | 3p2                   | 3P      |    |
Al I      |                176.6385   |    200g |           |      |      0.0138938      -       7.0330009     | 3s2.3p                | 2P*     | 3s.3p2                | 2P      |    |
Al II     |                176.77308  |     225 | 5.13e+08  | A    |      4.659052       -      11.672797      | 3s.3p                 | 3P*     | 3p2                   | 3P      |    |
Al I      |                176.9140   |    200g |           |      |      0.0138938      -       7.0220844     | 3s2.3p                | 2P*     | 3s.3p2                | 2P      |    |
Al II     |                177.2802   |      10 | 9.41e+08  | B    |     11.665048       -      18.658728      | 3p2                   | 3P      | 3p.3d                 | 3D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                177.4002   |      25 | 1.26e+09  | B+   |     11.672797       -      18.661750      | 3p2                   | 3P      | 3p.3d                 | 3D*     |    |
Al II     |                177.4770   |      10 | 7.01e+08  | B    |     11.672797       -      18.658728      | 3p2                   | 3P      | 3p.3d                 | 3D*     |    |
Al II     |                177.619    |      10 |           |      |     11.316595       -      18.29689       | 3s.4s                 | 3S      | 3s.11p                | 3P*     |    |
Al II     |                177.6975   |     100 | 1.67e+09  | B+   |     11.687826       -      18.665097      | 3p2                   | 3P      | 3p.3d                 | 3D*     |    |
Al II     |                177.7825   |       3 | 4.18e+08  | B    |     11.687826       -      18.661750      | 3p2                   | 3P      | 3p.3d                 | 3D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                180.74168  |      70 |           |      |     11.316595       -      18.176343      | 3s.4s                 | 3S      | 3s.10p                | 3P*     |    |
Al II     |                180.75851  |      20 |           |      |     11.316595       -      18.175705      | 3s.4s                 | 3S      | 3s.10p                | 3P*     |    |
Al II     |                180.7651   |       1 |           |      |     11.316595       -      18.175444      | 3s.4s                 | 3S      | 3s.10p                | 3P*     |    |
Al II     |                181.8352   |      50 | 5.45e+08  | B+   |     11.846618       -      18.665097      | 3s.3d                 | 3D      | 3p.3d                 | 3D*     |    |
Al II     |                181.8392   |       3 | 6.82e+07  | C+   |     11.846753       -      18.665097      | 3s.3d                 | 3D      | 3p.3d                 | 3D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                181.8563   |    1000 | 2.61e+08  | A    |     76.45413        -      83.27181       | 2s2.2p5.(2P*).3s      | 3P*     | 2s2.2p5.(2P*).3p      | 3S      |    |
Al II     |                181.9285   |       1 | 4.25e+08  | B    |     11.846753       -      18.661750      | 3s.3d                 | 3D      | 3p.3d                 | 3D*     |    |
Al II     |                182.0124   |       2 | 4.57e+08  | B    |     11.846868       -      18.658728      | 3s.3d                 | 3D      | 3p.3d                 | 3D*     |    |
Al II     |                182.85876  |     290 | 4.72e+08  | B    |     11.316595       -      18.096924      | 3s.4s                 | 3S      | 3p.4s                 | 3P*     |    |
Al II     |                183.28374  |     225 | 4.69e+08  | B    |     11.316595       -      18.081198      | 3s.4s                 | 3S      | 3p.4s                 | 3P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                183.48077  |     170 | 4.67e+08  | C+   |     11.316595       -      18.073938      | 3s.4s                 | 3S      | 3p.4s                 | 3P*     |    |
Al II     |                183.69635  |      60 | 4.03e+07  | C    |     10.598336       -      17.347742      | 3p2                   | 1D      | 3s.7p                 | 1P*     |    |
Al II     |                184.8888   |       1 |           |      |     11.821967       -      18.527847      | 3s.4s                 | 1S      | 3s.15p                | 1P*     |    |
Al II     |                184.915    |       2 |           |      |     11.846753       -      18.55163       | 3s.3d                 | 3D      | 3s.14f                | 3F*     |    |
Al III    |                185.47164  |   1000g | 5.44e+08  | A+   |      0.00000        -       6.684806      | 2p6.3s                | 2S      | 2p6.3p                | 2P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                185.58054  |      90 |           |      |     11.316595       -      17.997482      | 3s.4s                 | 3S      | 3s.9p                 | 3P*     |    |
