
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |   Lower level    |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |------------------|------------------------------|    |
            Vac (nm)  |       |           |      |                                  | Conf.     | Term | Conf.               | Term   |    |
            135.6529  |    10 | 4.9e+08   | D    |    17.88758    -     27.02740    | 3p6.3d.4p | 1D*  | 3p6.3d.4d           | 1P     |    |
            139.1105  |    20 | 1.4e+08   | D    |    19.08349    -     27.99614    | 3p6.3d.4p | 1F*  | 3p6.3d.4d           | 1D     |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            139.5001  |    60 | 1.4e+09   | D    |    17.88758    -     26.77534    | 3p6.3d.4p | 1D*  | 3p6.3d.4d           | 1F     |    |
            140.0416  |     5 | 7.5e+08   | D    |    18.15492    -     27.00826    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3G     |    |
            140.3618  |     8 | 8.4e+08   | D    |    18.20771    -     27.04095    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3G     |    |
            140.8639  |     8 | 1.7e+08   | D    |    18.11629    -     26.91796    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3D     |    |
            141.0018  |     8 |           |      |    18.15492    -     26.94796    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3D     |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            141.2686  |    20 | 1.1e+09   | D    |    18.11629    -     26.89279    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3D     |    |
            141.4409  |    50 | 1.2e+09   | D    |    18.24244    -     27.00826    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3G     |    |
            141.4842  |    20 | 4.6e+08   | D    |    18.15492    -     26.91796    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3D     |    |
            141.8533  |    30 | 5.2e+08   | D    |    18.20771    -     26.94796    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3D     |    |
            141.8921  |    10 | 3.8e+08   | D    |    18.15492    -     26.89279    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3D     |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            141.9580  |    80 | 1.3e+09   | D    |    18.30707    -     27.04095    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3G     |    |
            142.3420  |    10 | 3.1e+08   | D    |    18.20771    -     26.91796    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 3D     |    |
            142.3719  |    30 | 7.1e+08   | D    |    19.28766    -     27.99614    | 3p6.3d.4p | 1P*  | 3p6.3d.4d           | 1D     |    |
            142.4197  |       | 7.1e+07   | D    |    18.24244    -     26.94796    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3D     |    |
            142.4916  |    10 | 1.2e+08   | D    |    18.30707    -     27.00826    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3G     |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            142.6654  |   100 | 2.2e+09   | D    |    18.39544    -     27.08603    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3G     |    |
            142.9114  |    10 | 5.0e+08   | D    |    18.24244    -     26.91796    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3D     |    |
            143.3276  |     1 |           |      |    18.24244    -     26.89279    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3D     |    |
            143.4092  |    15 | 1.2e+08   | D    |    18.39544    -     27.04095    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3G     |    |
            143.4842  |    15 | 5.4e+08   | D    |    18.30707    -     26.94796    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3D     |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            143.9834  |     1 |           |      |    18.30707    -     26.91796    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3D     |    |
            144.7120  |       |           |      |    18.20771    -     26.77534    | 3p6.3d.4p | 3D*  | 3p6.3d.4d           | 1F     |    |
            144.9681  |    20 | 1.2e+08   | D    |    18.39544    -     26.94796    | 3p6.3d.4p | 3F*  | 3p6.3d.4d           | 3D     |    |
            145.1042  |    30 | 7.0e+08   | D    |    18.77455    -     27.31911    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3S     |    |
            145.1496  |    10 | 2.5e+08   | D    |    18.77729    -     27.31911    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3S     |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            145.4000  |    40 | 1.1e+09   | D    |    18.79195    -     27.31911    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3S     |    |
            152.0142  |    60 | 7.2e+08   | D    |    18.79195    -     26.94796    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3D     |    |
