
-----------------------------------------------------------------------------
          Observed  |    Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |    Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |         |           |      |                     |    |
-----------------------------------------------------------------------------
           293.061  |     270 |           |      |                     |    |
           294.314  |     440 |           |      |                     |    |
           296.227  |     270 |           |      |                     |    |
                    |         |           |      |                     |    |
           296.511  |     720 |           |      |                     |    |
           296.576  |    1500 |           |      |                     |    |
           297.629  |     310 |           |      |                     |    |
           297.815  |     210 |           |      |                     |    |
           298.082  |     220 |           |      |                     |    |
                    |         |           |      |                     |    |
           298.219  |     220 |           |      |                     |    |
           298.847  |     220 |           |      |                     |    |
           299.236  |    1800 |           |      |                     |    |
           299.960  |    5500 |           |      |                     |    |
           300.114  |     350 |           |      |                     |    |
                    |         |           |      |                     |    |
           300.414  |     220 |           |      |                     |    |
           300.642  |     200 |           |      |                     |    |
           301.602  |     500 |           |      |                     |    |
           301.649  |     300 |           |      |                     |    |
           303.045  |     380 |           |      |                     |    |
                    |         |           |      |                     |    |
           304.725  |     240 |           |      |                     |    |
           305.878  |     200 |           |      |                     |    |
           306.740  |    1600 |           |      |                     |    |
           306.994  |     320 |           |      |                     |    |
           307.116  |     260 |           |      |                     |    |
                    |         |           |      |                     |    |
           307.296  |     200 |           |      |                     |    |
           308.243  |     550 |           |      |                     |    |
           308.876  |     340 |           |      |                     |    |
           309.364  |     200 |           |      |                     |    |
           309.506  |     200 |           |      |                     |    |
                    |         |           |      |                     |    |
           310.067  |     700 |           |      |                     |    |
           310.881  |     700 |           |      |                     |    |
           311.086  |     340 |           |      |                     |    |
           311.819  |    340c |           |      |                     |    |
           312.136  |     340 |           |      |                     |    |
                    |         |           |      |                     |    |
           312.894  |     420 |           |      |                     |    |
           313.402  |     260 |           |      |                     |    |
           314.138  |     250 |           |      |                     |    |
           315.164  |     440 |           |      |                     |    |
           315.379  |     330 |           |      |                     |    |
                    |         |           |      |                     |    |
           315.831  |    360c |           |      |                     |    |
           316.452  |     220 |           |      |                     |    |
           316.837  |     700 |           |      |                     |    |
           317.461  |     220 |           |      |                     |    |
           317.771  |     440 |           |      |                     |    |
                    |         |           |      |                     |    |
           317.861  |     260 |           |      |                     |    |
           318.287  |     600 |           |      |                     |    |
           318.476  |    1100 |           |      |                     |    |
           318.557  |    1100 |           |      |                     |    |
           319.078  |     260 |           |      |                     |    |
                    |         |           |      |                     |    |
           319.236  |     260 |           |      |                     |    |
           319.450  |     200 |           |      |                     |    |
           319.858  |     220 |           |      |                     |    |
           320.425  |   1100c |           |      |                     |    |
           323.594  |     380 |           |      |                     |    |
                    |         |           |      |                     |    |
           325.885  |     600 |           |      |                     |    |
           325.955  |     600 |           |      |                     |    |
           326.156  |     200 |           |      |                     |    |
           326.889  |     300 |           |      |                     |    |
           329.483  |     200 |           |      |                     |    |
                    |         |           |      |                     |    |
           329.670  |     280 |           |      |                     |    |
           329.699  |     280 |           |      |                     |    |
           330.160  |     280 |           |      |                     |    |
           330.223  |     240 |           |      |                     |    |
           330.375  |     280 |           |      |                     |    |
                    |         |           |      |                     |    |
           331.395  |     240 |           |      |                     |    |
           332.248  |     600 |           |      |                     |    |
           333.152  |     200 |           |      |                     |    |
           333.818  |    2000 |           |      |                     |    |
           334.224  |    1600 |           |      |                     |    |
                    |         |           |      |                     |    |
           334.432  |     810 |           |      |                     |    |
           334.620  |     320 |           |      |                     |    |
           335.633  |   240bl |           |      |                     |    |
           335.802  |     200 |           |      |                     |    |
           336.274  |     200 |           |      |                     |    |
                    |         |           |      |                     |    |
           337.774  |     240 |           |      |                     |    |
           337.970  |     320 |           |      |                     |    |
           338.576  |     200 |           |      |                     |    |
           338.943  |     240 |           |      |                     |    |
           339.025  |     200 |           |      |                     |    |
                    |         |           |      |                     |    |
           339.930  |    4000 |           |      |                     |    |
           340.472  |     650 |           |      |                     |    |
           340.589  |     650 |           |      |                     |    |
           340.867  |     240 |           |      |                     |    |
           340.983  |     320 |           |      |                     |    |
                    |         |           |      |                     |    |
           341.777  |     320 |           |      |                     |    |
           341.941  |     810 |           |      |                     |    |
           342.462  |    8000 |           |      |                     |    |
           342.619  |     400 |           |      |                     |    |
           342.761  |     300 |           |      |                     |    |
                    |         |           |      |                     |    |
           343.771  |     320 |           |      |                     |    |
           344.937  |     400 |           |      |                     |    |
           345.188  |  16000c |           |      |                     |    |
           345.350  |     240 |           |      |                     |    |
           346.046  |  55000c |           |      |                     |    |
                    |         |           |      |                     |    |
           346.473  |  40000c |           |      |                     |    |
           346.796  |     400 |           |      |                     |    |
           347.644  |     240 |           |      |                     |    |
           348.038  |     400 |           |      |                     |    |
           348.085  |     320 |           |      |                     |    |
                    |         |           |      |                     |    |
           348.223  |     240 |           |      |                     |    |
           350.306  |     560 |           |      |                     |    |
           351.228  |    100c |           |      |                     |    |
           351.665  |     320 |           |      |                     |    |
           351.733  |     320 |           |      |                     |    |
                    |         |           |      |                     |    |
           353.482  |     120 |           |      |                     |    |
           353.746  |     320 |           |      |                     |    |
           353.933  |     160 |           |      |                     |    |
           354.989  |     240 |           |      |                     |    |
           355.129  |     160 |           |      |                     |    |
                    |         |           |      |                     |    |
           355.365  |     160 |           |      |                     |    |
           355.894  |     160 |           |      |                     |    |
           356.823  |     160 |           |      |                     |    |
           357.026  |     240 |           |      |                     |    |
           357.912  |     360 |           |      |                     |    |
                    |         |           |      |                     |    |
           358.097  |     650 |           |      |                     |    |
           358.302  |     810 |           |      |                     |    |
           359.639  |     160 |           |      |                     |    |
           361.049  |     160 |           |      |                     |    |
           361.708  |     320 |           |      |                     |    |
                    |         |           |      |                     |    |
           362.146  |     160 |           |      |                     |    |
           362.591  |     160 |           |      |                     |    |
           363.706  |     140 |           |      |                     |    |
           363.784  |     810 |           |      |                     |    |
           365.197  |     440 |           |      |                     |    |
                    |         |           |      |                     |    |
           366.978  |     120 |           |      |                     |    |
           367.053  |     320 |           |      |                     |    |
           368.950  |    860c |           |      |                     |    |
           369.148  |   1500c |           |      |                     |    |
           369.771  |     100 |           |      |                     |    |
                    |         |           |      |                     |    |
           370.324  |     520 |           |      |                     |    |
           370.502  |     100 |           |      |                     |    |
           370.993  |     240 |           |      |                     |    |
           371.728  |    360c |           |      |                     |    |
           372.576  |    4000 |           |      |                     |    |
                    |         |           |      |                     |    |
           373.187  |     140 |           |      |                     |    |
           373.228  |     140 |           |      |                     |    |
           373.501  |    240c |           |      |                     |    |
           373.531  |     810 |           |      |                     |    |
           374.010  |     910 |           |      |                     |    |
                    |         |           |      |                     |    |
           374.041  |     140 |           |      |                     |    |
           374.544  |  300c,w |           |      |                     |    |
           376.648  |     140 |           |      |                     |    |
           376.826  |     120 |           |      |                     |    |
           377.766  |     140 |           |      |                     |    |
                    |         |           |      |                     |    |
           378.752  |     700 |           |      |                     |    |
           379.659  |     160 |           |      |                     |    |
           379.759  |     160 |           |      |                     |    |
           380.774  |     190 |           |      |                     |    |
           381.566  |     120 |           |      |                     |    |
                    |         |           |      |                     |    |
