
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |       Lower level       |       Upper level       |   Type|
          |               Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-------------------------|-------------------------|       |
          |                Vac (nm)  |          |           |      |                                      | Conf.            | Term | Conf.            | Term |       |
Te II     |              117.9425    |    37000 |           |      |     2.9795999    -     13.49189      | 5s2.5p3          | 2P*  | 5s2.5p2.(1D).5d  | 2F   |       |
Te II     |              118.1511    |    30000 |           |      |     1.2674142    -     11.761219     | 5s2.5p3          | 2D*  | 5s2.5p2.(1D).6s  | 2D   |       |
Te II     |              118.8880    |    57000 |           |      |     1.5401135    -     11.96876      | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4D   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              119.6499    |    32000 |           |      |     0.000000     -     10.362278     | 5s2.5p3          | 4S*  | 5s2.5p2.(3P).6s  | 2P   |       |
Te II     |              119.7761    |    34000 |           |      |     2.9795999    -     13.33100      | 5s2.5p3          | 2P*  | 5s2.5p2.(1D).5d  | 2P   |       |
Te II     |              120.7953    |    24000 |           |      |     1.5401135    -     11.804333     | 5s2.5p3          | 2D*  | 5s2.5p2.(1D).6s  | 2D   |       |
Te II     |              120.8564    |    68000 |           |      |     0.000000     -     10.258865     | 5s2.5p3          | 4S*  | 5s2.5p2.(3P).6s  | 4P   |       |
Te II     |              121.1082    |    40000 |           |      |     1.2674142    -     11.504892     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4D   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              121.2583    |    31000 |           |      |     1.2674142    -     11.492282     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4D   |       |
Te II     |              121.3046    |    52000 |           |      |     1.5401135    -     11.761219     | 5s2.5p3          | 2D*  | 5s2.5p2.(1D).6s  | 2D   |       |
Te II     |              121.9969    |    34000 |           |      |     1.2674142    -     11.430285     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4D   |       |
Te II     |              122.1067    |    51000 |           |      |     0.000000     -     10.153739     | 5s2.5p3          | 4S*  | 5s2.5p2.(3P).5d  | 2P   |       |
Te II     |              122.4029    |    33000 |           |      |     2.5474525    -     12.676714     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 2D   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              122.5774    |    18000 |           |      |     2.5474525    -     12.662161     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4P   |       |
Te II     |              124.4211    |    37000 |           |      |     1.5401135    -     11.504892     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4D   |       |
Te II     |              124.6975    |    23000 |           |      |     2.5474525    -     12.490261     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4P   |       |
Te II     |              125.3620    |    41000 |           |      |     1.5401135    -     11.430285     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4D   |       |
Te II     |              127.0024    |    31000 |           |      |     1.2674142    -     11.029769     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).6s  | 2P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              127.0593    |    32000 |           |      |     1.2674142    -     11.025271     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 2F   |       |
Te II     |              127.1113    |    18000 |           |      |     2.9795999    -     12.73361      | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 2D   |       |
Te II     |              127.2689    |    30000 |           |      |     1.2674142    -     11.009320     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 2P   |       |
Te II     |              127.4738    |    59000 |           |      |     0.000000     -      9.726339     | 5s2.5p3          | 4S*  | 5s2.5p2.(3P).6s  | 4P   |       |
Te II     |              127.8571    |    15000 |           |      |     2.9795999    -     12.676714     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 2D   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              128.0457    |    24000 |           |      |     2.9795999    -     12.662161     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4P   |       |
Te II     |              129.5639    |    24000 |           |      |     1.2674142    -     10.836781     | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(1D) | 2D   |       |
Te II     |              129.8069    |  69000bl |           |      |     2.9795999    -     12.530508     | 5s2.5p3          | 2P*  | 5s2.5p2.(1D).5d  | 2S   |       |
Te II     |              130.3648    |    13000 |           |      |     2.9795999    -     12.490261     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4P   |       |
Te II     |              130.6523    |   33000* |           |      |     1.5401135    -     11.029769     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).6s  | 2P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              130.6523    |   33000* |           |      |     1.2674142    -     10.756856     | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(1D) | 2D   |       |
Te II     |              130.7130    |    21000 |           |      |     1.5401135    -     11.025271     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 2F   |       |
Te II     |              131.0609    |    38000 |           |      |     0.000000     -      9.460102     | 5s2.5p3          | 4S*  | 5s.(2S).5p4.(3P) | 4P   |       |
Te II     |              132.4914    |    26000 |           |      |     1.5401135    -     10.898193     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4F   |       |
Te II     |              132.9828    |     9400 |           |      |     2.9795999    -     12.302912     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
