
----------------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |      Lower level      |      Upper level      |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |-----------------------|-----------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.          | Term | Conf.          | Term |    |
           420.010   |   150 | 1.12e+08  | B    |    36.85609    -     39.80721   | 2s.2p.(3P*).3s | 2P*  | 2s.2p.(3P*).3p | 2D   |    |
           433.291   |    90 | 1.23e+07  | B    |    38.40454    -     41.26516   | 2s.2p.(3P*).3p | 4D   | 2s.2p.(3P*).3d | 4D*  |    |
           434.568   |   120 | 1.82e+07  | B    |    38.41648    -     41.26863   | 2s.2p.(3P*).3p | 4D   | 2s.2p.(3P*).3d | 4D*  |    |
           437.911   |   300 |           |      |                                 |                |      |                |      |    |
                     |       |           |      |                                 |                |      |                |      |    |
           451.091   |    90 | 2.84e+07  | B    |    35.64910    -     38.39689   | 2s.2p.(3P*).3s | 4P*  | 2s.2p.(3P*).3p | 4D   |    |
           451.486   |   120 | 6.80e+07  | B    |    35.67111    -     38.41648   | 2s.2p.(3P*).3s | 4P*  | 2s.2p.(3P*).3p | 4D   |    |
           463.414   |    90 | 6.36e+07  | B    |    30.45863    -     33.13334   | 2s2.3p         | 2P*  | 2s2.3d         | 2D   |    |
           464.064   |   120 | 7.60e+07  | B    |    30.46308    -     33.13403   | 2s2.3p         | 2P*  | 2s2.3d         | 2D   |    |
           485.882   |    90 | 4.35e+07  | B    |    38.39247    -     40.94356   | 2s.2p.(3P*).3p | 4D   | 2s.2p.(3P*).3d | 4F*  |    |
                     |       |           |      |                                 |                |      |                |      |    |
           486.715   |   150 | 6.18e+07  | B    |    38.41648    -     40.96313   | 2s.2p.(3P*).3p | 4D   | 2s.2p.(3P*).3d | 4F*  |    |
           531.435   |    90 | 1.14e+07  | B    |    39.35199    -     41.68434   | 2s.2p.(3P*).3p | 4P   | 2s.2p.(3P*).3d | 4P*  |    |
           532.082   |   200 | 5.68e+07  | B    |    39.80721    -     42.13671   | 2s.2p.(3P*).3p | 2D   | 2s.2p.(3P*).3d | 2F*  |    |
           532.718   |   150 | 5.29e+07  | B    |    39.79622    -     42.12296   | 2s.2p.(3P*).3p | 2D   | 2s.2p.(3P*).3d | 2F*  |    |
           645.411   |    90 | 1.49e+07  | B    |    39.34467    -     41.26516   | 2s.2p.(3P*).3p | 4P   | 2s.2p.(3P*).3d | 4D*  |    |
                     |       |           |      |                                 |                |      |                |      |    |
           646.702   |   120 | 2.11e+07  | B    |    39.35199    -     41.26863   | 2s.2p.(3P*).3p | 4P   | 2s.2p.(3P*).3d | 4D*  |    |
