
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |   Rel. |     Aki    | Acc. |                 Ei           Ek                 |      Lower level       |      Upper level       |Type|
          |                    Wavelength |   Int. |     s^-1   |      |                (eV)         (eV)                |------------------------|------------------------|    |
          |                     Vac (nm)  |        |            |      |                                                 | Conf.          | Term  | Conf.          | Term  |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B V       |                 149.499       |    20* |            |      |   (326.620329029)      -    (334.9114109781)    | 5f             | 2F*   | 8g             | 2G    |    |
B V       |                 149.499       |    20* |            |      |   (326.620330120)      -    (334.911411119)     | 5d             | 2D    | 8f             | 2F*   |    |
B V       |                 149.499       |    20* |            |      |   (326.620631058)      -    (334.9114552156)    | 5g             | 2G    | 8h             | 2H*   |    |
B V       |                 149.499       |    20* |            |      |   (326.620631625)      -    (334.9114553024)    | 5f             | 2F*   | 8g             | 2G    |    |
B V       |                 149.499       |    20* |            |      |   (326.620812611)      -    (334.9114847648)    | 5g             | 2G    | 8h             | 2H*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 149.6103      |      a |            |      |      0.0018953         -       8.289038         | 2s2.2p         | 2P*   | 2s2.39d        | 2D    |    |
B I       |                 149.6183      |      a |            |      |      0.0018953         -       8.288595         | 2s2.2p         | 2P*   | 2s2.38d        | 2D    |    |
B I       |                 149.6277      |      a |            |      |      0.0018953         -       8.288074         | 2s2.2p         | 2P*   | 2s2.37d        | 2D    |    |
B I       |                 149.6378      |      a |            |      |      0.0018953         -       8.287515         | 2s2.2p         | 2P*   | 2s2.36d        | 2D    |    |
B I       |                 149.6489      |      a |            |      |      0.0018953         -       8.286900         | 2s2.2p         | 2P*   | 2s2.35d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 149.6532      |      a |            |      |      0.0000000         -       8.284756         | 2s2.2p         | 2P*   | 2s2.32d        | 2D    |    |
B I       |                 149.6615      |      a |            |      |      0.0018953         -       8.286203         | 2s2.2p         | 2P*   | 2s2.34d        | 2D    |    |
B I       |                 149.6696      |      a |            |      |      0.0000000         -       8.283841         | 2s2.2p         | 2P*   | 2s2.31d        | 2D    |    |
B I       |                 149.6742      |      a |            |      |      0.0018953         -       8.285500         | 2s2.2p         | 2P*   | 2s2.33d        | 2D    |    |
B I       |                 149.6880      |     a* |            |      |      0.0018953         -       8.284756         | 2s2.2p         | 2P*   | 2s2.32d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 149.6880      |     a* |            |      |      0.0000000         -       8.282847         | 2s2.2p         | 2P*   | 2s2.30d        | 2D    |    |
B I       |                 149.7045      |      a |            |      |      0.0018953         -       8.283841         | 2s2.2p         | 2P*   | 2s2.31d        | 2D    |    |
B I       |                 149.7221      |      a |            |      |      0.0018953         -       8.282847         | 2s2.2p         | 2P*   | 2s2.30d        | 2D    |    |
B I       |                 149.7283      |      a |            |      |      0.0000000         -       8.280617         | 2s2.2p         | 2P*   | 2s2.28d        | 2D    |    |
B I       |                 149.7409      |      a |            |      |      0.0018953         -       8.281811         | 2s2.2p         | 2P*   | 2s2.29d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 149.7519      |      a |            |      |      0.0000000         -       8.279304         | 2s2.2p         | 2P*   | 2s2.27d        | 2D    |    |
B I       |                 149.7624      |      a |            |      |      0.0018953         -       8.280617         | 2s2.2p         | 2P*   | 2s2.28d        | 2D    |    |
B I       |                 149.7786      |      a |            |      |      0.0000000         -       8.277831         | 2s2.2p         | 2P*   | 2s2.26d        | 2D    |    |
B I       |                 149.7863      |      a |            |      |      0.0018953         -       8.279304         | 2s2.2p         | 2P*   | 2s2.27d        | 2D    |    |
B I       |                 149.8082      |      a |            |      |      0.0000000         -       8.276199         | 2s2.2p         | 2P*   | 2s2.25d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 149.8129      |      a |            |      |      0.0018953         -       8.277831         | 2s2.2p         | 2P*   | 2s2.26d        | 2D    |    |
B I       |                 149.8423      |     a* |            |      |      0.0000000         -       8.274317         | 2s2.2p         | 2P*   | 2s2.24d        | 2D    |    |
B I       |                 149.8423      |     a* |            |      |      0.0018953         -       8.276199         | 2s2.2p         | 2P*   | 2s2.25d        | 2D    |    |
B I       |                 149.8765      |      a |            |      |      0.0018953         -       8.274317         | 2s2.2p         | 2P*   | 2s2.24d        | 2D    |    |
B I       |                 149.8806      |      a |            |      |      0.0000000         -       8.272202         | 2s2.2p         | 2P*   | 2s2.23d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 149.9148      |      a |            |      |      0.0018953         -       8.272202         | 2s2.2p         | 2P*   | 2s2.23d        | 2D    |    |
B I       |                 149.9240      |      a |            |      |      0.0000000         -       8.269799         | 2s2.2p         | 2P*   | 2s2.22d        | 2D    |    |
B I       |                 149.9585      |      a |            |      |      0.0018953         -       8.269799         | 2s2.2p         | 2P*   | 2s2.22d        | 2D    |    |
B I       |                 149.9743      |      a |            |      |      0.0000000         -       8.267040         | 2s2.2p         | 2P*   | 2s2.21d        | 2D    |    |
B I       |                 150.0083      |      a |            |      |      0.0018953         -       8.267040         | 2s2.2p         | 2P*   | 2s2.21d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 150.0318      |      a |            |      |      0.0000000         -       8.263861         | 2s2.2p         | 2P*   | 2s2.20d        | 2D    |    |
B I       |                 150.0662      |      a |            |      |      0.0018953         -       8.263861         | 2s2.2p         | 2P*   | 2s2.20d        | 2D    |    |
B I       |                 150.0989      |      a |            |      |      0.0000000         -       8.260165         | 2s2.2p         | 2P*   | 2s2.19d        | 2D    |    |
B I       |                 150.1334      |      a |            |      |      0.0018953         -       8.260165         | 2s2.2p         | 2P*   | 2s2.19d        | 2D    |    |
B I       |                 150.1777      |      a |            |      |      0.0000000         -       8.255835         | 2s2.2p         | 2P*   | 2s2.18d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 150.2121      |      a |            |      |      0.0018953         -       8.255835         | 2s2.2p         | 2P*   | 2s2.18d        | 2D    |    |
B I       |                 150.2709      |      a |            |      |      0.0000000         -       8.250713         | 2s2.2p         | 2P*   | 2s2.17d        | 2D    |    |
B I       |                 150.3054      |      a |            |      |      0.0018953         -       8.250713         | 2s2.2p         | 2P*   | 2s2.17d        | 2D    |    |
B I       |                 150.3824      |      a |            |      |      0.0000000         -       8.244597         | 2s2.2p         | 2P*   | 2s2.16d        | 2D    |    |
B I       |                 150.4169      |      a |            |      |      0.0018953         -       8.244597         | 2s2.2p         | 2P*   | 2s2.16d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 150.5171      |      a |            |      |      0.0000000         -       8.237217         | 2s2.2p         | 2P*   | 2s2.15d        | 2D    |    |
B I       |                 150.5517      |      a |            |      |      0.0018953         -       8.237217         | 2s2.2p         | 2P*   | 2s2.15d        | 2D    |    |
B I       |                 150.6820      |      a |            |      |      0.0000000         -       8.228200         | 2s2.2p         | 2P*   | 2s2.14d        | 2D    |    |
B I       |                 150.7168      |      a |            |      |      0.0018953         -       8.228200         | 2s2.2p         | 2P*   | 2s2.14d        | 2D    |    |
B I       |                 150.8872      |      a |            |      |      0.0000000         -       8.217013         | 2s2.2p         | 2P*   | 2s2.13d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 150.9220      |      a |            |      |      0.0018953         -       8.217013         | 2s2.2p         | 2P*   | 2s2.13d        | 2D    |    |
B IV      |                 151.076       |     60 |            |      |    245.04660           -     253.25360          | 1s.4s          | 3S    | 1s.6p          | 3P*   |    |
B I       |                 151.1465      |      a |            |      |      0.0000000         -       8.202911         | 2s2.2p         | 2P*   | 2s2.12d        | 2D    |    |
B I       |                 151.1816      |      a |            |      |      0.0018953         -       8.202911         | 2s2.2p         | 2P*   | 2s2.12d        | 2D    |    |
B I       |                 151.4816      |      a |            |      |      0.0000000         -       8.184766         | 2s2.2p         | 2P*   | 2s2.11d        | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 151.5168      |      a |            |      |      0.0018953         -       8.184766         | 2s2.2p         | 2P*   | 2s2.11d        | 2D    |    |
B I       |                 151.9246      |      a |            |      |      0.0000000         -       8.160905         | 2s2.2p         | 2P*   | 2s2.10d        | 2D    |    |
B I       |                 151.9598      |      a |            |      |      0.0018953         -       8.160905         | 2s2.2p         | 2P*   | 2s2.10d        | 2D    |    |
B I       |                 152.4170      |      a |            |      |      0.0000000         -       8.134526         | 2s2.2p         | 2P*   | 2s2.10s        | 2S    |    |
B I       |                 152.4530      |      a |            |      |      0.0018953         -       8.134526         | 2s2.2p         | 2P*   | 2s2.10s        | 2S    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 152.5281      |      1 |            |      |      0.0000000         -       8.128612         | 2s2.2p         | 2P*   | 2s2.9d         | 2D    |    |
B I       |                 152.5637      |      1 |            |      |      0.0018953         -       8.128612         | 2s2.2p         | 2P*   | 2s2.9d         | 2D    |    |
B I       |                 153.2094      |      a |            |      |      0.0000000         -       8.092472         | 2s2.2p         | 2P*   | 2s2.9s         | 2S    |    |
B I       |                 153.2451      |      a |            |      |      0.0018953         -       8.092472         | 2s2.2p         | 2P*   | 2s2.9s         | 2S    |    |
B I       |                 153.3806      |      2 | 1.20e+07   | C+   |      0.0000000         -       8.083433         | 2s2.2p         | 2P*   | 2s2.8d         | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 153.4166      |     2* | 1.44e+07   | C+   |      0.0018953         -       8.083433         | 2s2.2p         | 2P*   | 2s2.8d         | 2D    |    |
B I       |                 153.4166      |     2* | 2.40e+06   | C+   |      0.0018953         -       8.083433         | 2s2.2p         | 2P*   | 2s2.8d         | 2D    |    |
B I       |                 154.3398      |      a | 2.81e+07   | C    |      0.0000000         -       8.033195         | 2s2.2p         | 2P*   | 2s2.8s         | 2S    |    |
B I       |                 154.3763      |      a | 5.62e+07   | C    |      0.0018953         -       8.033195         | 2s2.2p         | 2P*   | 2s2.8s         | 2S    |    |
B I       |                 154.6423      |      4 | 1.78e+07   | C+   |      0.0000000         -       8.0174816        | 2s2.2p         | 2P*   | 2s2.7d         | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 154.6789      |     6* | 2.14e+07   | C+   |      0.0018953         -       8.0174816        | 2s2.2p         | 2P*   | 2s2.7d         | 2D    |    |
B I       |                 154.6789      |     6* | 3.56e+06   | C+   |      0.0018953         -       8.0174816        | 2s2.2p         | 2P*   | 2s2.7d         | 2D    |    |
B II      |                 155.7002      |     25 | 1.58e+06   | C    |      9.1000071         -      17.062984         | 1s2.2s.2p      | 1P*   | 1s2.2s.3s      | 1S    |    |
B III     |                 155.712       |     26 |            |      |    225.09412           -     233.05847          | 1s.2p.(3P*).3p | 4D    | 1s.2p.(3P*).4d | 4D*   |    |
B I       |                 155.8701      |      6 | 2.0e+07    | C    |      0.0000000         -       7.9543320        | 2s2.2p         | 2P*   | 2s2.7s         | 2S    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 155.9071      |      7 | 4.04e+07   | C    |      0.0018953         -       7.9543320        | 2s2.2p         | 2P*   | 2s2.7s         | 2S    |    |
B I       |                 156.6286      |      4 | 2.79e+07   | C    |      0.0000000         -       7.9158108        | 2s2.2p         | 2P*   | 2s2.6d         | 2D    |    |
B I       |                 156.6660      |     6* | 3.35e+07   | C    |      0.0018953         -       7.9158108        | 2s2.2p         | 2P*   | 2s2.6d         | 2D    |    |
B I       |                 156.6660      |     6* | 5.60e+06   | C    |      0.0018953         -       7.9158108        | 2s2.2p         | 2P*   | 2s2.6d         | 2D    |    |
B I       |                 157.3301      |      7 | 4.42e+07   | C    |      0.0000000         -       7.8805144        | 2s2.2p         | 2P*   | 2s.2p2         | 2S    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 157.3679      |     11 | 8.84e+07   | C    |      0.0018953         -       7.8805144        | 2s2.2p         | 2P*   | 2s.2p2         | 2S    |    |
B I       |                 157.4868      |      a |            |      |      3.553189+x        -      11.42586+x        | 2s.2p2         | 4P    | 2s.2p.(3P*).4s | 4P*   |    |
B I       |                 158.7340      |      a | 2.8e+07    | D    |      3.551828+x        -      11.362658+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4P*   |    |
B I       |                 158.7385      |      a | 7.0e+07    | D    |      3.551828+x        -      11.362440+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4P*   |    |
B I       |                 158.7451      |      a | 1.4e+08    | D    |      3.552404+x        -      11.362658+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4P*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 158.7500      |      a | 2.3e+07    | D    |      3.552404+x        -      11.362440+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4P*   |    |
B I       |                 158.7596      |      a | 5.0e+07    | D    |      3.552404+x        -      11.36199+x        | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4P*   |    |
B I       |                 158.7653      |      a | 7.5e+07    | D    |      3.553189+x        -      11.362440+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4P*   |    |
B I       |                 158.7747      |      a | 1.2e+08    | D    |      3.553189+x        -      11.36199+x        | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4P*   |    |
B III     |                 158.853       |   403* |            |      |    220.67444           -     228.47965          | 1s.2s.(3S).3p  | 4P*   | 1s.2s.(3S).4d  | 4D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B III     |                 158.853       |   403* |            |      |    220.67459           -     228.47965          | 1s.2s.(3S).3p  | 4P*   | 1s.2s.(3S).4d  | 4D    |    |
B III     |                 158.853       |   403* |            |      |    220.67540           -     228.47965          | 1s.2s.(3S).3p  | 4P*   | 1s.2s.(3S).4d  | 4D    |    |
B IV      |                 159.035       |   180* |            |      |    245.52443           -     253.32037          | 1s.4p          | 3P*   | 1s.6d          | 3D    |    |
B IV      |                 159.035       |   180* |            |      |    245.52443           -     253.32037          | 1s.4p          | 3P*   | 1s.6d          | 3D    |    |
B IV      |                 159.035       |   180* |            |      |    245.52443           -     253.32037          | 1s.4p          | 3P*   | 1s.6d          | 3D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B III     |                 159.666       |  2500* | 1.27e+08   | A    |     22.342190          -      30.107534         | 1s2.3s         | 2S    | 1s2.4p         | 2P*   |    |
B III     |                 159.666       |  2500* | 1.27e+08   | A    |     22.342190          -      30.107049         | 1s2.3s         | 2S    | 1s2.4p         | 2P*   |    |
B I       |                 160.0373      |     14 | 4.67e+07   | B    |      0.0000000         -       7.7472148        | 2s2.2p         | 2P*   | 2s2.5d         | 2D    |    |
B I       |                 160.0455      |     12 | 2.7e+07    | D+   |      0.0000000         -       7.7468011        | 2s2.2p         | 2P*   | 2s2.6s         | 2S    |    |
B I       |                 160.0761      |    20* | 5.60e+07   | B    |      0.0018953         -       7.7472148        | 2s2.2p         | 2P*   | 2s2.5d         | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 160.0761      |    20* | 9.32e+06   | B    |      0.0018953         -       7.7472148        | 2s2.2p         | 2P*   | 2s2.5d         | 2D    |    |
B I       |                 160.0850      |     20 | 5.7e+07    | D+   |      0.0018953         -       7.7468011        | 2s2.2p         | 2P*   | 2s2.6s         | 2S    |    |
B I       |                 160.7645      |      a |            |      |      3.551828+x        -      11.263983+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4D*   |    |
B I       |                 160.7733      |     13 |            |      |      3.552404+x        -      11.264160+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4D*   |    |
B I       |                 160.7820      |      a |            |      |      3.553189+x        -      11.26451+x        | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4D*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 160.7890      |      a |            |      |      3.553189+x        -      11.264160+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4D*   |    |
B I       |                 160.7932      |      a |            |      |      3.553189+x        -      11.263983+x       | 2s.2p2         | 4P    | 2s.2p.(3P*).3d | 4D*   |    |
B III     |                 161.033       |    117 |            |      |    225.19299           -     232.89229          | 1s.2p.(3P*).3p | 2P    | 1s.2p.(3P*).4d | 2D*   |    |
B III     |                 161.631       |    816 |            |      |    225.09412           -     232.76494          | 1s.2p.(3P*).3p | 4D    | 1s.2p.(3P*).4d | 4F*   |    |
B V       |                 161.997       |   711* | 4.6170e+08 | AA   |   (318.96262884)       -    (326.619727906)     | 4s             | 2S    | 5p             | 2P*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B V       |                 161.997       |   711* | 1.5092e+09 | AA   |   (318.96596024)       -    (326.620329029)     | 4d             | 2D    | 5f             | 2F*   |    |
B V       |                 161.997       |   711* | 9.2961e+08 | AA   |   (318.965966201)      -    (326.620330120)     | 4p             | 2P*   | 5d             | 2D    |    |
B V       |                 161.997       |   711* | 2.5658e+09 | AA   |   (318.967140319)      -    (326.620631058)     | 4f             | 2F*   | 5g             | 2G    |    |
B V       |                 161.997       |   711* | 1.6165e+09 | AA   |   (318.96714245)       -    (326.620631625)     | 4d             | 2D    | 5f             | 2F*   |    |
B V       |                 161.997       |   711* | 2.6604e+09 | AA   |   (318.967731340)      -    (326.620812611)     | 4f             | 2F*   | 5g             | 2G    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B II      |                 162.3597      |   2000 | 2.17e+08   | A    |      4.629774          -      12.266160         | 1s2.2s.2p      | 3P*   | 1s2.2p2        | 3P    |    |
B II      |                 162.3790      |   1700 | 2.89e+08   | A    |      4.629017          -      12.264500         | 1s2.2s.2p      | 3P*   | 1s2.2p2        | 3P    |    |
B II      |                 162.3951      |   1700 | 2.16e+08   | A    |      4.629774          -      12.264500         | 1s2.2s.2p      | 3P*   | 1s2.2p2        | 3P    |    |
B II      |                 162.4023      |   2400 | 6.48e+08   | A    |      4.631777          -      12.266160         | 1s2.2s.2p      | 3P*   | 1s2.2p2        | 3P    |    |
B II      |                 162.4175      |   1400 | 8.65e+08   | A    |      4.629774          -      12.263448         | 1s2.2s.2p      | 3P*   | 1s2.2p2        | 3P    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B II      |                 162.4376      |   2000 | 3.59e+08   | A    |      4.631777          -      12.264500         | 1s2.2s.2p      | 3P*   | 1s2.2p2        | 3P    |    |
B IV      |                 163.312       |    60* |            |      |    245.52443           -     253.11632          | 1s.4p          | 3P*   | 1s.6s          | 3S    |    |
B IV      |                 163.312       |    60* |            |      |    245.52443           -     253.11632          | 1s.4p          | 3P*   | 1s.6s          | 3S    |    |
B IV      |                 163.312       |    60* |            |      |    245.52443           -     253.11632          | 1s.4p          | 3P*   | 1s.6s          | 3S    |    |
B IV      |                 163.760       |   370* |            |      |    245.75369           -     253.32447          | 1s.4d          | 3D    | 1s.6f          | 3F*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B IV      |                 163.760       |   370* |            |      |    245.75369           -     253.32447          | 1s.4d          | 3D    | 1s.6f          | 3F*   |    |
B IV      |                 163.760       |   370* |            |      |    245.75369           -     253.32447          | 1s.4d          | 3D    | 1s.6f          | 3F*   |    |
B IV      |                 163.760       |   370* |            |      |    245.75369           -     253.32447          | 1s.4d          | 3D    | 1s.6f          | 3F*   |    |
B IV      |                 163.760       |   370* |            |      |    245.75369           -     253.32447          | 1s.4d          | 3D    | 1s.6f          | 3F*   |    |
B IV      |                 163.760       |   370* | 3.3038e+08 | AAA  |    245.75369           -     253.32447          | 1s.4d          | 3D    | 1s.6f          | 3F*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B IV      |                 164.009       |   630* |            |      |    245.76527           -     253.32478          | 1s.4f          | 3F*   | 1s.6g          | 1,3G  |    |
B IV      |                 164.009       |   630* |            |      |    245.76527           -     253.32478          | 1s.4f          | 3F*   | 1s.6g          | 1,3G  |    |
B IV      |                 164.009       |   630* |            |      |    245.76527           -     253.32478          | 1s.4f          | 3F*   | 1s.6g          | 1,3G  |    |
B IV      |                 165.312       |    20* |            |      |    245.75369           -     253.25360          | 1s.4d          | 3D    | 1s.6p          | 3P*   |    |
B IV      |                 165.312       |    20* |            |      |    245.75369           -     253.25360          | 1s.4d          | 3D    | 1s.6p          | 3P*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B IV      |                 165.312       |    20* |            |      |    245.75369           -     253.25360          | 1s.4d          | 3D    | 1s.6p          | 3P*   |    |
B IV      |                 165.522       |     90 |            |      |    245.83282           -     253.32336          | 1s.4p          | 1P*   | 1s.6d          | 1D    |    |
B I       |                 166.2608      |      8 | 2.0e+07    | C    |      0.0000000         -       7.4572046        | 2s2.2p         | 2P*   | 2s2.5s         | 2S    |    |
B I       |                 166.3031      |     14 | 3.94e+07   | C    |      0.0018953         -       7.4572046        | 2s2.2p         | 2P*   | 2s2.5s         | 2S    |    |
B I       |                 166.6850      |     20 | 8.66e+07   | B+   |      0.0000000         -       7.438239         | 2s2.2p         | 2P*   | 2s2.4d         | 2D    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B I       |                 166.7272      |    30* | 1.73e+07   | B+   |      0.0018953         -       7.438239         | 2s2.2p         | 2P*   | 2s2.4d         | 2D    |    |
B I       |                 166.7272      |    30* | 1.04e+08   | B+   |      0.0018953         -       7.438239         | 2s2.2p         | 2P*   | 2s2.4d         | 2D    |    |
B IV      |                 167.254       |     14 |            |      |    245.83282           -     253.24575          | 1s.4p          | 1P*   | 1s.6s          | 1S    |    |
B III     |                 169.221       |     39 |            |      |    225.88089           -     233.20763          | 1s.2p.(3P*).3p | 4P    | 1s.2p.(3P*).4d | 4P*   |    |
B II      |                 169.5814      |    120 | 2.41e+08   | B    |     15.827970          -      23.139160         | 1s2.2p2        | 1S    | 1s2.2p.3s      | 1P*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B III     |                 170.199       |   7007 |            |      |    194.76057           -     202.04521          | 1s.2s.2p       | 4P*   | 1s.2p2         | 4P    |    |
B III     |                 170.567       |    360 |            |      |    226.04999           -     233.31907          | 1s.2p.(3P*).3d | 4F*   | 1s.2p.(3P*).4f | 4G    |    |
B III     |                 172.728       |    230 |            |      |    225.88089           -     233.05847          | 1s.2p.(3P*).3p | 4P    | 1s.2p.(3P*).4d | 4D*   |    |
B III     |                 175.265       |  126bl |            |      |    228.88448           -     235.9587           | 1s.2s.(3S).4f  | 4F*   | 1s.2p.(3P*).5f | 4G    |    |
B III     |                 175.351       |  72bl* |            |      |    226.04999           -     233.12144          | 1s.2p.(3P*).3d | 4F*   | 1s.2p.(3P*).4f | 4F    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B III     |                 175.351       |  72bl* |            |      |    226.04999           -     233.11958          | 1s.2p.(3P*).3d | 4F*   | 1s.2p.(3P*).4f | 2F    |    |
B III     |                 176.491       |   1316 |            |      |    221.85944           -     228.88448          | 1s.2s.(3S).3d  | 4D    | 1s.2s.(3S).4f  | 4F*   |    |
B III     |                 178.550       |     70 |            |      |    226.04999           -     232.99393          | 1s.2p.(3P*).3d | 4F*   | 1s.2s.(3S).6d  | 4D    |    |
B II      |                 178.657       |      2 |            |      |     17.062984          -      24.0026           | 1s2.2s.3s      | 1S    | 1s2.2s.7p      | 1P*   |    |
B III     |                 178.760       |    15* |            |      |     29.470828          -     [36.403952]        | 1s2.4s         | 2S    | 1s2.9p         | 2P*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B III     |                 178.760       |    15* |            |      |     29.470828          -     [36.403952]        | 1s2.4s         | 2S    | 1s2.9p         | 2P*   |    |
B III     |                 179.560       |    224 |            |      |    226.04999           -     232.95488          | 1s.2p.(3P*).3d | 4F*   | 1s.2s.(3S).6g  | 4G    |    |
B III     |                 181.709       |     99 |            |      |    225.09412           -     231.91696          | 1s.2p.(3P*).3p | 4D    | 1s.2p.(3P*).4s | 4P*   |    |
B I       |                 181.784370    |     20 | 3.12e+07   | B+   |      0.0000000         -       6.82039945       | 2s2.2p         | 2P*   | 2s2.4s         | 2S    |    |
B I       |                 181.834891    |     30 | 6.22e+07   | B+   |      0.0018953         -       6.82039945       | 2s2.2p         | 2P*   | 2s2.4s         | 2S    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B III     |                 182.044       |    18* |            |      |     30.107049          -     [36.918184]        | 1s2.4p         | 2P*   | 1s2.11d        | 2D    |    |
B III     |                 182.044       |    18* |            |      |     30.107534          -     [36.918184]        | 1s2.4p         | 2P*   | 1s2.11d        | 2D    |    |
B I       |                 182.589390    |     70 | 1.70e+08   | A    |      0.0000000         -       6.79032839       | 2s2.2p         | 2P*   | 2s2.3d         | 2D    |    |
B I       |                 182.639952    |    100 | 2.04e+08   | A    |      0.0018953         -       6.79034628       | 2s2.2p         | 2P*   | 2s2.3d         | 2D    |    |
B III     |                 183.674       |    467 |            |      |    226.36935           -     233.11958          | 1s.2p.(3P*).3d | 2D*   | 1s.2p.(3P*).4f | 2F    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B II      |                 184.2820      |   2000 | 1.33e+09   | A    |      9.1000071         -      15.827970         | 1s2.2s.2p      | 1P*   | 1s2.2p2        | 1S    |    |
B II      |                 184.828       |     18 | 1.67e+08   | B    |     15.827970          -      22.53607          | 1s2.2p2        | 1S    | 1s2.2s.5p      | 1P*   |    |
B III     |                 185.082       |   112* |            |      |    220.67444           -     227.3737           | 1s.2s.(3S).3p  | 4P*   | 1s.2s.(3S).4s  | 4S    |    |
B III     |                 185.082       |   112* |            |      |    220.67459           -     227.3737           | 1s.2s.(3S).3p  | 4P*   | 1s.2s.(3S).4s  | 4S    |    |
B III     |                 185.082       |   112* |            |      |    220.67540           -     227.3737           | 1s.2s.(3S).3p  | 4P*   | 1s.2s.(3S).4s  | 4S    |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B V       |                 186.045       |    56* |            |      |   (326.618019390)      -    (333.284156298)     | 5s             | 2S    | 7p             | 2P*   |    |
B V       |                 186.045       |    56* |            |      |   (326.619724830)      -    (333.284375343)     | 5d             | 2D    | 7f             | 2F*   |    |
B V       |                 186.045       |    56* |            |      |   (326.619727906)      -    (333.284375740)     | 5p             | 2P*   | 7d             | 2D    |    |
B V       |                 186.045       |    56* |            |      |   (326.620329029)      -    (333.284485412)     | 5f             | 2F*   | 7g             | 2G    |    |
B V       |                 186.045       |    56* |            |      |   (326.620330120)      -    (333.284485621)     | 5d             | 2D    | 7f             | 2F*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B V       |                 186.045       |    56* |            |      |   (326.620631058)      -    (333.2845514459)    | 5g             | 2G    | 7h             | 2H*   |    |
B V       |                 186.045       |    56* |            |      |   (326.620631625)      -    (333.284551576)     | 5f             | 2F*   | 7g             | 2G    |    |
B V       |                 186.045       |    56* |            |      |   (326.620812611)      -    (333.2845955546)    | 5g             | 2G    | 7h             | 2H*   |    |
B III     |                 186.482       |    14* |            |      |     30.269703          -     [36.918580]        | 1s2.4d         | 2D    | 1s2.11f        | 2F*   |    |
B III     |                 186.482       |    14* |            |      |     30.269855          -     [36.918580]        | 1s2.4d         | 2D    | 1s2.11f        | 2F*   |    |
          |                               |        |            |      |                                                 |                |       |                |       |    |
B III     |                 186.731       |     23 |            |      |    226.253             -     232.89229          | 1s.2p.(3P*).3p | 2D    | 1s.2p.(3P*).4d | 2D*   |    |
