
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |  Rel. |     Aki    | Acc. |              Ei           Ek               |          Lower level          |        Upper level         |Type|
          |                 Wavelength |  Int. |     s^-1   |      |             (eV)         (eV)              |-------------------------------|----------------------------|    |
          |                  Vac (nm)  |       |            |      |                                            | Conf.                  | Term | Conf.               | Term |    |
Be III    |                 121.312    |    2* | 1.7495e+08 | AAA  |    140.2736         -     150.4939         | 1s.3d                  | 3D   | 1s.6f               | 3F*  |    |
Be III    |                 121.312    |    2* | 2.7192e+07 | AAA  |    140.2736         -     150.4939         | 1s.3d                  | 3D   | 1s.6f               | 3F*  |    |
Be III    |                 121.312    |    2* | 1.4696e+08 | AAA  |    140.2736         -     150.4939         | 1s.3d                  | 3D   | 1s.6f               | 3F*  |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 121.312    |    2* | 7.7756e+05 | AAA  |    140.2736         -     150.4939         | 1s.3d                  | 3D   | 1s.6f               | 3F*  |    |
Be III    |                 121.312    |    2* | 1.5398e+07 | AAA  |    140.2736         -     150.4939         | 1s.3d                  | 3D   | 1s.6f               | 3F*  |    |
Be III    |                 121.312    |    2* | 1.2705e+08 | AAA  |    140.2736         -     150.4939         | 1s.3d                  | 3D   | 1s.6f               | 3F*  |    |
Be III    |                 121.432    |     1 | 1.4170e+08 | AAA  |    140.2834         -     150.4936         | 1s.3d                  | 1D   | 1s.6f               | 1F*  |    |
Be I      |                 134.22     |     a |            |      |      0.000000       -      [9.23733]       | 1s2.2s2                | 1S   | 1s2.2s.13p          | 1P*  |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 134.47     |     a |            |      |      0.000000       -      [9.22203]       | 1s2.2s2                | 1S   | 1s2.2s.12p          | 1P*  |    |
Be I      |                 134.74     |     a |            |      |      0.000000       -      [9.20224]       | 1s2.2s2                | 1S   | 1s2.2s.11p          | 1P*  |    |
Be I      |                 135.13     |     a |            |      |      0.000000       -      [9.17597]       | 1s2.2s2                | 1S   | 1s2.2s.10p          | 1P*  |    |
Be I      |                 135.65     |     a | 3.71e+05   | C    |      0.000000       -      [9.13880]       | 1s2.2s2                | 1S   | 1s2.2s.9p           | 1P*  |    |
Be III    |                 136.225    |    2* | 2.8167e+08 | AAA  |    139.8914         -     148.9921         | 1s.3p                  | 3P*  | 1s.5d               | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 136.225    |    2* | 7.8243e+06 | AAA  |    139.8914         -     148.9921         | 1s.3p                  | 3P*  | 1s.5d               | 3D   |    |
Be III    |                 136.225    |    2* | 2.1119e+08 | AAA  |    139.8914         -     148.9921         | 1s.3p                  | 3P*  | 1s.5d               | 3D   |    |
Be III    |                 136.225    |    2* | 7.0390e+07 | AAA  |    139.8914         -     148.9921         | 1s.3p                  | 3P*  | 1s.5d               | 3D   |    |
Be III    |                 136.225    |    2* | 1.1736e+08 | AAA  |    139.8914         -     148.9921         | 1s.3p                  | 3P*  | 1s.5d               | 3D   |    |
Be III    |                 136.225    |    2* | 1.5649e+08 | AAA  |    139.8914         -     148.9921         | 1s.3p                  | 3P*  | 1s.5d               | 3D   |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be I      |                 136.43     |     a | 4.28e+05   | C    |      0.000000       -      [9.08924]       | 1s2.2s2                | 1S   | 1s2.2s.8p           | 1P*  |    |
Be I      |                 137.56     |     a | 6.30e+05   | C    |      0.000000       -      [9.01387]       | 1s2.2s2                | 1S   | 1s2.2s.7p           | 1P*  |    |
Be I      |                 139.39     |     a | 7.76e+05   | C    |      0.000000       -       8.895381       | 1s2.2s2                | 1S   | 1s2.2s.6p           | 1P*  |    |
Be III    |                 140.152    |    1* | 4.4814e+07 | AAA  |    139.8914         -     148.7376         | 1s.3p                  | 3P*  | 1s.5s               | 3S   |    |
Be III    |                 140.152    |    1* | 1.4938e+07 | AAA  |    139.8914         -     148.7376         | 1s.3p                  | 3P*  | 1s.5s               | 3S   |    |
