
-------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |   Rel. |     Aki    | Acc. |             Ei           Ek             |      Lower level      |      Upper level      |Type|
               Wavelength |   Int. |     s^-1   |      |            (eV)         (eV)            |-----------------------|-----------------------|    |
                Vac (nm)  |        |            |      |                                         | Conf.          | Term | Conf.          | Term |    |
               143.570    |    70* | 1.81e+07   | A    |     24.309426      -      32.945281     | 1s2.3d         | 2D   | 1s2.5p         | 2P*  |    |
               143.570    |    70* | 1.63e+07   | A    |     24.309788      -      32.945545     | 1s2.3d         | 2D   | 1s2.5p         | 2P*  |    |
               144.92     |    5?* |            |      |    223.89847       -     232.45335      | 1s.2p.(3P*).3s | 4P*  | 1s.2p.(3P*).4p | 4S   |    |
               144.92     |    5?* |            |      |   [223.8998]       -     232.45335      | 1s.2p.(3P*).3s | 4P*  | 1s.2p.(3P*).4p | 4S   |    |
               144.92     |    5?* |            |      |    223.90315       -     232.45335      | 1s.2p.(3P*).3s | 4P*  | 1s.2p.(3P*).4p | 4S   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               145.500    |     15 |            |      |    227.17203       -     235.6933       | 1s.2p.(3P*).3d | 4P*  | 1s.2p.(3P*).5p | 4P   |    |
               146.316    |   111* |            |      |    223.89847       -     232.3754       | 1s.2p.(3P*).3s | 4P*  | 1s.2p.(3P*).4p | 4D   |    |
               146.316    |   111* |            |      |   [223.8998]       -     232.3754       | 1s.2p.(3P*).3s | 4P*  | 1s.2p.(3P*).4p | 4D   |    |
               146.316    |   111* |            |      |    223.90315       -     232.3754       | 1s.2p.(3P*).3s | 4P*  | 1s.2p.(3P*).4p | 4D   |    |
               155.712    |     26 |            |      |    225.09412       -     233.05847      | 1s.2p.(3P*).3p | 4D   | 1s.2p.(3P*).4d | 4D*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               158.853    |   403* |            |      |    220.67444       -     228.47965      | 1s.2s.(3S).3p  | 4P*  | 1s.2s.(3S).4d  | 4D   |    |
               158.853    |   403* |            |      |    220.67459       -     228.47965      | 1s.2s.(3S).3p  | 4P*  | 1s.2s.(3S).4d  | 4D   |    |
               158.853    |   403* |            |      |    220.67540       -     228.47965      | 1s.2s.(3S).3p  | 4P*  | 1s.2s.(3S).4d  | 4D   |    |
               159.666    |  2500* | 1.27e+08   | A    |     22.342190      -      30.107534     | 1s2.3s         | 2S   | 1s2.4p         | 2P*  |    |
               159.666    |  2500* | 1.27e+08   | A    |     22.342190      -      30.107049     | 1s2.3s         | 2S   | 1s2.4p         | 2P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               161.033    |    117 |            |      |    225.19299       -     232.89229      | 1s.2p.(3P*).3p | 2P   | 1s.2p.(3P*).4d | 2D*  |    |
               161.631    |    816 |            |      |    225.09412       -     232.76494      | 1s.2p.(3P*).3p | 4D   | 1s.2p.(3P*).4d | 4F*  |    |
               169.221    |     39 |            |      |    225.88089       -     233.20763      | 1s.2p.(3P*).3p | 4P   | 1s.2p.(3P*).4d | 4P*  |    |
               170.199    |   7007 |            |      |    194.76057       -     202.04521      | 1s.2s.2p       | 4P*  | 1s.2p2         | 4P   |    |
               170.567    |    360 |            |      |    226.04999       -     233.31907      | 1s.2p.(3P*).3d | 4F*  | 1s.2p.(3P*).4f | 4G   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               172.728    |    230 |            |      |    225.88089       -     233.05847      | 1s.2p.(3P*).3p | 4P   | 1s.2p.(3P*).4d | 4D*  |    |
               175.265    |  126bl |            |      |    228.88448       -     235.9587       | 1s.2s.(3S).4f  | 4F*  | 1s.2p.(3P*).5f | 4G   |    |
