
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |        Lower level         |        Upper level         |Type|
               Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |----------------------------|----------------------------|    |
                Vac (nm)  |       |           |      |                                         | Conf.              | Term  | Conf.              | Term  |    |
               131.7162   |    10 |           |      |    22.9793019      -     32.392270      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4P*   |    |
               131.8269   |    12 |           |      |    22.9989592      -     32.404015      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4P*   |    |
               131.9918   |    10 |           |      |    22.9989592      -     32.392270      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4P*   |    |
               132.0567   |    10 |           |      |    22.9662468      -     32.354744      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4D*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               132.0957   |    12 |           |      |    22.9793019      -     32.365333      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4D*   |    |
               132.1317   |    15 |           |      |    22.9989592      -     32.382265      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4D*   |    |
               132.2402   |     9 |           |      |    22.9793019      -     32.354744      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4D*   |    |
               132.3731   |     8 |           |      |    22.9989592      -     32.365333      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).5p    | 4D*   |    |
               137.3437   |     7 | 5.40e+06  | D    |    23.4191936      -     32.446508      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).5p    | 2D*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               137.3595   |     8 | 6.48e+06  | C    |    23.4415071      -     32.467733      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).5p    | 2D*   |    |
               137.6826   |     4 | 1.07e+06  | D    |    23.4415071      -     32.446508      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).5p    | 2D*   |    |
               139.2806   |     4 |           |      |    23.4191936      -     32.320977      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).5p    | 2S*   |    |
               139.6304   |     8 |           |      |    23.4415071      -     32.320977      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(3P).5p    | 2S*   |    |
               143.3772   |     6 | 5.10e+06  | D    |    22.9662468      -     31.613682      | 2s2.2p2.(3P).3s    | 4P    | 2s.2p3.(5S*).3s    | 4S*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               143.5943   |     8 | 1.01e+07  | C    |    22.9793019      -     31.613682      | 2s2.2p2.(3P).3s    | 4P    | 2s.2p3.(5S*).3s    | 4S*   |    |
