
---------------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level          |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------------------|------------------------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.             | Term     | Conf.             | Term     |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------
                      |       |           |      |                                   |                   |          |                   |          |    |
            104.6044  |     2 |           |      |    16.461479    -     28.314221   | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).7p | 2[1/2]   |    |
            104.8265  |    10 |           |      |    16.461479    -     28.289124   | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).5f | 2[3/2]   |    |
            105.3877  |     7 |           |      |    16.684320    -     28.448929   | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).5f | 2[5/2]   |    |
            105.8310  |     4 |           |      |    16.684320    -     28.399642   | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).7p | 2[5/2]   |    |
            106.6084  |     9 |           |      |    16.684320    -     28.314221   | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).7p | 2[1/2]   |    |
                      |       |           |      |                                   |                   |          |                   |          |    |
            106.6748  |    10 |           |      |    16.684320    -     28.306914   | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).5f | 2[3/2]   |    |
            106.8390  |     8 |           |      |    16.684320    -     28.289124   | 5p5.(2P*<3/2>).5d | 2[1/2]*  | 5p5.(2P*<3/2>).5f | 2[3/2]   |    |
            107.0068  |     6 |           |      |    18.976354    -     30.562945   | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<1/2>).5f | 2[5/2]   |    |
            107.8880  |     4 |           |      |    17.107728    -     28.599674   | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).7p | 2[3/2]   |    |
            108.6665  |     8 |           |      |    17.107728    -     28.517303   | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).7p | 2[5/2]   |    |
                      |       |           |      |                                   |                   |          |                   |          |    |
            108.6802  |     6 |           |      |    19.154840    -     30.562945   | 5p5.(2P*<3/2>).6s | 2[3/2]*  | 5p5.(2P*<1/2>).5f | 2[5/2]   |    |
            109.3215  |     5 |           |      |    17.107728    -     28.448929   | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).5f | 2[5/2]   |    |
            109.7410  |    12 |           |      |    17.107728    -     28.405639   | 5p5.(2P*<3/2>).5d | 2[3/2]*  | 5p5.(2P*<3/2>).5f | 2[5/2]   |    |
            109.7981  |     7 |           |      |    17.225279    -     28.517303   | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).7p | 2[5/2]   |    |
            109.9315  |     8 |           |      |    17.225279    -     28.503580   | 5p5.(2P*<3/2>).5d | 2[7/2]*  | 5p5.(2P*<3/2>).5f | 2[7/2]   |    |
                      |       |           |      |                                   |                   |          |                   |          |    |
