
-------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek          |       Lower level       |       Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)         |-------------------------|-------------------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.            | Term | Conf.            | Term |    |
             273.0124  |   500 |           |      |    12.782965     -     17.322962   | 5s2.5p3.(2D*).5d | 1G*  | 5s2.5p3.(2D*).4f | 1G   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             276.5149  |    20 |           |      |    12.391365     -     16.873851   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2D*).4f | 3F   |    |
             280.8594  |   200 |           |      |    12.541967     -     16.955131   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2D*).4f | 3H   |    |
             287.8632  |  1500 |           |      |    11.220360     -     15.526159   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).4f | 3F   |    |
             299.3866  |  1000 |           |      |    11.422987     -     15.563061   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).4f | 3F   |    |
             307.8754  |  5000 |           |      |    11.531268     -     15.557175   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).4f | 3F   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             316.1027  |   200 |           |      |    13.456934     -     17.378075   | 5s2.5p3.(2D*).5d | 1D*  | 5s2.5p3.(2D*).7p | 1F   |    |
             317.5066  |  1000 |           |      |    10.442220     -     14.346019   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).6p | 3P   |    |
             335.5531  |   300 |           |      |    10.519175     -     14.213030   | 5s2.5p3.(4S*).6s | 3S*  | 5s2.5p3.(2D*).6p | 3P   |    |
             342.4993  |  250c |           |      |    13.329760     -     16.948710   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(4S*).8p | 3P   |    |
             349.7406  |  300c |           |      |    11.220360     -     14.764382   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).6p | 1D   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             352.6904  |   500 |           |      |    13.550908     -     17.065300   | 5s2.5p3.(2D*).5d | 3S*  | 5s2.5p3.(2D*).4f | 3P   |    |
             374.2138  |   200 |           |      |    14.058932     -     17.371185   | 5s2.5p3.(2D*).5d | 1F*  | 5s2.5p3.(2D*).7p | 3F   |    |
             445.2858  |   300 |           |      |    12.314995     -     15.098589   | 5s2.5p3.(4S*).6p | 5P   | 5s2.5p3.(4S*).6d | 5D*  |    |
             459.9769  |   200 |           |      |                                    |                  |      |                  |      |    |
             463.2446  |  300c |           |      |    10.046774     -     12.722454   | 5s2.5p3.(4S*).6s | 5S*  | 5s2.5p3.(4S*).6p | 3P   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             466.6484  |  500D |           |      |    12.448345     -     15.104509   | 5s2.5p3.(4S*).6p | 5P   | 5s2.5p3.(4S*).6d | 5D*  |    |
             467.5530  |  1000 |           |      |    12.113356     -     14.764382   | 5s2.5p3.(2D*).6s | 1D*  | 5s2.5p3.(2D*).6p | 1D   |    |
             498.6922  |  1000 |           |      |    11.422987     -     13.908484   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).6p | 3D   |    |
             506.537   |  400c |           |      |    10.155276     -     12.602275   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).6p | 3P   |    |
             514.973   |   200 |           |      |    11.531268     -     13.938184   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).6p | 3F   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             516.120   | 3000c |           |      |    10.046774     -     12.448345   | 5s2.5p3.(4S*).6s | 5S*  | 5s2.5p3.(4S*).6p | 5P   |    |
             517.619   |   300 |           |      |    13.695161     -     16.089771   | 5s2.5p3.(2P*).6s | 3P*  | 5s2.5p3.(2P*).6p | 3P   |    |
             521.627   |   600 |           |      |    11.422987     -     13.799204   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2D*).6p | 3F   |    |
             522.897   |  500D |           |      |    13.155130     -     15.525573   | 5s2.5p3.(2P*).6s | 3P*  | 5s2.5p3.(2P*).6p | 3D   |    |
             524.571   | 3000c |           |      |    11.983140     -     14.346019   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3P   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             526.936   |   500 |           |      |    13.695161     -     16.047432   | 5s2.5p3.(2P*).6s | 3P*  | 5s2.5p3.(2P*).6p | 3D   |    |
             529.978   |   400 |           |      |    13.881466     -     16.220231   | 5s2.5p3.(2P*).6s | 1P*  | 5s2.5p3.(2P*).6p | 1P   |    |
