
-------------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |         Ei           Ek         |           Lower level           |           Upper level           |Type|
          Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)        |---------------------------------|---------------------------------|    |
           Vac (nm)  |        |           |      |                                 | Conf.                 | Term    | Conf.                 | Term    |    |
           112.6001  |      5 | 1.19e+08  | C+   |    88.53673    -     99.54784   | 2s2.2p5.(2P*).3p      | 1S      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]* |    |
           113.6821  |    400 | 1.36e+09  | B+   |    83.27181    -     94.17800   | 2s2.2p5.(2P*).3p      | 3S      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           114.2058  |    200 | 1.44e+09  | B    |    83.27181    -     94.12798   | 2s2.2p5.(2P*).3p      | 3S      | 2s2.2p5.(2P*).3d      | 3P*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           114.9450  |    200 |           |      |    95.57159    -    106.35799   | 2s2.2p5.(2P*).3d      | 1P*     | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  |    |
           115.4730  |    250 |           |      |    95.57159    -    106.30860   | 2s2.2p5.(2P*).3d      | 1P*     | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]  |    |
           115.6263  |    150 | 1.96e+08  | B    |    84.41585    -     95.13871   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           116.032   |      1 | 8.81e+06  | C+   |    84.41585    -     95.10030   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 1D*     |    |
           116.1885  |    300 | 1.77e+08  | C+   |    84.51795    -     95.18894   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3D*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           116.739   |    150 | 9.41e+07  | B    |    84.51795    -     95.13871   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           117.159   |      5 | 5.52e+07  | C+   |    84.51795    -     95.10030   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 1D*     |    |
           117.9666  |     20 | 6.81e+07  | C+   |    84.67895    -     95.18894   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           118.9711  |     50 | 1.36e+08  | B    |    84.67895    -     95.10030   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 1D*     |    |
           119.1907  |    200 | 6.62e+08  | B+   |    84.67895    -     95.08110   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3D*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           119.2212  |    150 | 4.86e+08  | B    |    85.17207    -     95.57159   | 2s2.2p5.(2P*).3p      | 1P      | 2s2.2p5.(2P*).3d      | 1P*     |    |
           119.8500  |    400 | 3.13e+08  | B+   |    84.41585    -     94.76076   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 1F*     |    |
           120.4722  |      1 | 1.42e+07  | C+   |    85.28011    -     95.57159   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 1P*     |    |
           120.8401  |     10 | 2.86e+07  | C+   |    84.41585    -     94.67602   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3F*     |    |
           121.1724  |     40 | 1.41e+08  | B+   |    85.33951    -     95.57159   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 1P*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           121.6723  |    300 | 5.05e+08  | A    |    85.38164    -     95.57159   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 1P*     |    |
           121.9171  |    300 | 3.06e+08  | B+   |    85.01946    -     95.18894   | 2s2.2p5.(2P*).3p      | 1D      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           122.0546  |    400 | 5.47e+08  | B+   |    84.51795    -     94.67602   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3F*     |    |
           122.5236  |     10 | 1.38e+07  | C+   |    85.01946    -     95.13871   | 2s2.2p5.(2P*).3p      | 1D      | 2s2.2p5.(2P*).3d      | 3D*     |    |
