
----------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level   |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|----------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.  | Term | Conf.   | Term |    |
          271.3936    |   300 |           |      |    0.2743273    -     4.841400    | 5s2.5p | 2P*  | 5s2.6d  | 2D   |    |
                      |       |           |      |                                   |        |      |         |      |    |
          275.3878    |   700 | 1.3e+07   |      |    0.000000     -     4.5008573   | 5s2.5p | 2P*  | 5s2.7s  | 2S   |    |
          277.5356    |    40 |           |      |    0.000000     -     4.4660073   | 5s2.5p | 2P*  | 5s.5p2  | 4P   |    |
          283.6903    |  180c |           |      |    0.2743273    -     4.6434513   | 5s2.5p | 2P*  | 5s.5p2  | 4P   |    |
          285.8130    |   30c |           |      |    0.000000     -     4.3366792   | 5s2.5p | 2P*  | 5s.5p2  | 4P   |    |
          293.2630    |  1100 | 2.3e+07   |      |    0.2743273    -     4.5008573   | 5s2.5p | 2P*  | 5s2.7s  | 2S   |    |
                      |       |           |      |                                   |        |      |         |      |    |
          295.6995    |   20c |           |      |    0.2743273    -     4.4660073   | 5s2.5p | 2P*  | 5s.5p2  | 4P   |    |
          303.9346    |  8000 | 1.11e+08  |      |    0.000000     -     4.0781166   | 5s2.5p | 2P*  | 5s2.5d  | 2D   |    |
          305.1139    |    8c |           |      |    0.2743273    -     4.3366792   | 5s2.5p | 2P*  | 5s.5p2  | 4P   |    |
          325.6079    | 13000 | 1.30e+08  |      |    0.2743273    -     4.0810065   | 5s2.5p | 2P*  | 5s2.5d  | 2D   |    |
          325.8551    |  3000 | 3.0e+07   |      |    0.2743273    -     4.0781166   | 5s2.5p | 2P*  | 5s2.5d  | 2D   |    |
                      |       |           |      |                                   |        |      |         |      |    |
          410.1745    | 17000 | 5.0e+07   |      |    0.000000     -     3.0218614   | 5s2.5p | 2P*  | 5s2.6s  | 2S   |    |
          451.1299    | 18000 | 8.9e+07   |      |    0.2743273    -     3.0218614   | 5s2.5p | 2P*  | 5s2.6s  | 2S   |    |
          487.837     |     3 |           |      |    3.0218614    -     5.562649    | 5s2.6s | 2S   | 5s2.11p | 2P*  |    |
          525.432     |    30 |           |      |    3.0218614    -     5.380856    | 5s2.6s | 2S   | 5s2.9p  | 2P*  |    |
          526.274     |    12 |           |      |    3.0218614    -     5.377082    | 5s2.6s | 2S   | 5s2.9p  | 2P*  |    |
                      |       |           |      |                                   |        |      |         |      |    |
          570.991     |    50 |           |      |    3.0218614    -     5.192637    | 5s2.6s | 2S   | 5s2.8p  | 2P*  |    |
          572.768     |    50 |           |      |    3.0218614    -     5.185899    | 5s2.6s | 2S   | 5s2.8p  | 2P*  |    |
          684.7453    |    8w |           |      |    3.0218614    -     4.832024    | 5s2.6s | 2S   | 5s2.7p  | 2P*  |    |
          690.0136    |    4w |           |      |    3.0218614    -     4.818203    | 5s2.6s | 2S   | 5s2.7p  | 2P*  |    |
          805.078     |   20w |           |      |    3.9448028    -     5.484404    | 5s2.6p | 2P*  | 5s2.9d  | 2D   |    |
                      |       |           |      |                                   |        |      |         |      |    |
          823.866     |   30w |           |      |    3.9817835    -     5.486272    | 5s2.6p | 2P*  | 5s2.9d  | 2D   |    |
          831.492     |   15w |           |      |    4.0810065    -     5.571702    | 5s2.5d | 2D   | 5s2.8f  | 2F*  |    |
