
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                              Observed  |    Rel. |     Aki    | Acc. |                  Ei           Ek                   |           Lower level           |           Upper level            |Type|
          |                             Wavelength |    Int. |     s^-1   |      |                 (eV)         (eV)                  |---------------------------------|----------------------------------|    |
          |                              Vac (nm)  |         |            |      |                                                    | Conf.                 | Term    | Conf.                  | Term    |    |
V IV      |                     142.3420           |      10 | 3.1e+08    | D    |    18.20771             -     26.91796             | 3p6.3d.4p             | 3D*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     142.3719           |      30 | 7.1e+08    | D    |    19.28766             -     27.99614             | 3p6.3d.4p             | 1P*     | 3p6.3d.4d              | 1D      |    |
V IV      |                     142.4197           |         | 7.1e+07    | D    |    18.24244             -     26.94796             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     142.4916           |      10 | 1.2e+08    | D    |    18.30707             -     27.00826             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3G      |    |
V VI      |                     142.5525           |       2 |            |      |    87.78634             -     96.48377             | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[3/2]  |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V VI      |                     142.6335           |       2 |            |      |    88.49276             -     97.18527             | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[7/2]  |    |
V IV      |                     142.6654           |     100 | 2.2e+09    | D    |    18.39544             -     27.08603             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3G      |    |
V IV      |                     142.9114           |      10 | 5.0e+08    | D    |    18.24244             -     26.91796             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3D      |    |
V VI      |                     143.2593           |       2 |            |      |    87.99746             -     96.65199             | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[5/2]  |    |
V VI      |                     143.3189           |       5 |            |      |    68.66494             -     77.31586             | 3s2.3p5.(2P*<1/2>).4s | 2[1/2]* | 3s2.3p5.4p             | 3P      |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
