
-----------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |      Lower level      |      Upper level      |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |-----------------------|-----------------------|    |
            Air (nm)  |       |           |      |                                 | Conf.          | Term | Conf.          | Term |    |
           301.7077   |     2 |           |      |    2.833386    -     6.941615   | 5d4.6s2        | 1G2  |                | *    |    |
           301.7436   |   200 | 1.21e+07  | B    |    0.365913    -     4.473635   | 5d5.(6S).6s    | 7S   |                | *    |    |
           301.7617   |     5 |           |      |    2.108785    -     6.216264   | 5d4.6s2        | 3H   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           301.7936   |    12 |           |      |    2.436108    -     6.543154   | 5d5.(4G).6s    | 5G   |                | *    |    |
           301.8304   |     1 |           |      |    3.051360    -     7.157912   | 5d4.6s2        | 1F   |                | *    |    |
           301.8414   |     3 |           |      |    2.786753    -     6.893137   | 5d5.(4D).6s    | 5D   |                | *    |    |
           301.8820   |     3 |           |      |    2.458319    -     6.564155   | 5d5.(4P).6s    | 5P   |                | *    |    |
           302.0040   |     5 |           |      |    2.833386    -     6.937580   | 5d4.6s2        | 1G2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           302.0214   |    15 |           |      |    1.507891    -     5.611841   | 5d4.6s2        | 3H   |                | *    |    |
           302.0328   |     2 |           |      |    2.194667    -     6.298452   | 5d4.6s2        | 3F2  |                | *    |    |
           302.1206   |     3 |           |      |    2.352539    -     6.455123   | 5d5.(4G).6s    | 5G   |                | *    |    |
           302.1614   |    20 |           |      |    2.352539    -     6.454590   | 5d5.(4G).6s    | 5G   |                | *    |    |
           302.1734   |     4 |           |      |    3.520246    -     7.622127   | 5d5.(2I).6s    | 3I   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           302.1823   |     6 |           |      |    2.037223    -     6.138995   | 5d4.6s2        | 3G   |                | *    |    |
           302.2774   |     2 |           |      |    2.911741    -     7.012199   | 5d4.6s2        | 1I   |                | *    |    |
           302.3152   |    12 |           |      |    1.868433    -     5.968398   | 5d4.6s2        | 3H   |                | *    |    |
           302.3410   |     1 |           |      |    2.246202    -     6.345806   | 5d5.(4G).6s    | 5G   |                | *    |    |
           302.3646   |    12 |           |      |    3.652696    -     7.751990   | 5d5.(2I).6s    | 3I   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           302.4124   |     5 |           |      |    2.458319    -     6.556966   | 5d5.(4P).6s    | 5P   |                | *    |    |
           302.4590   |     1 |           |      |    2.501282    -     6.599310   | 5d4.6s2        | 1S2  |                | *    |    |
           302.4928   |   100 | 1.58e+07  | B    |    0.207090    -     4.304648   | 5d4.6s2        | 5D   |                | *    |    |
           302.5263   |    50 |           |      |    1.181329    -     5.278440   | 5d4.6s2        | 3P2  |                | *    |    |
           302.5590   |     8 |           |      |    2.911741    -     7.008401   | 5d4.6s2        | 1I   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           302.5685   |     6 |           |      |    2.352539    -     6.449073   | 5d5.(4G).6s    | 5G   |                | *    |    |
           302.6039   |     4 |           |      |    1.655010    -     5.751064   | 5d4.6s2        | 3G   |                | *    |    |
           302.6672   |    50 |           |      |    2.458116    -     6.553306   | 5d4.6s2        | 3G   |                | *    |    |
           302.6788   |    50 |           |      |    1.708218    -     5.803260   | 5d4.6s2        | 3F2  |                | *    |    |
           302.6962   |    10 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           302.7527   |     6 |           |      |    1.649870    -     5.743909   | 5d4.6s2        | 3P2  |                | *    |    |
           302.7792   |    30 |           |      |    2.194667    -     6.288342   | 5d4.6s2        | 3F2  |                | *    |    |
           302.7902   |     2 |           |      |    2.973488    -     7.067012   | 5d5.(4D).6s    | 5D   |                | *    |    |
           302.8008   |     4 |           |      |    3.374084    -     7.467466   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           302.8094   |     3 |           |      |    2.833386    -     6.926655   | 5d4.6s2        | 1G2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           302.8651   |     1 |           |      |    3.051360    -     7.143890   | 5d4.6s2        | 1F   |                | *    |    |
           302.9217   |    10 |           |      |    2.387137    -     6.478893   | 5d4.6s2        | 3P2  |                | *    |    |
           303.0354   |    12 |           |      |                                 |                |      |                |      |    |
           303.0656   |     6 |           |      |    2.037223    -     6.127038   | 5d4.6s2        | 3G   |                | *    |    |
           303.0840   |     8 |           |      |    1.649870    -     5.739430   | 5d4.6s2        | 3P2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           303.1366   |    25 |           |      |    2.458319    -     6.547179   | 5d5.(4P).6s    | 5P   |                | *    |    |
           303.1584   |     2 |           |      |    2.601563    -     6.690098   | 5d5.(4P).6s    | 5P   |                | *    |    |
           303.3523   |    20 |           |      |    2.246202    -     6.332143   | 5d5.(4G).6s    | 5G   |                | *    |    |
           303.3558   |    30 |           |      |    1.507891    -     5.593766   | 5d4.6s2        | 3H   |                | *    |    |
           303.4054   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           303.4188   |    40 |           |      |    2.458116    -     6.543154   | 5d4.6s2        | 3G   |                | *    |    |
           303.4290   |     6 |           |      |                                 |                |      |                |      |    |
           303.4516   |     4 |           |      |    3.374084    -     7.458681   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           303.5900   |     5 |           |      |    2.601563    -     6.684304   | 5d5.(4P).6s    | 5P   |                | *    |    |
           303.7460   |    12 |           |      |    2.786753    -     6.867398   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           303.8488   |    8* |           |      |    2.966952    -     7.046229   | 5d5.(4D).6s    | 5D   |                | *    |    |
           303.8488   |    8* |           |      |    2.422032    -     6.501290   | 5d5.(4G).6s    | 5G   |                | *    |    |
           303.8708   |    25 |           |      |    2.387137    -     6.466101   | 5d4.6s2        | 3P2  |                | *    |    |
           303.9312   |    50 |           |      |    2.487656    -     6.565821   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           304.0333   |     3 |           |      |    2.352539    -     6.429337   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           304.1730   |    25 |           |      |    1.916797    -     5.991711   | 5d4.6s2        | 3D   |                | *    |    |
           304.1863   |    80 |           |      |    0.412313    -     4.487049   | 5d4.6s2        | 5D   |                | *    |    |
           304.2282   |     4 |           |      |    2.422032    -     6.496214   | 5d5.(4G).6s    | 5G   |                | *    |    |
           304.2416   |    15 |           |      |    2.120999    -     6.194998   | 5d4.6s2        | 3F2  |                | *    |    |
           304.2717   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           304.3010   |    12 |           |      |    1.507891    -     5.581091   | 5d4.6s2        | 3H   |                | *    |    |
           304.3800   |   150 |           |      |    0.598844    -     4.670990   | 5d4.6s2        | 5D   |                | *    |    |
           304.5052   |     2 |           |      |                                 |                |      |                |      |    |
           304.5473   |     2 |           |      |    2.458319    -     6.528212   | 5d5.(4P).6s    | 5P   |                | *    |    |
           304.5576   |    15 |           |      |    2.387469    -     6.457232   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           304.6440   |   120 | 5.8e+06   | B    |    0.207090    -     4.275702   | 5d4.6s2        | 5D   |                | *    |    |
           304.7556   |    40 |           |      |    2.387469    -     6.454590   | 5d5.(4G).6s    | 5G   |                | *    |    |
           304.8120   |    15 |           |      |    1.649870    -     5.716244   | 5d4.6s2        | 3P2  |                | *    |    |
           304.8502   |     3 |           |      |    2.194667    -     6.260525   | 5d4.6s2        | 3F2  |                | *    |    |
           304.8657   |    20 |           |      |    2.266491    -     6.332143   | 5d5.(6S).6s    | 5S   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           304.9000   |    20 |           |      |    3.520246    -     7.585460   | 5d5.(2I).6s    | 3I   |                | *    |    |
           304.9348   |    10 |           |      |    1.916797    -     5.981529   | 5d4.6s2        | 3D   |                | *    |    |
           304.9688   |   120 | 1.7e+07   | B    |    0.365913    -     4.430198   | 5d5.(6S).6s    | 7S   |                | *    |    |
           304.9992   |    20 |           |      |    2.246202    -     6.310066   | 5d5.(4G).6s    | 5G   |                | *    |    |
           305.1452   |     6 |           |      |    2.387137    -     6.449073   | 5d4.6s2        | 3P2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           305.1838   |    10 |           |      |                                 |                |      |                |      |    |
           305.1925   |    10 |           |      |    2.037223    -     6.098525   | 5d4.6s2        | 3G   |                | *    |    |
           305.2816   |    10 |           |      |    2.436108    -     6.496214   | 5d5.(4G).6s    | 5G   |                | *    |    |
           305.3354   |     6 |           |      |    3.051360    -     7.110781   | 5d4.6s2        | 1F   |                | *    |    |
           305.4008   |    50 |           |      |    1.181329    -     5.239857   | 5d4.6s2        | 3P2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           305.4376   |     5 |           |      |                                 |                |      |                |      |    |
           305.5134   |     4 |           |      |                                 |                |      |                |      |    |
           305.5384   |    30 |           |      |    1.655010    -     5.711706   | 5d4.6s2        | 3G   |                | *    |    |
           305.6218   |    10 |           |      |    1.916797    -     5.972387   | 5d4.6s2        | 3D   |                | *    |    |
           305.6787   |     2 |           |      |    3.051360    -     7.106185   | 5d4.6s2        | 1F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           305.7773   |     2 |           |      |                                 |                |      |                |      |    |
           305.7836   |     1 |           |      |    2.833386    -     6.886833   | 5d4.6s2        | 1G2  |                | *    |    |
           305.8104   |     3 |           |      |                                 |                |      |                |      |    |
           305.8488   |     4 |           |      |    2.601563    -     6.654152   | 5d5.(4P).6s    | 5P   |                | *    |    |
           305.8733   |     8 |           |      |    2.246202    -     6.298452   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           305.8932   |     8 |           |      |    2.120999    -     6.172997   | 5d4.6s2        | 3F2  |                | *    |    |
           305.9474   |     4 |           |      |    2.458319    -     6.509593   | 5d5.(4P).6s    | 5P   |                | *    |    |
           305.9818   |     8 | 1.4e+05   | C    |    0.207090    -     4.257920   | 5d4.6s2        | 5D   |                | *    |    |
           305.9990   |     3 |           |      |                                 |                |      |                |      |    |
           306.0178   |     3 |           |      |    2.403983    -     6.454344   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           306.0448   |     5 |           |      |                                 |                |      |                |      |    |
           306.2600   |    20 |           |      |    2.037223    -     6.084385   | 5d4.6s2        | 3G   |                | *    |    |
           306.2885   |    15 |           |      |    2.833386    -     6.880158   | 5d4.6s2        | 1G2  |                | *    |    |
           306.3174   |    60 |           |      |    0.598844    -     4.645229   | 5d4.6s2        | 5D   |                | *    |    |
           306.3560   |    15 |           |      |    2.352539    -     6.398425   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           306.4140   |    10 |           |      |    2.352539    -     6.397649   | 5d5.(4G).6s    | 5G   |                | *    |    |
           306.4768   |    15 |           |      |    1.868433    -     5.912723   | 5d4.6s2        | 3H   |                | *    |    |
           306.4927   |    60 | 1.1e+06   | C    |    0.412313    -     4.456385   | 5d4.6s2        | 5D   |                | *    |    |
           306.5233   |     4 |           |      |    2.532729    -     6.576370   | 5d5.(4P).6s    | 5P   |                | *    |    |
           306.5303   |     5 |           |      |    2.266491    -     6.310066   | 5d5.(6S).6s    | 5S   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           306.5606   |    8* |           |      |    2.823589    -     6.866788   | 5d5.(4D).6s    | 5D   |                | *    |    |
           306.5606   |    8* |           |      |    2.458116    -     6.501290   | 5d4.6s2        | 3G   |                | *    |    |
           306.5861   |     6 |           |      |    1.708218    -     5.751064   | 5d4.6s2        | 3F2  |                | *    |    |
           306.6382   |   12* |           |      |    2.833386    -     6.875587   | 5d4.6s2        | 1G2  |                | *    |    |
           306.6382   |   12* |           |      |    2.246202    -     6.288342   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           306.6602   |     5 |           |      |    2.387469    -     6.429337   | 5d5.(4G).6s    | 5G   |                | *    |    |
           306.7722   |     6 |           |      |                                 |                |      |                |      |    |
           306.8146   |    10 |           |      |    2.194667    -     6.234501   | 5d4.6s2        | 3F2  |                | *    |    |
           306.8256   |     4 |           |      |    2.908052    -     6.947737   | 5d5.(4D).6s    | 5D   |                | *    |    |
           306.9460   |    20 |           |      |    2.458116    -     6.496214   | 5d4.6s2        | 3G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           306.9720   |     5 |           |      |    2.786753    -     6.824504   | 5d5.(4D).6s    | 5D   |                | *    |    |
           306.9887   |     3 |           |      |    3.452935    -     7.490484   | 5d5.(2I).6s    | 3I   |                | *    |    |
           307.0910   |    12 |           |      |    2.966952    -     7.003164   | 5d5.(4D).6s    | 5D   |                | *    |    |
           307.1302   |     5 |           |      |    1.708218    -     5.743909   | 5d4.6s2        | 3F2  |                | *    |    |
           307.1512   |     3 |           |      |    0.365913    -     4.401333   | 5d5.(6S).6s    | 7S   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           307.1678   |     5 |           |      |    2.422032    -     6.457232   | 5d5.(4G).6s    | 5G   |                | *    |    |
           307.2578   |     5 |           |      |    2.833386    -     6.867398   | 5d4.6s2        | 1G2  |                | *    |    |
           307.2956   |     6 |           |      |    2.786753    -     6.820274   | 5d5.(4D).6s    | 5D   |                | *    |    |
           307.3276   |   120 |           |      |    0.771099    -     4.804194   | 5d4.6s2        | 5D   |                | *    |    |
           307.3692   |    20 |           |      |    2.422032    -     6.454590   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           307.4084   |    50 |           |      |    1.655010    -     5.687043   | 5d4.6s2        | 3G   |                | *    |    |
           307.4713   |     5 |           |      |    1.708218    -     5.739430   | 5d4.6s2        | 3F2  |                | *    |    |
           307.5218   |     6 |           |      |    1.916797    -     5.947351   | 5d4.6s2        | 3D   |                | *    |    |
           307.5324   |     5 |           |      |    1.856810    -     5.887226   | 5d4.6s2        | 3D   |                | *    |    |
           307.6170   |    10 |           |      |    2.352539    -     6.381843   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           307.6852   |    12 |           |      |                                 |                |      |                |      |    |
           307.8717   |     3 |           |      |    1.868433    -     5.894402   | 5d4.6s2        | 3H   |                | *    |    |
           307.8838   |     6 |           |      |                                 |                |      |                |      |    |
           307.9032   |    15 |           |      |    2.659307    -     6.684843   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           307.9218   |    30 |           |      |    1.856810    -     5.882124   | 5d4.6s2        | 3D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           308.0038   |     6 |           |      |    2.532729    -     6.556966   | 5d5.(4P).6s    | 5P   |                | *    |    |
           308.0416   |    25 |           |      |    1.649870    -     5.673616   | 5d4.6s2        | 3P2  |                | *    |    |
           308.0696   |    20 |           |      |    2.241985    -     6.265361   | 5d4.6s2        | 3D   |                | *    |    |
           308.0883   |     5 |           |      |                                 |                |      |                |      |    |
           308.1368   |    12 |           |      |    2.422032    -     6.444535   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           308.1862   |    30 |           |      |    2.266491    -     6.288342   | 5d5.(6S).6s    | 5S   |                | *    |    |
           308.2200   |     6 |           |      |    2.786753    -     6.808172   | 5d5.(4D).6s    | 5D   |                | *    |    |
           308.2417   |     1 |           |      |    2.436108    -     6.457232   | 5d5.(4G).6s    | 5G   |                | *    |    |
           308.2842   |     5 |           |      |    2.458319    -     6.478893   | 5d5.(4P).6s    | 5P   |                | *    |    |
           308.3227   |     1 |           |      |    2.786753    -     6.806844   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           308.3934   |     6 |           |      |    2.246202    -     6.265361   | 5d5.(4G).6s    | 5G   |                | *    |    |
           308.4220   |    12 |           |      |                                 |                |      |                |      |    |
           308.4413   |     8 |           |      |    2.241985    -     6.260525   | 5d4.6s2        | 3D   |                | *    |    |
           308.4826   |    20 |           |      |    2.120999    -     6.138995   | 5d4.6s2        | 3F2  |                | *    |    |
           308.4910   |    25 | 1.3e+06   | B    |    0.412313    -     4.430198   | 5d4.6s2        | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           308.5113   |     2 |           |      |    2.908052    -     6.925673   | 5d5.(4D).6s    | 5D   |                | *    |    |
           308.5340   |    10 |           |      |    2.966952    -     6.984278   | 5d5.(4D).6s    | 5D   |                | *    |    |
           308.6973   |    40 |           |      |    1.507891    -     5.523094   | 5d4.6s2        | 3H   |                | *    |    |
           308.7180   |     3 |           |      |                                 |                |      |                |      |    |
           308.7640   |    20 |           |      |    2.246202    -     6.260525   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           308.9055   |    25 |           |      |    2.911741    -     6.924230   | 5d4.6s2        | 1I   |                | *    |    |
           308.9180   |    30 |           |      |    1.856810    -     5.869138   | 5d4.6s2        | 3D   |                | *    |    |
           308.9308   |    25 |           |      |    0.365913    -     4.378075   | 5d5.(6S).6s    | 7S   |                | *    |    |
           308.9424   |     2 |           |      |                                 |                |      |                |      |    |
           308.9974   |     2 |           |      |    2.387137    -     6.398425   | 5d4.6s2        | 3P2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           309.0088   |    10 |           |      |                                 |                |      |                |      |    |
           309.0413   |    15 |           |      |    3.520246    -     7.530973   | 5d5.(2I).6s    | 3I   |                | *    |    |
           309.0580   |    40 |           |      |    2.387137    -     6.397649   | 5d4.6s2        | 3P2  |                | *    |    |
           309.0836   |     5 |           |      |    2.387469    -     6.397649   | 5d5.(4G).6s    | 5G   |                | *    |    |
           309.1042   |     3 |           |      |    3.073526    -     7.083438   | 5d4.6s2        | 1D2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           309.2184   |     8 |           |      |    2.436108    -     6.444535   | 5d5.(4G).6s    | 5G   |                | *    |    |
           309.2280   |    15 |           |      |    1.655010    -     5.663312   | 5d4.6s2        | 3G   |                | *    |    |
           309.2510   |    12 |           |      |    1.708218    -     5.716244   | 5d4.6s2        | 3F2  |                | *    |    |
           309.2676   |     3 |           |      |    2.458319    -     6.466101   | 5d5.(4P).6s    | 5P   |                | *    |    |
           309.3084   |     4 |           |      |    2.422032    -     6.429337   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           309.3310   |    10 |           |      |                                 |                |      |                |      |    |
           309.3500   |   100 | 4.4e+06   | B    |    0.598844    -     4.605561   | 5d4.6s2        | 5D   |                | *    |    |
           309.362    |     4 |           |      |                                 |                |      |                |      |    |
           309.4026   |    15 |           |      |    2.120999    -     6.127038   | 5d4.6s2        | 3F2  |                | *    |    |
           309.405    |   100 |           |      |    2.911741    -     6.917758   | 5d4.6s2        | 1I   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           309.425    |     2 |           |      |    3.452935    -     7.458681   | 5d5.(2I).6s    | 3I   |                | *    |    |
           309.4757   |     5 |           |      |    2.501282    -     6.506389   | 5d4.6s2        | 1S2  |                | *    |    |
           309.4887   |     6 |           |      |    2.601563    -     6.606488   | 5d5.(4P).6s    | 5P   |                | *    |    |
           309.498    |     2 |           |      |    3.701382    -     7.706176   | 5d5.(4F).6s    | 5F   |                | *    |    |
           309.5051   |     4 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           309.600    |    15 |           |      |    1.708218    -     5.711706   | 5d4.6s2        | 3F2  |                | *    |    |
           309.6414   |    10 |           |      |    2.857502    -     6.860432   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           309.6498   |    10 |           |      |    1.507891    -     5.510728   | 5d4.6s2        | 3H   |                | *    |    |
           309.6837   |    20 |           |      |                                 |                |      |                |      |    |
           309.7053   |     4 |           |      |    1.856810    -     5.858941   | 5d4.6s2        | 3D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           309.7574   |     4 |           |      |    0.207090    -     4.208527   | 5d4.6s2        | 5D   |                | *    |    |
           309.8436   |    30 |           |      |    2.194667    -     6.194998   | 5d4.6s2        | 3F2  |                | *    |    |
           309.9035   |    20 |           |      |                                 |                |      |                |      |    |
           310.1427   |     3 |           |      |    2.458116    -     6.454590   | 5d4.6s2        | 3G   |                | *    |    |
           310.1580   |    10 |           |      |    2.458319    -     6.454590   | 5d5.(4P).6s    | 5P   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           310.1852   |     5 |           |      |    1.916797    -     5.912723   | 5d4.6s2        | 3D   |                | *    |    |
           310.2654   |     6 |           |      |                                 |                |      |                |      |    |
           310.3050   |    15 |           |      |    2.387469    -     6.381843   | 5d5.(4G).6s    | 5G   |                | *    |    |
           310.3321   |     4 |           |      |    2.266491    -     6.260525   | 5d5.(6S).6s    | 5S   |                | *    |    |
           310.3918   |    20 |           |      |    2.352539    -     6.345806   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           310.4088   |     8 |           |      |    2.911741    -     6.904781   | 5d4.6s2        | 1I   |                | *    |    |
           310.4413   |    15 |           |      |    1.655010    -     5.647644   | 5d4.6s2        | 3G   |                | *    |    |
           310.5876   |    40 |           |      |    2.458319    -     6.449073   | 5d5.(4P).6s    | 5P   |                | *    |    |
           310.649    |     2 |           |      |    3.500500    -     7.490484   | 5d5.(4F).6s    | 5F   |                | *    |    |
           310.7227   |   100 | 2.33e+06  | B    |    0.412313    -     4.401333   | 5d4.6s2        | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           310.8018   |   100 | 1.58e+06  | B    |    0.365913    -     4.353926   | 5d5.(6S).6s    | 7S   |                | *    |    |
           310.8128   |     3 |           |      |    2.908052    -     6.895959   | 5d5.(4D).6s    | 5D   |                | *    |    |
           311.0116   |     4 |           |      |    3.891750    -     7.877060   | 5d5.(4G).6s    | 3G   |                | *    |    |
           311.1036   |     4 |           |      |                                 |                |      |                |      |    |
           311.1116   |    30 |           |      |    1.916797    -     5.900834   | 5d4.6s2        | 3D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           311.1578   |     3 |           |      |                                 |                |      |                |      |    |
           311.1948   |    20 |           |      |    1.708218    -     5.691182   | 5d4.6s2        | 3F2  |                | *    |    |
           311.3656   |     5 |           |      |    2.966952    -     6.947737   | 5d5.(4D).6s    | 5D   |                | *    |    |
           311.3746   |     5 |           |      |    3.051360    -     7.032028   | 5d4.6s2        | 1F   |                | *    |    |
           311.3876   |     8 |           |      |    3.648917    -     7.629429   |                |      |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           311.4042   |     5 |           |      |    1.856810    -     5.837101   | 5d4.6s2        | 3D   |                | *    |    |
           311.458    |    15 |           |      |    2.352539    -     6.332143   | 5d5.(4G).6s    | 5G   |                | *    |    |
           311.5464   |     8 |           |      |                                 |                |      |                |      |    |
           311.559    |     3 |           |      |    2.194667    -     6.172997   | 5d4.6s2        | 3F2  |                | *    |    |
           311.621    |    25 |           |      |    2.120999    -     6.098525   | 5d4.6s2        | 3F2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           311.6333   |    20 |           |      |    2.786753    -     6.764135   | 5d5.(4D).6s    | 5D   |                | *    |    |
           311.6864   |    25 |           |      |    0.598844    -     4.575532   | 5d4.6s2        | 5D   |                | *    |    |
           311.738    |    15 |           |      |    2.246202    -     6.222234   | 5d5.(4G).6s    | 5G   |                | *    |    |
           311.7572   |   120 |           |      |    1.649870    -     5.625659   | 5d4.6s2        | 3P2  |                | *    |    |
           311.8346   |    20 |           |      |    2.601563    -     6.576370   | 5d5.(4P).6s    | 5P   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           311.8776   |     8 |           |      |    2.973488    -     6.947737   | 5d5.(4D).6s    | 5D   |                | *    |    |
           311.9237   |     5 |           |      |    3.374084    -     7.347753   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           311.9528   |     4 |           |      |                                 |                |      |                |      |    |
           311.9762   |    50 |           |      |    0.598844    -     4.571838   | 5d4.6s2        | 5D   |                | *    |    |
           312.0098   |    15 |           |      |    2.120999    -     6.093569   | 5d4.6s2        | 3F2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           312.018    |    60 | 3.9e+06   | B    |    0.771099    -     4.743561   | 5d4.6s2        | 5D   |                | *    |    |
           312.0718   |    20 |           |      |    2.387469    -     6.359240   | 5d5.(4G).6s    | 5G   |                | *    |    |
           312.1146   |     2 |           |      |    2.458116    -     6.429337   | 5d4.6s2        | 3G   |                | *    |    |
           312.1794   |     8 |           |      |    1.916797    -     5.887226   | 5d4.6s2        | 3D   |                | *    |    |
           312.199    |     5 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           312.2455   |     4 |           |      |                                 |                |      |                |      |    |
           312.336    |     5 |           |      |    2.911741    -     6.880158   | 5d4.6s2        | 1I   |                | *    |    |
           312.363    |     5 |           |      |    3.070269    -     7.038342   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           312.411    |     4 |           |      |    1.649870    -     5.617338   | 5d4.6s2        | 3P2  |                | *    |    |
           312.450    |    12 |           |      |    3.500500    -     7.467466   | 5d5.(4F).6s    | 5F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           312.4722   |    15 |           |      |    2.487656    -     6.454344   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           312.5063   |     3 |           |      |                                 |                |      |                |      |    |
           312.5348   |    50 |           |      |    0.771099    -     4.736987   | 5d4.6s2        | 5D   |                | *    |    |
           312.546    |    20 |           |      |    0.412313    -     4.378075   | 5d4.6s2        | 5D   |                | *    |    |
           312.7328   |    60 |           |      |    2.120999    -     6.084385   | 5d4.6s2        | 3F2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           312.7498   |     8 |           |      |    2.120999    -     6.084170   | 5d4.6s2        | 3F2  |                | *    |    |
           312.7946   |     3 |           |      |    2.601563    -     6.564155   | 5d5.(4P).6s    | 5P   |                | *    |    |
           313.0152   |    15 |           |      |    2.422032    -     6.381843   | 5d5.(4G).6s    | 5G   |                | *    |    |
           313.0452   |    30 |           |      |    2.352539    -     6.311970   | 5d5.(4G).6s    | 5G   |                | *    |    |
           313.0994   |     5 |           |      |    2.908052    -     6.866788   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           313.1047   |     2 |           |      |    2.387137    -     6.345806   | 5d4.6s2        | 3P2  |                | *    |    |
           313.1183   |     4 |           |      |    3.073526    -     7.032028   | 5d4.6s2        | 1D2  |                | *    |    |
           313.251    |     2 |           |      |    1.655010    -     5.611841   | 5d4.6s2        | 3G   |                | *    |    |
           313.2593   |    25 |           |      |                                 |                |      |                |      |    |
           313.337    |     6 |           |      |    2.266491    -     6.222234   | 5d5.(6S).6s    | 5S   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           313.3633   |     6 |           |      |    2.601563    -     6.556966   | 5d5.(4P).6s    | 5P   |                | *    |    |
