
----------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek           |     Lower level      |     Upper level      |Type|
           Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)          |----------------------|----------------------|    |
            Vac (nm)  |          |           |      |                                     | Conf.         | Term | Conf.         | Term |    |
             253.12   |   330bl* |           |      |   [225.4914]     -    [230.38941]   | 1s2.8k        | 2K*  | 1s2.10[k-m]   |      |    |
             254.92   |    130i* |           |      |   [225.4839]     -    [230.3464]    | 1s2.8d        | 2D   | 1s2.10p       | 2P*  |    |
             254.92   |    130i* |           |      |   [225.4848]     -    [230.3464]    | 1s2.8d        | 2D   | 1s2.10p       | 2P*  |    |
             256.22   |       50 |           |      |   [230.38941]    -    [235.2269]    | 1s2.10[k-m]   |      | 1s2.15[g-t]   |      |    |
                      |          |           |      |                                     |               |      |               |      |    |
             257.02   | 120bl,i* |           |      |   [225.40511]    -    [230.2365]    | 1s2.8p        | 2P*  | 1s2.10s       | 2S   |    |
             257.02   | 120bl,i* |           |      |   [225.40832]    -    [230.2365]    | 1s2.8p        | 2P*  | 1s2.10s       | 2S   |    |
             263.62   |     200* |           |      |   [228.3459]     -    [233.04983]   | 1s2.9f        | 2F*  | 1s2.12g       | 2G   |    |
             263.62   |     200* |           |      |   [228.34642]    -    [233.04993]   | 1s2.9g        | 2G   | 1s2.12h       | 2H*  |    |
             263.62   |     200* |           |      |   [228.34664]    -    [233.04998]   | 1s2.9h        | 2H*  | 1s2.12i       | 2I   |    |
                      |          |           |      |                                     |               |      |               |      |    |
             263.62   |     200* |           |      |   [228.34676]    -    [233.05005]   | 1s2.9i        | 2I   | 1s2.12[k-o]   |      |    |
             263.62   |     200* |           |      |   [228.34686]    -    [233.05005]   | 1s2.9k        | 2K*  | 1s2.12[k-o]   |      |    |
             263.62   |     200* |           |      |   [228.34692]    -    [233.05005]   | 1s2.9l        | 2L   | 1s2.12[k-o]   |      |    |
             266.82   |       20 |           |      |   1125.655       -    1130.300      | 1s.2s.(3S).7s | 4S   | 1s.2s.(3S).8p | 4P*  |    |
             273.62   |    20bl* |           |      |   [220.8772]     -    [225.40832]   | 1s2.7s        | 2S   | 1s2.8p        | 2P*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             273.62   |    20bl* |           |      |   [220.8772]     -    [225.40511]   | 1s2.7s        | 2S   | 1s2.8p        | 2P*  |    |
             277.72   |     20bl |           |      |   1125.960       -    1130.423      | 1s.2s.(3S).7p | 4P*  | 1s.2s.(3S).8d | 4D   |    |
             282.07   |       15 | 6.96e+07  | B'   |   [136.36848]    -    [140.76269]   | 1s2.3s        | 2S   | 1s2.3p        | 2P*  |    |
             285.07   |       14 |           |      |   1126.185       -    1130.530      | 1s.2s.(3S).7d | 4D   | 1s.2s.(3S).8f | 4F*  |    |
             286.01   |       40 | 6.96e+07  | B'   |   [136.36848]    -    [140.70216]   | 1s2.3s        | 2S   | 1s2.3p        | 2P*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             289.42   |      70* |           |      |   [221.1975]     -    [225.4839]    | 1s2.7p        | 2P*  | 1s2.8d        | 2D   |    |
             289.42   |      70* |           |      |   [221.2022]     -    [225.4848]    | 1s2.7p        | 2P*  | 1s2.8d        | 2D   |    |
             290.61   |       70 |           |      |   [230.38941]    -    [234.6543]    | 1s2.10[k-m]   |      | 1s2.14[f-r]   |      |    |
             293.11   |       90 |           |      |   1126.334       -    1130.563      | 1s.2s.(3S).7f | 4F*  | 1s.2s.(3S).8g | 4G   |    |
             294.11   |      110 |           |      |   1126.370       -    1130.58464    | 1s.2s.(3S).7g | 4G   | 1s.2s.(3S).8h | 4H*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             295.91   |     200* |           |      |   1126.387       -    1130.57934    | 1s.2s.(3S).7h | 4H*  | 1s.2s.(3S).8i | 4I   |    |
             295.91   |     200* |           |      |   1126.387       -    1130.57560    | 1s.2s.(3S).7h | 4H*  | 1s.2s.(3S).8i | 4I   |    |
             295.91   |     200* |           |      |   1126.387       -    1130.57560    | 1s.2s.(3S).7h | 4H*  | 1s.2s.(3S).8i | 4I   |    |
             295.91   |     200* |           |      |   1126.387       -    1130.57560    | 1s.2s.(3S).7h | 4H*  | 1s.2s.(3S).8i | 4I   |    |
             297      |    400bl |           |      |   1126.380       -    1130.553      | 1s.2s.(3S).7i | 4I   | 1s.2s.(3S).8k | 4K*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             297.02   |   400bl* |           |      |   [221.3154]     -    [225.48895]   | 1s2.7d        | 2D   | 1s2.8f        | 2F*  |    |
             297.02   |   400bl* |           |      |   [221.3169]     -    [225.48895]   | 1s2.7d        | 2D   | 1s2.8f        | 2F*  |    |
             297.59   |     600* |           |      |   [221.32560]    -    [225.4912]    | 1s2.7g        | 2G   | 1s2.8h        | 2H*  |    |
             297.59   |     600* |           |      |   [221.32604]    -    [225.4913]    | 1s2.7h        | 2H*  | 1s2.8i        | 2I   |    |
             297.59   |     600* |           |      |   [221.32630]    -    [225.4914]    | 1s2.7i        | 2I   | 1s2.8k        | 2K*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             298.8    |   80bl,i |           |      |   1125.960       -    1130.108      | 1s.2s.(3S).7p | 4P*  | 1s.2s.(3S).8s | 4S   |    |
             301.31   |       9i |           |      |   1126.185       -    1130.300      | 1s.2s.(3S).7d | 4D   | 1s.2s.(3S).8p | 4P*  |    |
             303.1    |     25bl |           |      |   1126.334       -    1130.423      | 1s.2s.(3S).7f | 4F*  | 1s.2s.(3S).8d | 4D   |    |
             303.11   |    25bl* |           |      |   [221.3169]     -    [225.40832]   | 1s2.7d        | 2D   | 1s2.8p        | 2P*  |    |
             303.11   |    25bl* |           |      |   [221.3154]     -    [225.40511]   | 1s2.7d        | 2D   | 1s2.8p        | 2P*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             310.61   |     100* |           |      |   [221.1975]     -    [225.1915]    | 1s2.7p        | 2P*  | 1s2.8s        | 2S   |    |
             310.61   |     100* |           |      |   [221.2022]     -    [225.1915]    | 1s2.7p        | 2P*  | 1s2.8s        | 2S   |    |
             326.61   |       50 |           |      |   [231.90064]    -    [235.6956]    | 1s2.11[k-n]   |      | 1s2.16[h-u]   |      |    |
