
---------------------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |           Upper level           |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------------------------|---------------------------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.                 | Term    | Conf.                 | Term    |    |
            196.0154  |    60 |           |      |    78.57981     -     84.905037   | 4s2.4p5.(2P*<1/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<1/2>).5d | 2[5/2]* |    |
            196.3730  |    40 |           |      |    75.700406    -     82.014114   | 4s2.4p5.(2P*<3/2>).4f | 2[9/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
            196.9475  |   120 |           |      |    75.742964    -     82.038256   | 4s2.4p5.(2P*<3/2>).4f | 2[9/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
            197.9814  |    40 |           |      |    76.275562    -     82.537986   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
            199.1915  |    80 |           |      |    78.84285     -     85.067227   | 4s2.4p5.(2P*<1/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<1/2>).5d | 2[3/2]* |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |           Upper level           |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------------------------|---------------------------------|    |
            Air (nm)  |       |           |      |                                   | Conf.                 | Term    | Conf.                 | Term    |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                      |       |           |      |                                   |                       |         |                       |         |    |
            201.6880  |   160 |           |      |    76.392644    -     82.537986   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
            203.3572  |   200 |           |      |    76.275562    -     82.370468   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
            205.5376  |       |           |      |    76.340211    -     82.370468   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
            207.8973  |    60 |           |      |    76.075844    -     82.037670   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
            211.4018  |    50 |           |      |    75.844509    -     81.707520   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* |    |
                      |       |           |      |                                   |                       |         |                       |         |    |
            215.0819  |    10 |           |      |    76.275562    -     82.038256   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
            215.1039  |   160 |           |      |    76.275562    -     82.037670   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
            217.5449  |    40 |           |      |    76.340211    -     82.037670   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
            217.9154  |    60 |           |      |    75.844509    -     81.532366   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* |    |
            220.0862  |   100 |           |      |    76.075844    -     81.707520   | 4s2.4p5.(2P*<3/2>).4f | 2[3/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[1/2]* |    |
                      |       |           |      |                                   |                       |         |                       |         |    |
            220.4859  |    40 |           |      |    76.392644    -     82.014114   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
            224.8554  |   120 |           |      |    77.441006    -     82.953247   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[3/2]* |    |
            227.3428  |    80 |           |      |    80.070462    -     85.522398   | 4s2.4p5.(2P*<1/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<1/2>).5d | 2[3/2]* |    |
